simulation,calendar_year,calendar_week,thermal_generation_gwh,thermal_peak_block_mw
13,2026,40,45.037056100745524,385.0
13,2026,41,30.8,385.0
13,2026,42,64.68,385.0
13,2026,43,64.68,385.0
13,2026,44,53.38819429269164,385.0
13,2026,45,0.0,0.0
13,2026,46,0.0,0.0
13,2026,47,0.0,0.0
13,2026,48,0.0,0.0
13,2026,49,0.0,0.0
13,2026,50,0.0,0.0
13,2026,51,0.0,0.0
14,2025,52,0.0,0.0
14,2026,1,0.0,0.0
14,2026,2,1.5639669661102449,78.19834830551224
14,2026,3,9.06658185156259,279.24994457463623
14,2026,4,10.021788814173906,371.96536547765345
14,2026,5,18.55927491651723,385.0
14,2026,6,27.96078904862823,385.0
14,2026,7,27.357384693317233,385.0
14,2026,8,54.88513882254538,620.2023766287676
14,2026,9,30.8,385.0
14,2026,10,30.8,385.0
14,2026,11,30.8,385.0
14,2026,12,54.395261235271164,563.1630746078788
14,2026,13,66.83204612720203,492.602306360101
14,2026,14,65.50404735529509,406.9523677647542
14,2026,15,67.83626905093736,542.8134525468679
14,2026,16,84.68,785.0
14,2026,17,87.73637176985068,833.0
14,2026,18,113.70701668727443,1257.2021314993272
14,2026,19,109.94805850635538,1313.0
14,2026,20,79.03999862845484,833.0
14,2026,21,87.65380229529313,933.6901147646564
14,2026,22,100.75440950688386,844.7204753441929
14,2026,23,108.5045631650747,1232.2281582537344
14,2026,24,86.95454729461416,898.7273647307077
14,2026,25,120.4834393307325,1104.4979447126523
14,2026,26,104.63800276264254,1038.9001381321273
14,2026,27,156.29169048762444,1553.0
14,2026,28,133.8413570638586,1268.0983441811109
14,2026,29,140.9425331581338,1094.1266579066894
14,2026,30,124.44414801580552,1149.2074007902759
14,2026,31,128.49745161705746,1126.4892742186985
14,2026,32,125.70918808390368,1212.4594041951837
14,2026,33,91.24247059740001,833.0
14,2026,34,78.70241132042884,833.0
14,2026,35,85.25385189561476,833.0
14,2026,36,85.64000000000001,833.0
14,2026,37,69.27452950845317,614.7264754226583
14,2026,38,63.76886753287285,385.0
14,2026,39,41.58120009612568,385.0
14,2026,40,30.8,385.0
14,2026,41,30.8,385.0
14,2026,42,0.23943342473913923,11.971671236956961
14,2026,43,3.4970925633432324,174.85462816716162
14,2026,44,3.3872563345948774,169.36281672974388
14,2026,45,16.35122060643902,110.0
14,2026,46,0.0,0.0
14,2026,47,0.0,0.0
14,2026,48,27.72,165.0
14,2026,49,64.68,385.0
14,2026,50,57.13384925666881,385.0
14,2026,51,30.8,385.0
15,2025,52,0.0,0.0
15,2026,1,0.0,0.0
15,2026,2,0.0,0.0
15,2026,3,11.649332666205684,317.811324386035
15,2026,4,3.539291640880699,176.96458204403496
15,2026,5,23.353749862098667,385.0
15,2026,6,21.392565348553855,385.0
15,2026,7,30.8,385.0
15,2026,8,50.103249846494975,592.1608879064676
15,2026,9,45.61396743986933,464.71111496441824
15,2026,10,64.68,385.0
15,2026,11,91.549612658858,830.0
15,2026,12,94.33169741583134,830.0
15,2026,13,107.90483570779904,832.0
15,2026,14,114.21962713041977,817.3313565209884
15,2026,15,152.11737824776213,1244.0
15,2026,16,147.04188497834505,1300.0
15,2026,17,146.89901750168258,1347.0
15,2026,18,167.68094526880614,1382.0
15,2026,19,141.69663825020413,1313.0
15,2026,20,121.1450519171961,1139.2346893832043
15,2026,21,127.9172715449998,1313.0
15,2026,22,126.29432787763886,1241.7163938819435
15,2026,23,125.35832331912013,1194.9161659560068
15,2026,24,94.49080551753383,938.2891802198124
15,2026,25,100.39966579073743,990.3071319444311
15,2026,26,92.22494544474132,833.0
15,2026,27,127.48893081640207,1301.4465408201036
15,2026,28,94.02578122585457,986.5676853325641
15,2026,29,100.89899552269623,898.6979564984349
15,2026,30,126.12874725208732,1233.4373626043657
15,2026,31,129.40750059454157,1397.3750297270794
15,2026,32,130.2991481681809,1441.957408409044
15,2026,33,144.96461019097055,1084.0305095485276
15,2026,34,146.76809471700173,1174.2047358500859
15,2026,35,146.16622555079573,1144.1112775397855
15,2026,36,128.71485509304372,990.5721697253391
15,2026,37,139.47701967958278,899.0359502433611
15,2026,38,118.12,833.0
15,2026,39,102.67463252146155,833.0
15,2026,40,96.42651372120628,809.6717861637911
15,2026,41,66.70330186319741,585.0
15,2026,42,67.9827045958165,550.135229790825
15,2026,43,60.05751158673574,420.74288904804814
15,2026,44,63.36472759277717,542.0
15,2026,45,30.56793248851534,364.50351150207524
15,2026,46,24.117805151942033,319.0
15,2026,47,27.047633683358388,294.18168416791946
15,2026,48,46.609548888468055,365.0
15,2026,49,80.68,585.0
15,2026,50,100.52000000000001,833.0
15,2026,51,98.91107076528033,833.0
16,2025,52,0.0,0.0
16,2026,1,0.0,0.0
16,2026,2,0.0,0.0
16,2026,3,4.556279829407593,227.81399147037965
16,2026,4,18.476080358600917,385.0
16,2026,5,26.642690315100385,385.0
16,2026,6,30.8,385.0
16,2026,7,30.8,385.0
16,2026,8,51.38744454757819,602.5560857423677
16,2026,9,57.24593282650568,549.3824903975119
16,2026,10,46.31164059101358,385.0
16,2026,11,84.58094121859534,710.1734215997402
16,2026,12,91.90290956699195,830.0
16,2026,13,86.89098102268323,800.9361381835404
16,2026,14,67.90411333709312,526.955666854656
16,2026,15,95.0,764.0
16,2026,16,92.75748231041132,820.0
16,2026,17,86.54607621615153,846.480884245173
16,2026,18,133.3271235590669,1382.0
16,2026,19,110.76854206831334,1313.0
16,2026,20,95.96712846329922,979.1022447347846
16,2026,21,73.64000000000001,833.0
16,2026,22,70.28629718019027,665.3148590095138
16,2026,23,73.64000000000001,833.0
16,2026,24,75.75996696006877,833.0
16,2026,25,80.84687583751493,883.1412415433966
16,2026,26,80.25321223757932,833.0
16,2026,27,89.37825822606796,1056.296027541262
16,2026,28,81.7011988627128,912.836785185202
16,2026,29,83.39908650108359,840.3685724191087
16,2026,30,84.10553899147095,927.0454317675845
16,2026,31,88.50658778649736,1095.1614161596494
16,2026,32,105.582105749856,1351.2688296042115
16,2026,33,88.34635785587218,968.3178927936095
16,2026,34,95.35789548017186,967.1353705714519
16,2026,35,87.60992582044639,833.0
16,2026,36,101.79033745048923,896.5168725244616
16,2026,37,133.11531474566922,1060.797872962209
16,2026,38,118.12,833.0
16,2026,39,94.95541081355188,693.9320871314833
16,2026,40,70.2719135459349,633.6922702398361
16,2026,41,83.03214860344772,689.2509859266244
16,2026,42,80.68,585.0
16,2026,43,53.70215564319837,385.0
16,2026,44,9.949695980249476,385.0
16,2026,45,8.8,110.0
16,2026,46,0.0,0.0
16,2026,47,0.0,0.0
16,2026,48,26.34270251173138,165.0
16,2026,49,56.25139819110239,385.0
16,2026,50,64.68,385.0
16,2026,51,30.8,385.0
17,2025,52,0.0,0.0
17,2026,1,0.0,0.0
17,2026,2,0.0,0.0
17,2026,3,4.155823963122761,207.79119815613802
17,2026,4,4.178297584109889,208.91487920549443
17,2026,5,29.12602973004322,399.98848444242145
17,2026,6,14.896853749735909,385.0
17,2026,7,0.6815044783278228,34.07522391639114
17,2026,8,42.26988734019162,503.1697571739985
17,2026,9,31.125832000301216,401.29160001506085
17,2026,10,30.8,385.0
17,2026,11,30.8,385.0
17,2026,12,28.7130650273077,431.8017425724413
17,2026,13,30.945339223998616,392.2669611999307
17,2026,14,55.17265964663097,385.0
17,2026,15,30.8,385.0
17,2026,16,41.63707708003024,421.14964953309175
17,2026,17,36.24780084907828,385.0
17,2026,18,94.89400433963371,833.0
17,2026,19,40.73073321647178,801.2975319535462
17,2026,20,72.47952340420846,774.9761702104233
17,2026,21,71.42123699603921,722.0618498019605
17,2026,22,30.8,385.0
17,2026,23,50.579948681629396,584.8765125588511
17,2026,24,45.40297575928945,694.9126414691582
17,2026,25,73.13417328871836,807.7086644359174
17,2026,26,70.60757991854211,681.3789959271056
17,2026,27,69.6224175645603,943.3369892521292
17,2026,28,37.971943556110084,743.5971778055041
17,2026,29,72.4972961584711,775.864807923555
17,2026,30,39.394158040881166,814.7079020440581
17,2026,31,38.67954414060153,778.9772070300763
17,2026,32,42.729928701211605,981.49643506058
17,2026,33,39.35499099398466,812.7495496992328
17,2026,34,37.02251852367782,696.1259261838909
17,2026,35,31.668926809527534,464.6255861967569
17,2026,36,35.10421559158726,600.2107795793629
17,2026,37,50.91570984602372,804.1284732381417
17,2026,38,67.06320809802489,504.1604049012438
17,2026,39,66.125669733524,476.53348667620014
17,2026,40,62.09567139644892,424.0016371428026
17,2026,41,18.003301430946077,385.0
17,2026,42,30.8,385.0
17,2026,43,30.8,385.0
17,2026,44,0.42815999228319157,21.40799961415958
17,2026,45,2.2,110.0
17,2026,46,0.0,0.0
17,2026,47,0.0,0.0
17,2026,48,27.72,165.0
17,2026,49,64.68,385.0
17,2026,50,64.68,385.0
17,2026,51,64.68,385.0
18,2025,52,0.0,0.0
18,2026,1,0.0,0.0
18,2026,2,1.553880525623178,77.6940262811589
18,2026,3,16.861973086865227,385.0
18,2026,4,28.704687592788854,385.0
18,2026,5,30.8,385.0
18,2026,6,30.03460758264299,385.0
18,2026,7,21.90426711582249,385.0
18,2026,8,45.44375550772378,566.6221499225676
18,2026,9,39.4689891887453,492.94758939923366
18,2026,10,43.49330396489817,475.1668900025685
18,2026,11,97.92611156671646,830.0
18,2026,12,100.28,830.0
18,2026,13,100.44,832.0
18,2026,14,94.60310821095987,852.1906930741073
18,2026,15,94.09240291676605,820.2946999418823
18,2026,16,106.25843645470837,1176.86021131276
18,2026,17,108.54534926712185,1234.2674633560923
18,2026,18,168.96345162928506,1382.0
18,2026,19,172.70501972171377,1313.0
18,2026,20,124.63142302139951,1158.5711510699764
18,2026,21,101.05308890527573,905.4427439711651
18,2026,22,82.38244656234843,670.1223281174214
18,2026,23,85.2417606980986,813.0880349049295
18,2026,24,85.4322650170638,822.6132508531903
18,2026,25,108.68206601681817,969.4058585160678
18,2026,26,88.55444042990513,833.0
18,2026,27,112.22329501137241,1179.3653804481003
18,2026,28,85.37421589286137,914.9496342208558
18,2026,29,116.14792493793925,1009.9878590248427
18,2026,30,115.61963148899486,1026.7448903095478
18,2026,31,120.03974625668508,1188.6965334569722
18,2026,32,95.90475109235621,1237.0220393850345
18,2026,33,105.45994712269328,958.264754405157
18,2026,34,87.17915371237106,909.9576856185529
18,2026,35,104.73121796051527,833.0
18,2026,36,85.64000000000001,833.0
18,2026,37,72.93891879878663,731.0740478923133
18,2026,38,77.19897382103886,686.1326595757677
18,2026,39,81.58069693603932,649.284846801966
18,2026,40,106.4725974089514,800.8823602605264
18,2026,41,86.44224611706952,585.0
18,2026,42,99.46484116665067,642.5467903069291
18,2026,43,112.90847121135343,785.0
18,2026,44,77.71164267661283,542.0
18,2026,45,53.23786775247841,415.0
18,2026,46,53.592,319.0
18,2026,47,65.688,391.0
18,2026,48,85.12999942176587,613.0
18,2026,49,114.40025890161681,833.0
18,2026,50,100.52000000000001,833.0
18,2026,51,100.52000000000001,833.0
19,2025,52,0.0,0.0
19,2026,1,0.0,0.0
19,2026,2,2.424327564353765,121.21637821768824
19,2026,3,13.197535712594402,337.5291029283811
19,2026,4,19.49612250772012,385.0
19,2026,5,32.88834299476519,489.41714973825924
19,2026,6,30.8,385.0
19,2026,7,55.276576999164064,458.02732721327004
19,2026,8,72.19307770548735,572.0348849617676
19,2026,9,67.60086329550583,531.0431647752912
19,2026,10,67.52625067389187,527.3125336945934
19,2026,11,100.28,830.0
19,2026,12,100.28,830.0
19,2026,13,112.72550276138028,832.0
19,2026,14,116.76569284910515,944.6346424552582
19,2026,15,137.913441653389,1235.7080087961228
19,2026,16,118.75881636917896,878.15367016227
19,2026,17,90.38793626398098,899.3810098800064
19,2026,18,160.40496945987886,1351.2241925193575
19,2026,19,186.07837423960387,1313.0
19,2026,20,115.35088071287842,1048.6174522880735
19,2026,21,132.32982594106724,1313.0
19,2026,22,100.52000000000001,833.0
19,2026,23,113.03499874209203,1186.6160694520004
19,2026,24,116.56517928039932,1080.6358759816053
19,2026,25,123.54556607425576,1122.278303712788
19,2026,26,129.8573043097565,1177.3103099652221
19,2026,27,128.1028757978743,1332.1437898937156
19,2026,28,127.17075478112798,1178.939069087838
19,2026,29,85.64000000000001,833.0
19,2026,30,84.53518912940959,833.0
19,2026,31,88.24872751849414,963.4363759247067
19,2026,32,97.30177936931443,1200.3945374214168
19,2026,33,85.79384637790156,840.6923188950777
19,2026,34,89.88878261020166,908.9365958984401
19,2026,35,92.39211939921715,833.0
19,2026,36,118.9742743090134,875.7137154506695
19,2026,37,121.65264420541467,1010.9900318312144
19,2026,38,118.12,833.0
19,2026,39,100.13499999999999,833.0
19,2026,40,68.8194758549997,591.973792749984
19,2026,41,68.06625491125436,554.3127455627182
19,2026,42,80.68,585.0
19,2026,43,76.96214318378611,585.0
19,2026,44,62.952659925835846,542.0
19,2026,45,23.04,167.0
19,2026,46,5.175732807839022,71.0
19,2026,47,0.0,0.0
19,2026,48,27.72,165.0
19,2026,49,55.543288012324375,385.0
19,2026,50,64.68,385.0
19,2026,51,56.20119603120108,385.0
20,2025,52,0.0,0.0
20,2026,1,0.0,0.0
20,2026,2,0.0,0.0
20,2026,3,8.803485146137739,282.1296875796422
20,2026,4,6.993879158141065,336.8005150694074
20,2026,5,4.46558961669924,223.279480834962
20,2026,6,1.1456776293674513,57.28388146837257
20,2026,7,2.030960790261668,101.54803951308341
20,2026,8,32.16097382808197,453.0486914040985
20,2026,9,27.17299893337427,385.0
20,2026,10,30.8,385.0
20,2026,11,46.57642270235303,461.5900457327007
20,2026,12,72.33593926836453,740.7698315938005
20,2026,13,30.8,385.0
20,2026,14,56.54846723486441,385.0
20,2026,15,69.02232622776606,602.1163113883032
20,2026,16,72.7946493007162,727.4399777260949
20,2026,17,71.86907451507346,619.9929920484531
20,2026,18,86.8295517156824,822.4782643937378
20,2026,19,104.40276350325527,1136.640059351441
20,2026,20,73.64000000000001,833.0
20,2026,21,73.64000000000001,833.0
20,2026,22,66.87513722793253,494.7568613966257
20,2026,23,69.84425035125469,643.2125175627341
20,2026,24,70.62864262672545,682.4321313362727
20,2026,25,74.46008023893339,874.0040119466695
20,2026,26,70.88148759584735,695.0743797923669
20,2026,27,66.44511736740706,833.2909421772891
20,2026,28,74.84029070002217,893.0145350011087
20,2026,29,73.96793696787637,849.3968483938178
20,2026,30,79.34329195688497,1118.1645978442477
20,2026,31,86.62885246452893,1122.7903214606965
20,2026,32,93.77107254042693,1251.9707856393916
20,2026,33,85.47293317286385,930.072555880397
20,2026,34,93.67506080093216,965.7429554221673
20,2026,35,72.50478733657859,776.2393668289291
20,2026,36,99.62478502336029,876.9146489364905
20,2026,37,104.94948067668426,1054.4740338342135
20,2026,38,78.56417865416779,833.0
20,2026,39,68.4487928665612,592.6896433280606
20,2026,40,77.82567187904229,677.662433236391
20,2026,41,63.09588163999402,385.0
20,2026,42,64.68,385.0
20,2026,43,64.68,385.0
20,2026,44,56.71097302724794,385.0
20,2026,45,22.153784615545256,293.6892307772629
20,2026,46,7.362707642590872,209.67744960484217
20,2026,47,0.14121226226578892,7.060613113289446
20,2026,48,27.966543389388036,177.32716946940175
20,2026,49,64.68,385.0
20,2026,50,64.68,385.0
20,2026,51,64.68,385.0
21,2025,52,0.0,0.0
21,2026,1,0.0,0.0
21,2026,2,0.0,0.0
21,2026,3,27.50528485423295,385.0
21,2026,4,30.8,385.0
21,2026,5,38.66223131281796,492.8936953569454
21,2026,6,66.44295099558863,519.9527271586451
21,2026,7,75.15353634779,585.0
21,2026,8,72.19063305795135,572.0043268675677
21,2026,9,70.10843352132787,604.287064719006
21,2026,10,81.63147581148738,641.5737905743686
21,2026,11,100.65016149545943,848.5080747729712
21,2026,12,100.28,830.0
21,2026,13,98.4732073275288,832.0
21,2026,14,86.88387530703908,947.6278688943266
21,2026,15,104.96501503062888,1219.6837626688016
21,2026,16,101.10213004904344,901.1065024521723
21,2026,17,67.05515150415627,585.0
21,2026,18,44.613553897131915,698.1372521399725
21,2026,19,93.57608601830835,1229.8043009154171
21,2026,20,73.52198133819235,827.0990669096177
21,2026,21,71.82979989924985,742.4899949624928
21,2026,22,60.20771823427171,507.64035986239406
21,2026,23,68.26936508247331,564.4682541236659
21,2026,24,70.22083168680945,662.0415843404722
21,2026,25,73.40874920722442,821.4374603612207
21,2026,26,72.06364164486803,754.1820822434012
21,2026,27,75.6198595759673,931.9929787983651
21,2026,28,74.45266413874918,873.6332069374588
21,2026,29,73.4945150545881,825.7257527294048
21,2026,30,75.53661235932408,927.8306179662038
21,2026,31,83.39735717432706,1033.7409177496174
21,2026,32,81.94336231495333,1074.926088860918
21,2026,33,71.41872178865376,721.936089432688
21,2026,34,69.54220110763433,823.2030568702199
21,2026,35,63.97304013012919,577.4006229894303
21,2026,36,42.72478522878187,500.70259465755845
21,2026,37,36.86545044886332,511.7217247620813
21,2026,38,66.93153641942905,497.5768209714525
21,2026,39,64.97232230302166,418.86611515108297
21,2026,40,65.93070228329351,447.5351141646755
21,2026,41,64.68,385.0
21,2026,42,64.68,385.0
21,2026,43,64.68,385.0
21,2026,44,64.68,385.0
21,2026,45,18.48,110.0
21,2026,46,0.0,0.0
21,2026,47,0.0,0.0
21,2026,48,13.2,165.0
21,2026,49,59.639813865512544,385.0
21,2026,50,45.34756870424765,385.0
21,2026,51,47.518605301438356,385.0
22,2025,52,0.0,0.0
22,2026,1,0.0,0.0
22,2026,2,0.0,0.0
22,2026,3,14.890486293146333,358.3406446766448
22,2026,4,22.625241952752425,385.0
22,2026,5,20.894616925986323,385.0
22,2026,6,8.054841570718668,371.4341805733892
22,2026,7,30.8,385.0
22,2026,8,50.20826700245736,591.5465804632674
22,2026,9,31.214929988369217,405.74649941846076
22,2026,10,30.8,385.0
22,2026,11,30.8,385.0
22,2026,12,33.36350219938514,513.1751099692567
22,2026,13,40.42388288309358,385.0
22,2026,14,46.36643044509443,385.0
22,2026,15,68.31723256847388,566.8616284236934
22,2026,16,70.38528741553527,680.8346580510834
22,2026,17,85.11576174029545,806.788087014773
22,2026,18,105.46801873897559,1080.4009369487799
22,2026,19,110.12,1313.0
22,2026,20,80.05475900471521,902.8903008242237
22,2026,21,73.64000000000001,833.0
22,2026,22,77.2433164555924,845.6918314743543
22,2026,23,86.18068048970706,975.7213463123429
22,2026,24,73.64000000000001,833.0
22,2026,25,72.95868301950824,798.9341509754121
22,2026,26,74.60493546916084,881.246773458041
22,2026,27,85.57146462856531,1056.7864099163671
22,2026,28,80.17421298710553,925.3702648790508
22,2026,29,73.30455319638071,816.2276598190348
22,2026,30,80.55983797928812,1045.7391198561213
22,2026,31,92.20069607873403,1161.034803936701
22,2026,32,105.91186342187916,1371.4594862747526
22,2026,33,77.28342105636108,833.0
22,2026,34,77.66000013379212,835.962119195885
22,2026,35,71.17262450907037,709.6312254535188
22,2026,36,73.64000000000001,833.0
22,2026,37,81.04870479493246,833.3871823185689
22,2026,38,74.5472271055025,720.4057126593357
22,2026,39,80.00632726245112,749.5584559641832
22,2026,40,103.24000000000001,833.0
22,2026,41,87.3588059746807,585.0
22,2026,42,97.80060243803365,585.0
22,2026,43,93.01846174537678,585.0
