date,site_code,poc_code,network_code,generator_code,fuel_code,tech_code,generation_mwh
2022-03-04,ASB,ASB0661,EASH,highbank,Hydro,Hydro,0.0
2022-03-04,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,3645.96
2022-03-04,HLY,HLY2201,GENE,huntly_e3p,Gas,Thrml,8136.504
2022-03-04,HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,683.376
2022-03-04,JRD,JRD1101,TGTL,junctionroad,Gas,Thrml,1602.602
2022-03-04,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,278.606
2022-03-04,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,295.658
2022-03-04,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1209.76
2022-03-04,KAW,KAW0111,HEDL,kawerau,Geo,Geo,206.101
2022-03-04,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2523.2
2022-03-04,KIN,KIN0112,POCO,kinleith,Wood,Cogen,706.108
2022-03-04,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,6431.957
2022-03-04,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,0.0
2022-03-04,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,2586.05
2022-03-04,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,6.419
2022-03-04,WKM,WKM2201,TUAR,mokai,Geo,Geo,1890.98
2022-03-04,NAP,NAP2201,NAPJ,nap,Geo,Geo,3323.795
2022-03-04,KOE,KOE1101,TOPE,ngawha,Geo,Geo,539.011
2022-03-04,KAW,KAW0112,SKOG,norskeskog,Geo,Geo,599.312
2022-03-04,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,981.745
2022-03-04,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1350.29
2022-03-04,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,4764.63
2022-03-04,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,3963.234
2022-03-04,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,3935.365
2022-03-04,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,90.465
2022-03-04,HWA,HWA1101,CNIR,patea,Hydro,Hydro,66.618
2022-03-04,PPI,PPI2201,CTCT,poihipi,Geo,Geo,902.137
2022-03-04,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,338.569
2022-03-04,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,806.934
2022-03-04,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,959.298
2022-03-04,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,1967.121
2022-03-04,SWN,SWN2201,MRPL,southdown,Gas,Thrml,0.125
2022-03-04,SFD,SFD2201,CTCT,stratford,Gas,Thrml,5549.202
2022-03-04,WDV,WDV1101,MERI,te_apiti,Wind,Wind,1.679
2022-03-04,THI,THI2201,CTCT,te_mihi,Geo,Geo,3934.214
2022-03-04,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,474.541
2022-03-04,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,9.185
2022-03-04,TWH,TWH0331,WAIK,te_uku,Wind,Wind,109.599
2022-03-04,WRK,WRK0331,HAWK,tehuka,Geo,Geo,602.916
2022-03-04,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,646.244
2022-03-04,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3430.434
2022-03-04,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,4.131
2022-03-04,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,116.756
2022-03-04,LTN,LTN2201,MRPL,turitea,Wind,Wind,128.697
2022-03-04,BPE,BPE0331,POCO,twf_12,Wind,Wind,28.549
2022-03-04,LTN,LTN0331,POCO,twf_12,Wind,Wind,33.728
2022-03-04,TWC,TWC2201,TRPG,twf_3,Wind,Wind,83.183
2022-03-04,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2022-03-04,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,1536.666
2022-03-04,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,704.01
2022-03-04,WVY,WVY1101,WPWF,waipipi,Wind,Wind,3.368
2022-03-04,BWK,BWK1101,CNIR,waipori,Hydro,Hydro,0.0
2022-03-04,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,14.396
2022-03-04,WRK,WRK2201,CTCT,wairakei,Geo,Geo,2903.356
2022-03-04,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1785.151
2022-03-04,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2022-03-04,WWD,WWD1102,MERI,west_wind,Wind,Wind,1.381
2022-03-04,WWD,WWD1103,MERI,west_wind,Wind,Wind,10.954
2022-03-04,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1580.61
2022-03-04,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,138.713
2022-03-04,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,141.14
2022-03-04,ROT,ROT1101,CNIR,wheao_flaxy,Hydro,Hydro,181.599
2022-03-04,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2022-03-04,NMA,NMA0331,TPCO,white_hill,Wind,Wind,43.869
2022-03-05,MKE,MKE1101,TGTL,McKee,Gas,Thrml,1050.375
2022-03-05,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,2053.428
2022-03-05,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2022-03-05,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,222.55
2022-03-05,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1502.611
2022-03-05,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,297.269
2022-03-05,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,952.51
2022-03-05,ARG,ARG1101,CNIR,argyle_wairau,Hydro,Hydro,0.0
2022-03-05,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,639.49
2022-03-05,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,3963.127
2022-03-05,BEN,BEN2202,MERI,benmore,Hydro,Hydro,9168.577
2022-03-05,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,3563.342
2022-03-05,STK,STK0661,TASM,cobb,Hydro,Hydro,358.173
2022-03-05,COL,COL0661,CNIR,coleridge,Hydro,Hydro,884.802
2022-03-05,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1875.207
2022-03-05,ASB,ASB0661,EASH,highbank,Hydro,Hydro,0.0
2022-03-05,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,1841.24
2022-03-05,HLY,HLY2201,GENE,huntly_e3p,Gas,Thrml,8009.661
2022-03-05,HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,338.409
2022-03-05,JRD,JRD1101,TGTL,junctionroad,Gas,Thrml,975.498
2022-03-05,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,212.037
2022-03-05,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,358.468
2022-03-05,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1086.01
2022-03-05,KAW,KAW0111,HEDL,kawerau,Geo,Geo,241.79
2022-03-05,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2512.808
2022-03-05,KIN,KIN0112,POCO,kinleith,Wood,Cogen,740.07
2022-03-05,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,5851.669
2022-03-05,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,0.0
2022-03-05,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1760.4
2022-03-05,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,141.086
2022-03-05,WKM,WKM2201,TUAR,mokai,Geo,Geo,1942.549
2022-03-05,NAP,NAP2201,NAPJ,nap,Geo,Geo,3323.76
2022-03-05,KOE,KOE1101,TOPE,ngawha,Geo,Geo,543.373
2022-03-05,KAW,KAW0112,SKOG,norskeskog,Geo,Geo,519.716
2022-03-05,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,1003.218
2022-03-05,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,966.99
2022-03-05,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,3646.33
2022-03-05,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,3056.187
2022-03-05,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,3040.386
2022-03-05,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,99.414
2022-03-05,HWA,HWA1101,CNIR,patea,Hydro,Hydro,120.725
2022-03-05,PPI,PPI2201,CTCT,poihipi,Geo,Geo,900.81
2022-03-05,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1042.074
2022-03-05,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,804.19
2022-03-05,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,961.23
2022-03-05,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,2062.414
2022-03-05,SWN,SWN2201,MRPL,southdown,Gas,Thrml,0.376
2022-03-05,SFD,SFD2201,CTCT,stratford,Gas,Thrml,6427.372
2022-03-05,WDV,WDV1101,MERI,te_apiti,Wind,Wind,21.251
2022-03-05,THI,THI2201,CTCT,te_mihi,Geo,Geo,3929.284
2022-03-05,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,0.0
2022-03-05,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,1.613
2022-03-05,TWH,TWH0331,WAIK,te_uku,Wind,Wind,315.995
2022-03-05,WRK,WRK0331,HAWK,tehuka,Geo,Geo,540.989
2022-03-05,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,624.909
2022-03-05,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3421.242
2022-03-05,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,25.165
2022-03-05,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,399.368
2022-03-05,LTN,LTN2201,MRPL,turitea,Wind,Wind,60.527
2022-03-05,BPE,BPE0331,POCO,twf_12,Wind,Wind,7.689
2022-03-05,LTN,LTN0331,POCO,twf_12,Wind,Wind,7.132
2022-03-05,TWC,TWC2201,TRPG,twf_3,Wind,Wind,38.211
2022-03-05,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2022-03-05,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,1611.728
2022-03-05,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,474.07
2022-03-05,WVY,WVY1101,WPWF,waipipi,Wind,Wind,29.758
2022-03-05,BWK,BWK1101,CNIR,waipori,Hydro,Hydro,0.0
2022-03-05,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,31.929
2022-03-05,WRK,WRK2201,CTCT,wairakei,Geo,Geo,2893.513
2022-03-05,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1786.852
2022-03-05,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2022-03-05,WWD,WWD1102,MERI,west_wind,Wind,Wind,140.698
2022-03-05,WWD,WWD1103,MERI,west_wind,Wind,Wind,269.254
2022-03-05,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,975.87
2022-03-05,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,122.732
2022-03-05,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,125.103
2022-03-05,ROT,ROT1101,CNIR,wheao_flaxy,Hydro,Hydro,180.166
2022-03-05,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2022-03-05,NMA,NMA0331,TPCO,white_hill,Wind,Wind,322.972
2022-03-06,MKE,MKE1101,TGTL,McKee,Gas,Thrml,1042.671
2022-03-06,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,2043.403
2022-03-06,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2022-03-06,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,222.003
2022-03-06,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,980.632
2022-03-06,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,475.208
2022-03-06,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,596.58
2022-03-06,ARG,ARG1101,CNIR,argyle_wairau,Hydro,Hydro,0.0
2022-03-06,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,453.63
2022-03-06,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,2796.293
2022-03-06,BEN,BEN2202,MERI,benmore,Hydro,Hydro,4691.264
2022-03-06,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,3386.357
2022-03-06,STK,STK0661,TASM,cobb,Hydro,Hydro,378.699
2022-03-06,COL,COL0661,CNIR,coleridge,Hydro,Hydro,884.443
2022-03-06,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1858.103
2022-03-06,ASB,ASB0661,EASH,highbank,Hydro,Hydro,0.0
2022-03-06,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,1577.371
2022-03-06,HLY,HLY2201,GENE,huntly_e3p,Gas,Thrml,7897.39
2022-03-06,JRD,JRD1101,TGTL,junctionroad,Gas,Thrml,168.067
2022-03-06,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,266.118
2022-03-06,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,349.383
2022-03-06,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1007.76
2022-03-06,KAW,KAW0111,HEDL,kawerau,Geo,Geo,233.237
2022-03-06,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2524.767
2022-03-06,KIN,KIN0112,POCO,kinleith,Wood,Cogen,696.439
2022-03-06,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,5058.908
2022-03-06,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,0.0
2022-03-06,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1360.81
2022-03-06,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,1131.286
2022-03-06,WKM,WKM2201,TUAR,mokai,Geo,Geo,1901.372
2022-03-06,NAP,NAP2201,NAPJ,nap,Geo,Geo,3308.28
2022-03-06,KOE,KOE1101,TOPE,ngawha,Geo,Geo,543.443
2022-03-06,KAW,KAW0112,SKOG,norskeskog,Geo,Geo,646.052
2022-03-06,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,1029.797
2022-03-06,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,681.08
2022-03-06,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,4849.305
2022-03-06,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,3933.43
2022-03-06,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,3912.512
2022-03-06,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,95.613
2022-03-06,HWA,HWA1101,CNIR,patea,Hydro,Hydro,23.397
2022-03-06,PPI,PPI2201,CTCT,poihipi,Geo,Geo,897.867
2022-03-06,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1041.844
2022-03-06,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,787.081
2022-03-06,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,881.037
2022-03-06,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,1883.733
2022-03-06,SWN,SWN2201,MRPL,southdown,Gas,Thrml,0.192
2022-03-06,SFD,SFD2201,CTCT,stratford,Gas,Thrml,6451.125
2022-03-06,WDV,WDV1101,MERI,te_apiti,Wind,Wind,433.243
2022-03-06,THI,THI2201,CTCT,te_mihi,Geo,Geo,3909.829
2022-03-06,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,0.0
2022-03-06,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,139.635
2022-03-06,TWH,TWH0331,WAIK,te_uku,Wind,Wind,398.207
2022-03-06,WRK,WRK0331,HAWK,tehuka,Geo,Geo,299.706
2022-03-06,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,619.37
2022-03-06,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3384.439
2022-03-06,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,28.393
2022-03-06,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,328.586
2022-03-06,LTN,LTN2201,MRPL,turitea,Wind,Wind,938.937
2022-03-06,BPE,BPE0331,POCO,twf_12,Wind,Wind,178.637
2022-03-06,LTN,LTN0331,POCO,twf_12,Wind,Wind,211.088
2022-03-06,TWC,TWC2201,TRPG,twf_3,Wind,Wind,462.527
2022-03-06,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2022-03-06,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,1265.316
2022-03-06,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,397.13
2022-03-06,WVY,WVY1101,WPWF,waipipi,Wind,Wind,846.26
2022-03-06,BWK,BWK1101,CNIR,waipori,Hydro,Hydro,0.0
2022-03-06,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,353.215
2022-03-06,WRK,WRK2201,CTCT,wairakei,Geo,Geo,2826.358
2022-03-06,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1611.586
2022-03-06,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2022-03-06,WWD,WWD1102,MERI,west_wind,Wind,Wind,1236.656
2022-03-06,WWD,WWD1103,MERI,west_wind,Wind,Wind,1299.784
2022-03-06,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,927.66
2022-03-06,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,136.105
2022-03-06,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,137.365
2022-03-06,ROT,ROT1101,CNIR,wheao_flaxy,Hydro,Hydro,175.299
2022-03-06,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2022-03-06,NMA,NMA0331,TPCO,white_hill,Wind,Wind,500.005
2022-03-07,MKE,MKE1101,TGTL,McKee,Gas,Thrml,1032.051
2022-03-07,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,2040.475
2022-03-07,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2022-03-07,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,218.421
2022-03-07,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1110.06
2022-03-07,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,935.664
2022-03-07,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,1060.16
2022-03-07,ARG,ARG1101,CNIR,argyle_wairau,Hydro,Hydro,0.0
2022-03-07,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,657.94
2022-03-07,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,3547.142
2022-03-07,BEN,BEN2202,MERI,benmore,Hydro,Hydro,9682.782
2022-03-07,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,3928.93
2022-03-07,STK,STK0661,TASM,cobb,Hydro,Hydro,313.932
2022-03-07,COL,COL0661,CNIR,coleridge,Hydro,Hydro,745.464
2022-03-07,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,2008.022
2022-03-07,ASB,ASB0661,EASH,highbank,Hydro,Hydro,0.0
2022-03-07,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,2960.874
2022-03-07,HLY,HLY2201,GENE,huntly_e3p,Gas,Thrml,7690.992
2022-03-07,HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,83.873
2022-03-07,JRD,JRD1101,TGTL,junctionroad,Gas,Thrml,1251.1
2022-03-07,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,274.394
2022-03-07,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,354.354
2022-03-07,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1152.25
2022-03-07,KAW,KAW0111,HEDL,kawerau,Geo,Geo,179.823
2022-03-07,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2519.581
2022-03-07,KIN,KIN0112,POCO,kinleith,Wood,Cogen,717.449
2022-03-07,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,5880.091
2022-03-07,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,1.869
2022-03-07,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,1920.51
2022-03-07,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,738.226
2022-03-07,WKM,WKM2201,TUAR,mokai,Geo,Geo,1707.279
2022-03-07,NAP,NAP2201,NAPJ,nap,Geo,Geo,3319.368
2022-03-07,KOE,KOE1101,TOPE,ngawha,Geo,Geo,534.104
2022-03-07,KAW,KAW0112,SKOG,norskeskog,Geo,Geo,645.889
2022-03-07,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,1005.841
2022-03-07,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,974.94
2022-03-07,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,4190.226
2022-03-07,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,3567.713
2022-03-07,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,3537.821
2022-03-07,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,76.757
2022-03-07,HWA,HWA1101,CNIR,patea,Hydro,Hydro,182.584
2022-03-07,PPI,PPI2201,CTCT,poihipi,Geo,Geo,897.193
2022-03-07,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,909.571
2022-03-07,WRK,WRK0331,HAWK,rotokawa,Geo,Geo,788.094
2022-03-07,ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,902.97
2022-03-07,ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,2349.75
2022-03-07,SWN,SWN2201,MRPL,southdown,Gas,Thrml,0.991
2022-03-07,SFD,SFD2201,CTCT,stratford,Gas,Thrml,6785.517
2022-03-07,WDV,WDV1101,MERI,te_apiti,Wind,Wind,822.184
2022-03-07,THI,THI2201,CTCT,te_mihi,Geo,Geo,3905.967
2022-03-07,TWH,TWH0331,WAIK,te_rapa,Gas,Cogen,151.521
2022-03-07,TWC,TWC2201,TRPG,te_rere_hau,Wind,Wind,250.494
2022-03-07,TWH,TWH0331,WAIK,te_uku,Wind,Wind,111.597
2022-03-07,WRK,WRK0331,HAWK,tehuka,Geo,Geo,573.961
2022-03-07,TKA,TKA0111,GENE,tekapo_a,Hydro,Hydro,629.516
2022-03-07,TKB,TKB2201,GENE,tekapo_b,Hydro,Hydro,3335.884
2022-03-07,CYD,CYD0331,DUNE,teviot,Hydro,Hydro,54.001
2022-03-07,TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,844.892
2022-03-07,LTN,LTN2201,MRPL,turitea,Wind,Wind,1332.711
2022-03-07,BPE,BPE0331,POCO,twf_12,Wind,Wind,291.713
2022-03-07,LTN,LTN0331,POCO,twf_12,Wind,Wind,317.805
2022-03-07,TWC,TWC2201,TRPG,twf_3,Wind,Wind,810.712
2022-03-07,TUI,TUI1101,EAST,waikaremoana,Hydro,Hydro,0.0
2022-03-07,TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,1505.268
2022-03-07,WPA,WPA2201,MRPL,waipapa,Hydro,Hydro,519.65
2022-03-07,WVY,WVY1101,WPWF,waipipi,Wind,Wind,553.857
2022-03-07,BWK,BWK1101,CNIR,waipori,Hydro,Hydro,0.0
2022-03-07,WPG,WPG0331,TRPG,waipori,Hydro,Hydro,301.2
2022-03-07,WRK,WRK2201,CTCT,wairakei,Geo,Geo,2833.052
2022-03-07,WTK,WTK0111,MERI,waitaki,Hydro,Hydro,1746.719
2022-03-07,WTK,WTK0111,WATA,waitaki,Hydro,Hydro,0.0
2022-03-07,WWD,WWD1102,MERI,west_wind,Wind,Wind,839.175
2022-03-07,WWD,WWD1103,MERI,west_wind,Wind,Wind,907.514
2022-03-07,WKM,WKM2201,MRPL,whakamaru,Hydro,Hydro,1251.19
2022-03-07,HWA,HWA1101,KIWI,whareroa,Gas,Cogen,121.062
2022-03-07,HWA,HWA1102,KIWI,whareroa,Gas,Cogen,122.669
2022-03-07,ROT,ROT1101,CNIR,wheao_flaxy,Hydro,Hydro,196.902
2022-03-07,WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,0.0
2022-03-07,NMA,NMA0331,TPCO,white_hill,Wind,Wind,99.787
2022-03-08,MKE,MKE1101,TGTL,McKee,Gas,Thrml,678.51
2022-03-08,NAP,NAP2202,MRPL,Ngatamariki,Geo,Geo,2034.7
2022-03-08,HWB,HWB0331,DUNE,Waipori,Hydro,Hydro,0.0
2022-03-08,MAT,MAT1101,BOPD,aniwhenua,Hydro,Hydro,217.645
2022-03-08,ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,1542.636
2022-03-08,ARI,ARI1102,MRPL,arapuni,Hydro,Hydro,1000.185
2022-03-08,ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,732.68
2022-03-08,ARG,ARG1101,CNIR,argyle_wairau,Hydro,Hydro,0.0
2022-03-08,ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,830.51
2022-03-08,AVI,AVI2201,MERI,aviemore,Hydro,Hydro,3457.291
2022-03-08,BEN,BEN2202,MERI,benmore,Hydro,Hydro,10513.023
2022-03-08,CYD,CYD2201,CTCT,clyde,Hydro,Hydro,4062.434
2022-03-08,STK,STK0661,TASM,cobb,Hydro,Hydro,319.0
2022-03-08,COL,COL0661,CNIR,coleridge,Hydro,Hydro,729.583
2022-03-08,GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,1970.661
2022-03-08,ASB,ASB0661,EASH,highbank,Hydro,Hydro,0.0
2022-03-08,HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,3005.149
2022-03-08,HLY,HLY2201,GENE,huntly_e3p,Gas,Thrml,7656.314
2022-03-08,HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,295.72
2022-03-08,JRD,JRD1101,TGTL,junctionroad,Gas,Thrml,1428.534
2022-03-08,TGA,TGA0331,POCO,kaimai,Hydro,Hydro,274.944
2022-03-08,KPA,KPA1101,KAPE,kapuni,Gas,Cogen,377.67
2022-03-08,KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,1377.46
2022-03-08,KAW,KAW0111,HEDL,kawerau,Geo,Geo,179.923
2022-03-08,KAW,KAW1101,KRGL,kawerau_new,Geo,Geo,2499.413
2022-03-08,KIN,KIN0112,POCO,kinleith,Wood,Cogen,797.084
2022-03-08,MAN,MAN2201,MERI,manapouri,Hydro,Hydro,6783.535
2022-03-08,MHO,MHO0331,ELEC,mangahao,Hydro,Hydro,0.027
2022-03-08,MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,2660.98
2022-03-08,WIL,WIL0331,CKHK,mill_creek,Wind,Wind,213.983
2022-03-08,WKM,WKM2201,TUAR,mokai,Geo,Geo,1859.179
2022-03-08,NAP,NAP2201,NAPJ,nap,Geo,Geo,3319.442
2022-03-08,KOE,KOE1101,TOPE,ngawha,Geo,Geo,539.511
2022-03-08,KAW,KAW0112,SKOG,norskeskog,Geo,Geo,646.736
2022-03-08,OKI,OKI2201,CTCT,ohaaki,Geo,Geo,998.756
2022-03-08,OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,1196.39
2022-03-08,OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,4463.419
2022-03-08,OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,3679.829
2022-03-08,OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,3649.374
2022-03-08,NSY,NSY0331,OTPO,paerau,Hydro,Hydro,55.911
2022-03-08,HWA,HWA1101,CNIR,patea,Hydro,Hydro,243.651
2022-03-08,PPI,PPI2201,CTCT,poihipi,Geo,Geo,896.72
2022-03-08,RPO,RPO2201,GENE,rangipo,Hydro,Hydro,1042.903
