Date,Time,Flow (m³/s),QualityCode
1942-08-25,23:59:59,36.285,301
1942-10-02,23:59:59,59.995,301
1942-11-04,23:59:59,114.302,301
1942-11-13,23:59:59,162.945,301
1943-03-22,23:59:59,96.773,301
1943-05-29,23:59:59,30.366,301
1944-11-15,23:59:59,291.688,301
1944-12-08,23:59:59,85.708,301
1945-11-15,23:59:59,187.202,301
1946-06-03,23:59:59,40.081,301
1946-08-31,23:59:59,39.877,301
1946-10-06,23:59:59,65.710,301
1947-03-30,23:59:59,111.129,301
1948-01-08,23:59:59,313.250,301
1948-11-08,23:59:59,231.927,301
1949-04-23,23:59:59,61.118,301
1949-08-14,23:59:59,37.795,301
1950-06-03,23:59:59,147.039,301
1950-12-12,23:59:59,212.447,301
1951-05-17,23:59:59,61.546,301
1951-11-24,23:59:59,87.599,301
1952-07-31,23:59:59,62.061,301
1952-11-15,23:59:59,107.683,301
1953-01-06,23:59:59,159.126,301
1955-01-05,23:59:59,263.153,301
1955-03-29,23:59:59,132.585,301
1955-10-13,23:59:59,107.519,301
1955-10-25,23:59:59,102.410,301
1956-08-20,23:59:59,60.585,301
1957-01-19,23:59:59,160.829,301
1957-03-15,23:59:59,176.562,301
1959-05-30,23:59:59,38.460,301
1959-07-15,23:59:59,62.063,301
1959-07-18,23:59:59,40.347,301
1960-04-26,23:59:59,6.444,301
1960-07-06,23:59:59,76.066,301
1961-04-25,23:59:59,78.251,301
1962-05-28,23:59:59,91.831,301
1963-11-19,23:59:59,152.001,301
1964-01-24,23:59:59,147.413,301
1964-03-05,23:59:59,193.372,301
1964-04-26,23:59:59,92.881,301
1965-07-16,23:59:59,29.264,301
1965-08-16,23:59:59,40.844,301
1965-09-14,23:59:59,52.739,301
1966-10-21,23:59:59,68.340,301
1967-12-05,23:59:59,262.501,301
1967-12-25,23:59:59,178.632,301
1968-03-07,23:59:59,442.162,301
1969-05-14,23:59:59,56.221,301
1969-07-23,23:59:59,35.442,301
1969-07-26,23:59:59,35.327,301
1969-11-25,23:59:59,106.257,301
1970-02-04,23:59:59,146.181,301
1970-11-21,23:59:59,191.897,301
1971-02-20,23:59:59,208.192,301
1971-07-28,23:59:59,111.299,301
1972-09-18,23:59:59,116.107,301
1973-05-23,23:59:59,73.350,301
