date,series_type,plant_group,site_code,site,island_code,flow_type,flow_m3s,volume_mm3_day,quality_code,source_file
1985-07-09,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,161.21527777777777,13.929,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-10,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.881944444444445,0.681,200,SI_HWE_Spill_LakeHawea.csv
1985-07-10,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,94.81481481481481,8.192,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-10,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-10,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-10,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,181.7824074074074,15.706,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-10,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-10,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,107.69675925925925,9.305,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-10,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,97.01388888888889,8.382,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-11,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.893518518518519,0.682,200,SI_HWE_Spill_LakeHawea.csv
1985-07-11,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,93.92361111111111,8.115,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-11,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-11,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-11,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,151.48148148148147,13.088,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-11,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-11,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,107.8935185185185,9.322,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-11,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,83.68055555555556,7.23,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-12,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.905092592592593,0.683,200,SI_HWE_Spill_LakeHawea.csv
1985-07-12,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,51.60879629629629,4.459,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-12,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-12,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-12,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,124.73379629629628,10.777,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-12,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-12,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,108.03240740740739,9.334,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-12,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,83.56481481481481,7.22,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-13,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.916666666666667,0.684,200,SI_HWE_Spill_LakeHawea.csv
1985-07-13,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.41666666666666663,0.036,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-13,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-13,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-13,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,124.7800925925926,10.781,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-13,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-13,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,92.28009259259258,7.973,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-13,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,39.78009259259259,3.437,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-14,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.881944444444445,0.681,200,SI_HWE_Spill_LakeHawea.csv
1985-07-14,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.4050925925925926,0.035,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-14,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-14,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-14,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,124.88425925925924,10.79,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-14,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.011574074074074073,0.001,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-14,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,108.15972222222223,9.345,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-14,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,67.9861111111111,5.874,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-15,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.8125,0.675,200,SI_HWE_Spill_LakeHawea.csv
1985-07-15,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.4050925925925926,0.035,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-15,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-15,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-15,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,124.96527777777777,10.797,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-15,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.1388888888888889,0.012,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-15,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,108.85416666666666,9.405,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-15,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,116.43518518518519,10.06,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-16,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.685185185185185,0.664,200,SI_HWE_Spill_LakeHawea.csv
1985-07-16,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.4050925925925926,0.035,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-16,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-16,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-16,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,124.84953703703704,10.787,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-16,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-16,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,107.83564814814814,9.317,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-16,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,95.74074074074073,8.272,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-17,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.75462962962963,0.67,200,SI_HWE_Spill_LakeHawea.csv
1985-07-17,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.3819444444444444,0.033,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-17,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-17,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-17,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,166.80555555555554,14.412,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-17,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-17,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,108.05555555555556,9.336,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-17,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,95.74074074074073,8.272,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-18,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.731481481481482,0.668,200,SI_HWE_Spill_LakeHawea.csv
1985-07-18,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,26.30787037037037,2.273,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-18,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-18,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-18,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,209.1435185185185,18.07,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-18,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.011574074074074073,0.001,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-18,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,107.9050925925926,9.323,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-18,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,106.31944444444444,9.186,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-19,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.708333333333333,0.666,200,SI_HWE_Spill_LakeHawea.csv
1985-07-19,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,115.47453703703704,9.977,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-19,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-19,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-19,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,210.26620370370372,18.167,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-19,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-19,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,108.04398148148148,9.335,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-19,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,58.36805555555556,5.043,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-20,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.708333333333333,0.666,200,SI_HWE_Spill_LakeHawea.csv
1985-07-20,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,96.33101851851852,8.323,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-20,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-20,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-20,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,203.96990740740742,17.623,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-20,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-20,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,107.51157407407406,9.289,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-20,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,97.92824074074073,8.461,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-21,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.685185185185185,0.664,200,SI_HWE_Spill_LakeHawea.csv
1985-07-21,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,84.16666666666667,7.272,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-21,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-21,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-21,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,203.4722222222222,17.58,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-21,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.1736111111111111,0.015,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-21,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,108.13657407407406,9.343,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-21,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,97.29166666666667,8.406,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-22,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.685185185185185,0.664,200,SI_HWE_Spill_LakeHawea.csv
1985-07-22,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,83.91203703703704,7.25,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-22,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-22,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-22,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,202.36111111111111,17.484,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-22,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.4282407407407407,0.037,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-22,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,108.85416666666666,9.405,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-22,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,152.9398148148148,13.214,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-23,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.743055555555555,0.669,200,SI_HWE_Spill_LakeHawea.csv
1985-07-23,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,34.21296296296296,2.956,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-23,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-23,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-23,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,201.00694444444446,17.367,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-23,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.20833333333333331,0.018,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-23,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,102.70833333333333,8.874,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-23,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,149.89583333333334,12.951,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-24,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.708333333333333,0.666,200,SI_HWE_Spill_LakeHawea.csv
1985-07-24,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.4282407407407407,0.037,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-24,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-24,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-24,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,199.80324074074076,17.263,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-24,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.10416666666666666,0.009,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-24,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,110.2662037037037,9.527,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-24,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,157.8935185185185,13.642,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-25,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.708333333333333,0.666,200,SI_HWE_Spill_LakeHawea.csv
1985-07-25,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.43981481481481477,0.038,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-25,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-25,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-25,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,198.36805555555554,17.139,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-25,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.011574074074074073,0.001,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-25,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,83.73842592592592,7.235,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-25,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,121.72453703703702,10.517,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-26,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.708333333333333,0.666,200,SI_HWE_Spill_LakeHawea.csv
1985-07-26,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.47453703703703703,0.041,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-26,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-26,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-26,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,196.73611111111111,16.998,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-26,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.034722222222222224,0.003,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-26,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,109.73379629629629,9.481,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-26,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,86.49305555555554,7.473,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-27,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.6967592592592595,0.665,200,SI_HWE_Spill_LakeHawea.csv
1985-07-27,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.4861111111111111,0.042,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-27,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-27,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-27,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,198.44907407407408,17.146,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-27,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.46296296296296297,0.04,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-27,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,95.4861111111111,8.25,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-27,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,68.2175925925926,5.894,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-28,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.638888888888889,0.66,200,SI_HWE_Spill_LakeHawea.csv
1985-07-28,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.4976851851851851,0.043,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-28,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-28,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-28,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,198.88888888888889,17.184,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-28,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.10416666666666666,0.009,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
1985-07-28,spill,Waitaki river,TKA,Lake Tekapo Gate 17 to Pukaki via Tekapo Canal,SI,Spill/release,109.83796296296296,9.49,200,SI_TKA_Spill_LakeTekapoGate17.csv
1985-07-28,spill,Waikato river,TPO,Lake Taupo outflow/spill,NI,Spill/release,121.73611111111111,10.518,200,NI_TPO_Spill_LakeTaupo.csv
1985-07-29,spill,Clutha,HWE,Lake Hawea outflow/spill,SI,Spill/release,7.627314814814815,0.659,200,SI_HWE_Spill_LakeHawea.csv
1985-07-29,spill,Manapouri,MAN,Manapouri spill,SI,Spill/release,0.4976851851851851,0.043,200,SI_MAN_Spill_LakeManapouri.csv
1985-07-29,spill,Waitaki river,OHA,Lake Ohau to Ruataniwha via Ohau River,SI,Spill/release,0.0,0.0,200,SI_OHA_Spill_LakeOhau.csv
1985-07-29,spill,Waitaki river,PKI,Lake Pukaki to Benmore via Pukaki River,SI,Spill/release,0.0,0.0,200,SI_PKI_Spill_LakePukaki.csv
1985-07-29,spill,Manapouri,TAU,Lake Te Anau outflow/spill,SI,Spill/release,197.1412037037037,17.033,200,SI_TAU_Spill_LakeTeAnau.csv
1985-07-29,spill,Waitaki river,TKA,Lake George Scott to Benmore via Tekapo River,SI,Spill/release,0.0,0.0,200,SI_TKA_Spill_LakeGeorgeScottTekapoRiver.csv
