date,plant_group,site_code,reservoir,island_code,lake_level_m,active_storage_mm3,contingent_storage_mm3,total_storage_mm3,quality_code,source_file
1982-02-14,Clutha,WAN,Lake Wanaka,SI,277.69,442.247,,442.247,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-14,Waikaremoana,WKA,Lake Waikaremoana,NI,580.821,28.085,,28.085,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-14,Clutha,WPU,Lake Wakatipu,SI,310.505,483.99,,483.99,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-15,Clutha,HWE,Lake Hawea,SI,345.766,2123.554,,2123.554,320,SI_HWE_Storage_LakeHawea.csv
1982-02-15,Manapouri,MAN,Lake Manapouri,SI,178.851,415.09,,415.09,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-15,Waitaki river,OHA,Lake Ohau,SI,519.857,25.206,,25.206,320,SI_OHA_Storage_LakeOhau.csv
1982-02-15,Waitaki river,PKI,Lake Pukaki,SI,532.289,2387.099,,2387.099,320,SI_PKI_Storage_LakePukaki.csv
1982-02-15,Manapouri,TAU,Lake Te Anau,SI,203.172,813.656,,813.656,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-15,Waitaki river,TKA,Lake Tekapo,SI,709.423,487.086,0.0,487.086,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-15,Waikato river,TPO,Lake Taupo,NI,356.429,354.083,,354.083,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-15,Clutha,WAN,Lake Wanaka,SI,277.633,431.092,,431.092,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-15,Waikaremoana,WKA,Lake Waikaremoana,NI,580.81,27.51,,27.51,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-15,Clutha,WPU,Lake Wakatipu,SI,310.459,470.667,,470.667,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-16,Clutha,HWE,Lake Hawea,SI,345.762,2122.901,,2122.901,320,SI_HWE_Storage_LakeHawea.csv
1982-02-16,Manapouri,MAN,Lake Manapouri,SI,178.638,385.397,,385.397,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-16,Waitaki river,OHA,Lake Ohau,SI,519.769,19.782,,19.782,320,SI_OHA_Storage_LakeOhau.csv
1982-02-16,Waitaki river,PKI,Lake Pukaki,SI,532.299,2388.974,,2388.974,320,SI_PKI_Storage_LakePukaki.csv
1982-02-16,Manapouri,TAU,Lake Te Anau,SI,203.12,795.303,,795.303,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-16,Waitaki river,TKA,Lake Tekapo,SI,709.38,482.948,0.0,482.948,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-16,Waikato river,TPO,Lake Taupo,NI,356.405,339.418,,339.418,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-16,Clutha,WAN,Lake Wanaka,SI,277.566,418.258,,418.258,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-16,Waikaremoana,WKA,Lake Waikaremoana,NI,580.769,25.36,,25.36,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-16,Clutha,WPU,Lake Wakatipu,SI,310.41,456.615,,456.615,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-17,Clutha,HWE,Lake Hawea,SI,345.771,2124.229,,2124.229,320,SI_HWE_Storage_LakeHawea.csv
1982-02-17,Manapouri,MAN,Lake Manapouri,SI,178.497,365.724,,365.724,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-17,Waitaki river,OHA,Lake Ohau,SI,519.732,17.463,,17.463,320,SI_OHA_Storage_LakeOhau.csv
1982-02-17,Waitaki river,PKI,Lake Pukaki,SI,532.293,2387.837,,2387.837,320,SI_PKI_Storage_LakePukaki.csv
1982-02-17,Manapouri,TAU,Lake Te Anau,SI,203.055,772.357,,772.357,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-17,Waitaki river,TKA,Lake Tekapo,SI,709.375,482.509,0.0,482.509,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-17,Waikato river,TPO,Lake Taupo,NI,356.392,331.224,,331.224,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-17,Clutha,WAN,Lake Wanaka,SI,277.518,409.01,,409.01,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-17,Waikaremoana,WKA,Lake Waikaremoana,NI,580.739,23.789,,23.789,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-17,Clutha,WPU,Lake Wakatipu,SI,310.368,444.266,,444.266,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-18,Clutha,HWE,Lake Hawea,SI,345.756,2121.966,,2121.966,320,SI_HWE_Storage_LakeHawea.csv
1982-02-18,Manapouri,MAN,Lake Manapouri,SI,178.436,357.281,,357.281,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-18,Waitaki river,OHA,Lake Ohau,SI,519.81,22.304,,22.304,320,SI_OHA_Storage_LakeOhau.csv
1982-02-18,Waitaki river,PKI,Lake Pukaki,SI,532.297,2388.647,,2388.647,320,SI_PKI_Storage_LakePukaki.csv
1982-02-18,Manapouri,TAU,Lake Te Anau,SI,203.026,762.303,,762.303,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-18,Waitaki river,TKA,Lake Tekapo,SI,709.374,482.368,0.0,482.368,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-18,Waikato river,TPO,Lake Taupo,NI,356.363,313.718,,313.718,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-18,Clutha,WAN,Lake Wanaka,SI,277.472,400.04,,400.04,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-18,Waikaremoana,WKA,Lake Waikaremoana,NI,580.698,21.64,,21.64,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-18,Clutha,WPU,Lake Wakatipu,SI,310.332,433.851,,433.851,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-19,Clutha,HWE,Lake Hawea,SI,345.79,2127.135,,2127.135,320,SI_HWE_Storage_LakeHawea.csv
1982-02-19,Manapouri,MAN,Lake Manapouri,SI,178.469,361.827,,361.827,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-19,Waitaki river,OHA,Lake Ohau,SI,519.956,31.386,,31.386,320,SI_OHA_Storage_LakeOhau.csv
1982-02-19,Waitaki river,PKI,Lake Pukaki,SI,532.345,2397.218,,2397.218,320,SI_PKI_Storage_LakePukaki.csv
1982-02-19,Manapouri,TAU,Lake Te Anau,SI,203.059,773.679,,773.679,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-19,Waitaki river,TKA,Lake Tekapo,SI,709.426,487.464,0.0,487.464,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-19,Waikato river,TPO,Lake Taupo,NI,356.357,310.147,,310.147,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-19,Clutha,WAN,Lake Wanaka,SI,277.558,416.732,,416.732,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-19,Waikaremoana,WKA,Lake Waikaremoana,NI,580.652,19.228,,19.228,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-19,Clutha,WPU,Lake Wakatipu,SI,310.379,447.641,,447.641,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-20,Clutha,HWE,Lake Hawea,SI,345.793,2127.537,,2127.537,320,SI_HWE_Storage_LakeHawea.csv
1982-02-20,Manapouri,MAN,Lake Manapouri,SI,178.497,365.737,,365.737,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-20,Waitaki river,OHA,Lake Ohau,SI,520.1,40.335,,40.335,320,SI_OHA_Storage_LakeOhau.csv
1982-02-20,Waitaki river,PKI,Lake Pukaki,SI,532.44,2414.084,,2414.084,320,SI_PKI_Storage_LakePukaki.csv
1982-02-20,Manapouri,TAU,Lake Te Anau,SI,203.026,762.195,,762.195,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-20,Waitaki river,TKA,Lake Tekapo,SI,709.518,496.323,0.0,496.323,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-20,Waikato river,TPO,Lake Taupo,NI,356.355,308.73,,308.73,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-20,Clutha,WAN,Lake Wanaka,SI,277.564,417.91,,417.91,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-20,Waikaremoana,WKA,Lake Waikaremoana,NI,580.632,18.182,,18.182,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-20,Clutha,WPU,Lake Wakatipu,SI,310.389,450.389,,450.389,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-21,Clutha,HWE,Lake Hawea,SI,345.799,2128.463,,2128.463,320,SI_HWE_Storage_LakeHawea.csv
1982-02-21,Manapouri,MAN,Lake Manapouri,SI,178.458,360.303,,360.303,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-21,Waitaki river,OHA,Lake Ohau,SI,520.151,43.506,,43.506,320,SI_OHA_Storage_LakeOhau.csv
1982-02-21,Waitaki river,PKI,Lake Pukaki,SI,532.458,2417.47,,2417.47,320,SI_PKI_Storage_LakePukaki.csv
1982-02-21,Manapouri,TAU,Lake Te Anau,SI,202.976,744.444,,744.444,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-21,Waitaki river,TKA,Lake Tekapo,SI,709.587,503.043,0.0,503.043,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-21,Waikato river,TPO,Lake Taupo,NI,356.352,307.109,,307.109,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-21,Clutha,WAN,Lake Wanaka,SI,277.526,410.577,,410.577,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-21,Waikaremoana,WKA,Lake Waikaremoana,NI,580.646,18.915,,18.915,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-21,Clutha,WPU,Lake Wakatipu,SI,310.363,443.01,,443.01,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-22,Clutha,HWE,Lake Hawea,SI,345.798,2128.208,,2128.208,320,SI_HWE_Storage_LakeHawea.csv
1982-02-22,Manapouri,MAN,Lake Manapouri,SI,178.393,351.309,,351.309,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-22,Waitaki river,OHA,Lake Ohau,SI,520.106,40.737,,40.737,320,SI_OHA_Storage_LakeOhau.csv
1982-02-22,Waitaki river,PKI,Lake Pukaki,SI,532.437,2413.589,,2413.589,320,SI_PKI_Storage_LakePukaki.csv
1982-02-22,Manapouri,TAU,Lake Te Anau,SI,202.898,716.944,,716.944,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-22,Waitaki river,TKA,Lake Tekapo,SI,709.604,504.667,0.0,504.667,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-22,Waikato river,TPO,Lake Taupo,NI,356.344,302.333,,302.333,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-22,Clutha,WAN,Lake Wanaka,SI,277.483,402.296,,402.296,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-22,Waikaremoana,WKA,Lake Waikaremoana,NI,580.648,19.02,,19.02,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-22,Clutha,WPU,Lake Wakatipu,SI,310.331,433.582,,433.582,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-23,Clutha,HWE,Lake Hawea,SI,345.787,2126.574,,2126.574,320,SI_HWE_Storage_LakeHawea.csv
1982-02-23,Manapouri,MAN,Lake Manapouri,SI,178.335,343.181,,343.181,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-23,Waitaki river,OHA,Lake Ohau,SI,520.033,36.165,,36.165,320,SI_OHA_Storage_LakeOhau.csv
1982-02-23,Waitaki river,PKI,Lake Pukaki,SI,532.409,2408.764,,2408.764,320,SI_PKI_Storage_LakePukaki.csv
1982-02-23,Manapouri,TAU,Lake Te Anau,SI,202.805,684.535,,684.535,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-23,Waitaki river,TKA,Lake Tekapo,SI,709.589,503.216,0.0,503.216,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-23,Waikato river,TPO,Lake Taupo,NI,356.352,307.166,,307.166,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-23,Clutha,WAN,Lake Wanaka,SI,277.429,391.853,,391.853,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-23,Waikaremoana,WKA,Lake Waikaremoana,NI,580.671,20.226,,20.226,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-23,Clutha,WPU,Lake Wakatipu,SI,310.295,423.337,,423.337,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-24,Clutha,HWE,Lake Hawea,SI,345.787,2126.661,,2126.661,320,SI_HWE_Storage_LakeHawea.csv
1982-02-24,Manapouri,MAN,Lake Manapouri,SI,178.288,336.621,,336.621,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-24,Waitaki river,OHA,Lake Ohau,SI,519.992,33.597,,33.597,320,SI_OHA_Storage_LakeOhau.csv
1982-02-24,Waitaki river,PKI,Lake Pukaki,SI,532.392,2405.73,,2405.73,320,SI_PKI_Storage_LakePukaki.csv
1982-02-24,Manapouri,TAU,Lake Te Anau,SI,202.725,656.331,,656.331,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-24,Waitaki river,TKA,Lake Tekapo,SI,709.583,502.66,0.0,502.66,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-24,Waikato river,TPO,Lake Taupo,NI,356.412,343.519,,343.519,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-24,Clutha,WAN,Lake Wanaka,SI,277.402,386.564,,386.564,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-24,Waikaremoana,WKA,Lake Waikaremoana,NI,580.733,23.473,,23.473,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-24,Clutha,WPU,Lake Wakatipu,SI,310.262,413.646,,413.646,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-25,Clutha,HWE,Lake Hawea,SI,345.801,2128.778,,2128.778,320,SI_HWE_Storage_LakeHawea.csv
1982-02-25,Manapouri,MAN,Lake Manapouri,SI,178.2,324.36,,324.36,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-25,Waitaki river,OHA,Lake Ohau,SI,519.968,32.156,,32.156,320,SI_OHA_Storage_LakeOhau.csv
1982-02-25,Waitaki river,PKI,Lake Pukaki,SI,532.396,2406.354,,2406.354,320,SI_PKI_Storage_LakePukaki.csv
1982-02-25,Manapouri,TAU,Lake Te Anau,SI,202.652,630.55,,630.55,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-25,Waitaki river,TKA,Lake Tekapo,SI,709.647,508.9,0.0,508.9,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-25,Waikato river,TPO,Lake Taupo,NI,356.512,404.946,,404.946,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-25,Clutha,WAN,Lake Wanaka,SI,277.406,387.283,,387.283,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-25,Waikaremoana,WKA,Lake Waikaremoana,NI,580.782,26.041,,26.041,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-25,Clutha,WPU,Lake Wakatipu,SI,310.244,408.521,,408.521,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-26,Clutha,HWE,Lake Hawea,SI,345.802,2128.838,,2128.838,320,SI_HWE_Storage_LakeHawea.csv
1982-02-26,Manapouri,MAN,Lake Manapouri,SI,178.089,308.987,,308.987,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-26,Waitaki river,OHA,Lake Ohau,SI,520.068,38.33,,38.33,320,SI_OHA_Storage_LakeOhau.csv
1982-02-26,Waitaki river,PKI,Lake Pukaki,SI,532.46,2417.738,,2417.738,320,SI_PKI_Storage_LakePukaki.csv
1982-02-26,Manapouri,TAU,Lake Te Anau,SI,202.574,602.894,,602.894,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-26,Waitaki river,TKA,Lake Tekapo,SI,709.688,512.913,0.0,512.913,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-26,Waikato river,TPO,Lake Taupo,NI,356.559,433.606,,433.606,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-26,Clutha,WAN,Lake Wanaka,SI,277.375,381.416,,381.416,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-26,Waikaremoana,WKA,Lake Waikaremoana,NI,580.794,26.671,,26.671,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-26,Clutha,WPU,Lake Wakatipu,SI,310.22,401.532,,401.532,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-27,Clutha,HWE,Lake Hawea,SI,345.825,2132.325,,2132.325,320,SI_HWE_Storage_LakeHawea.csv
1982-02-27,Manapouri,MAN,Lake Manapouri,SI,178.031,300.809,,300.809,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-27,Waitaki river,OHA,Lake Ohau,SI,520.171,44.735,,44.735,320,SI_OHA_Storage_LakeOhau.csv
1982-02-27,Waitaki river,PKI,Lake Pukaki,SI,532.523,2429.067,,2429.067,320,SI_PKI_Storage_LakePukaki.csv
1982-02-27,Manapouri,TAU,Lake Te Anau,SI,202.573,602.631,,602.631,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-27,Waitaki river,TKA,Lake Tekapo,SI,709.708,514.862,0.0,514.862,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-27,Waikato river,TPO,Lake Taupo,NI,356.581,447.199,,447.199,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-27,Clutha,WAN,Lake Wanaka,SI,277.432,392.413,,392.413,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-27,Waikaremoana,WKA,Lake Waikaremoana,NI,580.805,27.247,,27.247,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-27,Clutha,WPU,Lake Wakatipu,SI,310.211,398.892,,398.892,320,SI_WPU_Storage_LakeWakatipu.csv
1982-02-28,Clutha,HWE,Lake Hawea,SI,345.859,2137.458,,2137.458,320,SI_HWE_Storage_LakeHawea.csv
1982-02-28,Manapouri,MAN,Lake Manapouri,SI,178.013,298.38,,298.38,320,SI_MAN_Storage_LakeManapouri.csv
1982-02-28,Waitaki river,OHA,Lake Ohau,SI,520.309,53.312,,53.312,320,SI_OHA_Storage_LakeOhau.csv
1982-02-28,Waitaki river,PKI,Lake Pukaki,SI,532.598,2442.635,,2442.635,320,SI_PKI_Storage_LakePukaki.csv
1982-02-28,Manapouri,TAU,Lake Te Anau,SI,202.602,612.75,,612.75,320,SI_TAU_Storage_LakeTeAnau.csv
1982-02-28,Waitaki river,TKA,Lake Tekapo,SI,709.801,523.883,0.0,523.883,320,SI_TKA_Storage_LakeTekapo.csv
1982-02-28,Waikato river,TPO,Lake Taupo,NI,356.592,453.92,,453.92,320,NI_TPO_Storage_LakeTaupo.csv
1982-02-28,Clutha,WAN,Lake Wanaka,SI,277.559,416.909,,416.909,320,SI_WAN_Storage_LakeWanaka.csv
1982-02-28,Waikaremoana,WKA,Lake Waikaremoana,NI,580.81,27.51,,27.51,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-02-28,Clutha,WPU,Lake Wakatipu,SI,310.222,402.194,,402.194,320,SI_WPU_Storage_LakeWakatipu.csv
1982-03-01,Clutha,HWE,Lake Hawea,SI,345.941,2149.709,,2149.709,320,SI_HWE_Storage_LakeHawea.csv
1982-03-01,Manapouri,MAN,Lake Manapouri,SI,178.029,300.584,,300.584,320,SI_MAN_Storage_LakeManapouri.csv
1982-03-01,Waitaki river,OHA,Lake Ohau,SI,520.382,57.848,,57.848,320,SI_OHA_Storage_LakeOhau.csv
1982-03-01,Waitaki river,PKI,Lake Pukaki,SI,532.712,2463.132,,2463.132,320,SI_PKI_Storage_LakePukaki.csv
1982-03-01,Manapouri,TAU,Lake Te Anau,SI,202.648,629.159,,629.159,320,SI_TAU_Storage_LakeTeAnau.csv
1982-03-01,Waitaki river,TKA,Lake Tekapo,SI,709.957,539.174,0.0,539.174,320,SI_TKA_Storage_LakeTekapo.csv
1982-03-01,Waikato river,TPO,Lake Taupo,NI,356.603,460.416,,460.416,320,NI_TPO_Storage_LakeTaupo.csv
1982-03-01,Clutha,WAN,Lake Wanaka,SI,277.717,447.46,,447.46,320,SI_WAN_Storage_LakeWanaka.csv
1982-03-01,Waikaremoana,WKA,Lake Waikaremoana,NI,580.808,27.404,,27.404,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-03-01,Clutha,WPU,Lake Wakatipu,SI,310.243,408.275,,408.275,320,SI_WPU_Storage_LakeWakatipu.csv
1982-03-02,Clutha,HWE,Lake Hawea,SI,346.046,2165.355,,2165.355,320,SI_HWE_Storage_LakeHawea.csv
1982-03-02,Manapouri,MAN,Lake Manapouri,SI,178.262,332.965,,332.965,320,SI_MAN_Storage_LakeManapouri.csv
1982-03-02,Waitaki river,OHA,Lake Ohau,SI,520.411,59.662,,59.662,320,SI_OHA_Storage_LakeOhau.csv
1982-03-02,Waitaki river,PKI,Lake Pukaki,SI,532.793,2477.546,,2477.546,320,SI_PKI_Storage_LakePukaki.csv
1982-03-02,Manapouri,TAU,Lake Te Anau,SI,202.745,663.394,,663.394,320,SI_TAU_Storage_LakeTeAnau.csv
1982-03-02,Waitaki river,TKA,Lake Tekapo,SI,710.039,547.253,0.0,547.253,320,SI_TKA_Storage_LakeTekapo.csv
1982-03-02,Waikato river,TPO,Lake Taupo,NI,356.608,463.297,,463.297,320,NI_TPO_Storage_LakeTaupo.csv
1982-03-02,Clutha,WAN,Lake Wanaka,SI,277.937,489.784,,489.784,320,SI_WAN_Storage_LakeWanaka.csv
1982-03-02,Waikaremoana,WKA,Lake Waikaremoana,NI,580.797,26.828,,26.828,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-03-02,Clutha,WPU,Lake Wakatipu,SI,310.313,428.453,,428.453,320,SI_WPU_Storage_LakeWakatipu.csv
1982-03-03,Clutha,HWE,Lake Hawea,SI,346.11,2174.977,,2174.977,320,SI_HWE_Storage_LakeHawea.csv
1982-03-03,Manapouri,MAN,Lake Manapouri,SI,178.454,359.77,,359.77,320,SI_MAN_Storage_LakeManapouri.csv
1982-03-03,Waitaki river,OHA,Lake Ohau,SI,520.444,61.746,,61.746,320,SI_OHA_Storage_LakeOhau.csv
1982-03-03,Waitaki river,PKI,Lake Pukaki,SI,532.756,2470.813,,2470.813,320,SI_PKI_Storage_LakePukaki.csv
1982-03-03,Manapouri,TAU,Lake Te Anau,SI,202.79,679.233,,679.233,320,SI_TAU_Storage_LakeTeAnau.csv
1982-03-03,Waitaki river,TKA,Lake Tekapo,SI,710.016,544.957,0.0,544.957,320,SI_TKA_Storage_LakeTekapo.csv
1982-03-03,Waikato river,TPO,Lake Taupo,NI,356.607,462.878,,462.878,320,NI_TPO_Storage_LakeTaupo.csv
1982-03-03,Clutha,WAN,Lake Wanaka,SI,278.052,511.995,,511.995,320,SI_WAN_Storage_LakeWanaka.csv
1982-03-03,Waikaremoana,WKA,Lake Waikaremoana,NI,580.815,27.772,,27.772,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-03-03,Clutha,WPU,Lake Wakatipu,SI,310.365,443.363,,443.363,320,SI_WPU_Storage_LakeWakatipu.csv
1982-03-04,Clutha,HWE,Lake Hawea,SI,346.136,2178.987,,2178.987,320,SI_HWE_Storage_LakeHawea.csv
1982-03-04,Manapouri,MAN,Lake Manapouri,SI,178.51,367.611,,367.611,320,SI_MAN_Storage_LakeManapouri.csv
1982-03-04,Waitaki river,OHA,Lake Ohau,SI,520.451,62.175,,62.175,320,SI_OHA_Storage_LakeOhau.csv
1982-03-04,Waitaki river,PKI,Lake Pukaki,SI,532.684,2457.994,,2457.994,320,SI_PKI_Storage_LakePukaki.csv
1982-03-04,Manapouri,TAU,Lake Te Anau,SI,202.734,659.28,,659.28,320,SI_TAU_Storage_LakeTeAnau.csv
1982-03-04,Waitaki river,TKA,Lake Tekapo,SI,709.961,539.55,0.0,539.55,320,SI_TKA_Storage_LakeTekapo.csv
1982-03-04,Waikato river,TPO,Lake Taupo,NI,356.605,461.518,,461.518,320,NI_TPO_Storage_LakeTaupo.csv
1982-03-04,Clutha,WAN,Lake Wanaka,SI,278.033,508.314,,508.314,320,SI_WAN_Storage_LakeWanaka.csv
1982-03-04,Waikaremoana,WKA,Lake Waikaremoana,NI,580.867,30.497,,30.497,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-03-04,Clutha,WPU,Lake Wakatipu,SI,310.35,439.158,,439.158,320,SI_WPU_Storage_LakeWakatipu.csv
1982-03-05,Clutha,HWE,Lake Hawea,SI,346.124,2177.163,,2177.163,320,SI_HWE_Storage_LakeHawea.csv
1982-03-05,Manapouri,MAN,Lake Manapouri,SI,178.531,370.52,,370.52,320,SI_MAN_Storage_LakeManapouri.csv
1982-03-05,Waitaki river,OHA,Lake Ohau,SI,520.417,60.029,,60.029,320,SI_OHA_Storage_LakeOhau.csv
1982-03-05,Waitaki river,PKI,Lake Pukaki,SI,532.624,2447.34,,2447.34,320,SI_PKI_Storage_LakePukaki.csv
1982-03-05,Manapouri,TAU,Lake Te Anau,SI,202.668,636.292,,636.292,320,SI_TAU_Storage_LakeTeAnau.csv
1982-03-05,Waitaki river,TKA,Lake Tekapo,SI,709.899,533.461,0.0,533.461,320,SI_TKA_Storage_LakeTekapo.csv
1982-03-05,Waikato river,TPO,Lake Taupo,NI,356.61,464.918,,464.918,320,NI_TPO_Storage_LakeTaupo.csv
1982-03-05,Clutha,WAN,Lake Wanaka,SI,277.979,497.965,,497.965,320,SI_WAN_Storage_LakeWanaka.csv
1982-03-05,Waikaremoana,WKA,Lake Waikaremoana,NI,580.884,31.386,,31.386,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-03-05,Clutha,WPU,Lake Wakatipu,SI,310.322,431.068,,431.068,320,SI_WPU_Storage_LakeWakatipu.csv
1982-03-06,Clutha,HWE,Lake Hawea,SI,346.1,2173.516,,2173.516,320,SI_HWE_Storage_LakeHawea.csv
1982-03-06,Manapouri,MAN,Lake Manapouri,SI,178.517,368.507,,368.507,320,SI_MAN_Storage_LakeManapouri.csv
1982-03-06,Waitaki river,OHA,Lake Ohau,SI,520.35,55.903,,55.903,320,SI_OHA_Storage_LakeOhau.csv
1982-03-06,Waitaki river,PKI,Lake Pukaki,SI,532.566,2436.758,,2436.758,320,SI_PKI_Storage_LakePukaki.csv
1982-03-06,Manapouri,TAU,Lake Te Anau,SI,202.601,612.444,,612.444,320,SI_TAU_Storage_LakeTeAnau.csv
1982-03-06,Waitaki river,TKA,Lake Tekapo,SI,709.861,529.825,0.0,529.825,320,SI_TKA_Storage_LakeTekapo.csv
1982-03-06,Waikato river,TPO,Lake Taupo,NI,356.606,462.382,,462.382,320,NI_TPO_Storage_LakeTaupo.csv
1982-03-06,Clutha,WAN,Lake Wanaka,SI,277.917,485.962,,485.962,320,SI_WAN_Storage_LakeWanaka.csv
1982-03-06,Waikaremoana,WKA,Lake Waikaremoana,NI,580.893,31.86,,31.86,320,NI_WKA_Storage_LakeWaikaremoana.csv
1982-03-06,Clutha,WPU,Lake Wakatipu,SI,310.29,421.936,,421.936,320,SI_WPU_Storage_LakeWakatipu.csv
1982-03-07,Clutha,HWE,Lake Hawea,SI,346.074,2169.554,,2169.554,320,SI_HWE_Storage_LakeHawea.csv
1982-03-07,Manapouri,MAN,Lake Manapouri,SI,178.515,368.229,,368.229,320,SI_MAN_Storage_LakeManapouri.csv
1982-03-07,Waitaki river,OHA,Lake Ohau,SI,520.292,52.272,,52.272,320,SI_OHA_Storage_LakeOhau.csv
1982-03-07,Waitaki river,PKI,Lake Pukaki,SI,532.52,2428.661,,2428.661,320,SI_PKI_Storage_LakePukaki.csv
