date,fuel,generation_mwh
2020-05-02,Liquid fuel,0.0
2020-05-02,Wind,10354.002
2020-05-02,Wood,753.728
2020-05-03,Coal,2564.231
2020-05-03,Gas,11214.576
2020-05-03,Geothermal,21283.057
2020-05-03,Hydro,54533.305
2020-05-03,Liquid fuel,0.0
2020-05-03,Wind,8575.479
2020-05-03,Wood,715.342
2020-05-04,Coal,2167.537
2020-05-04,Gas,10696.242
2020-05-04,Geothermal,21497.351
2020-05-04,Hydro,64849.069
2020-05-04,Liquid fuel,0.0
2020-05-04,Wind,7514.928
2020-05-04,Wood,750.807
2020-05-05,Coal,2150.48
2020-05-05,Gas,12702.364
2020-05-05,Geothermal,22024.336
2020-05-05,Hydro,71574.736
2020-05-05,Liquid fuel,30.113
2020-05-05,Wind,6683.19
2020-05-05,Wood,836.18
2020-05-06,Coal,3978.59
2020-05-06,Gas,14129.008
2020-05-06,Geothermal,21877.0
2020-05-06,Hydro,71343.607
2020-05-06,Liquid fuel,0.0
2020-05-06,Wind,4066.11
2020-05-06,Wood,731.764
2020-05-07,Coal,3654.372
2020-05-07,Gas,11487.005
2020-05-07,Geothermal,22060.889
2020-05-07,Hydro,67164.317
2020-05-07,Liquid fuel,0.0
2020-05-07,Wind,10385.57
2020-05-07,Wood,876.154
2020-05-08,Coal,3259.067
2020-05-08,Gas,11749.725
2020-05-08,Geothermal,21874.28
2020-05-08,Hydro,66404.814
2020-05-08,Liquid fuel,0.0
2020-05-08,Wind,6904.121
2020-05-08,Wood,876.48
2020-05-09,Coal,3067.089
2020-05-09,Gas,11751.527
2020-05-09,Geothermal,22289.332
2020-05-09,Hydro,64632.284
2020-05-09,Liquid fuel,0.0
2020-05-09,Wind,1226.901
2020-05-09,Wood,806.819
2020-05-10,Coal,2705.898
2020-05-10,Gas,12275.702
2020-05-10,Geothermal,21976.101
2020-05-10,Hydro,60746.6
2020-05-10,Liquid fuel,0.0
2020-05-10,Wind,2599.305
2020-05-10,Wood,784.423
2020-05-11,Coal,3958.674
2020-05-11,Gas,13683.926
2020-05-11,Geothermal,22093.571
2020-05-11,Hydro,68338.334
2020-05-11,Liquid fuel,0.0
2020-05-11,Wind,2103.88
2020-05-11,Wood,808.365
2020-05-12,Coal,4377.016
2020-05-12,Gas,14062.964
2020-05-12,Geothermal,21994.333
2020-05-12,Hydro,69951.584
2020-05-12,Liquid fuel,0.0
2020-05-12,Wind,2257.547
2020-05-12,Wood,753.851
2020-05-13,Coal,4404.805
2020-05-13,Gas,14898.151
2020-05-13,Geothermal,21915.473
2020-05-13,Hydro,70053.656
2020-05-13,Liquid fuel,0.0
2020-05-13,Wind,2570.536
2020-05-13,Wood,749.41
2020-05-14,Coal,4423.094
2020-05-14,Gas,15216.817
2020-05-14,Geothermal,22004.195
2020-05-14,Hydro,70575.721
2020-05-14,Liquid fuel,0.0
2020-05-14,Wind,3231.218
2020-05-14,Wood,834.122
2020-05-15,Coal,4518.138
2020-05-15,Gas,14899.006
2020-05-15,Geothermal,22028.512
2020-05-15,Hydro,70333.103
2020-05-15,Liquid fuel,0.0
2020-05-15,Wind,2477.001
2020-05-15,Wood,824.811
2020-05-16,Coal,4403.571
2020-05-16,Gas,13046.598
2020-05-16,Geothermal,21976.732
2020-05-16,Hydro,61433.958
2020-05-16,Liquid fuel,0.0
2020-05-16,Wind,4373.118
2020-05-16,Wood,816.381
2020-05-17,Coal,4460.07
2020-05-17,Gas,13881.966
2020-05-17,Geothermal,21793.223
2020-05-17,Hydro,62381.416
2020-05-17,Liquid fuel,0.0
2020-05-17,Wind,2645.638
2020-05-17,Wood,820.272
2020-05-18,Coal,8241.535
2020-05-18,Gas,15975.305
2020-05-18,Geothermal,21545.77
2020-05-18,Hydro,69839.502
2020-05-18,Liquid fuel,0.0
2020-05-18,Wind,1661.574
2020-05-18,Wood,677.201
2020-05-19,Coal,8797.095
2020-05-19,Gas,16721.654
2020-05-19,Geothermal,21544.04
2020-05-19,Hydro,70211.413
2020-05-19,Liquid fuel,0.0
2020-05-19,Wind,2909.081
2020-05-19,Wood,711.521
2020-05-20,Coal,8833.604
2020-05-20,Gas,18083.488
2020-05-20,Geothermal,21930.774
2020-05-20,Hydro,72179.581
2020-05-20,Liquid fuel,0.0
2020-05-20,Wind,2211.27
2020-05-20,Wood,735.616
2020-05-21,Coal,8084.547
2020-05-21,Gas,16611.227
2020-05-21,Geothermal,22116.803
2020-05-21,Hydro,69362.709
2020-05-21,Liquid fuel,1.948
2020-05-21,Wind,6947.341
2020-05-21,Wood,735.095
2020-05-22,Coal,7095.023
2020-05-22,Gas,14637.936
2020-05-22,Geothermal,22174.038
2020-05-22,Hydro,65492.795
2020-05-22,Liquid fuel,0.0
2020-05-22,Wind,10102.657
2020-05-22,Wood,735.288
2020-05-23,Coal,4833.129
2020-05-23,Gas,15834.577
2020-05-23,Geothermal,22203.072
2020-05-23,Hydro,67059.438
2020-05-23,Liquid fuel,0.0
2020-05-23,Wind,4152.402
2020-05-23,Wood,733.981
2020-05-24,Coal,5603.457
2020-05-24,Gas,15402.703
2020-05-24,Geothermal,22029.012
2020-05-24,Hydro,65001.78
2020-05-24,Liquid fuel,4.787
2020-05-24,Wind,3062.078
2020-05-24,Wood,732.438
2020-05-25,Coal,5807.736
2020-05-25,Gas,13880.068
2020-05-25,Geothermal,21370.157
2020-05-25,Hydro,72923.178
2020-05-25,Liquid fuel,0.0
2020-05-25,Wind,4469.48
2020-05-25,Wood,731.402
2020-05-26,Coal,7466.945
2020-05-26,Gas,14209.407
2020-05-26,Geothermal,21775.997
2020-05-26,Hydro,69111.56
2020-05-26,Liquid fuel,0.0
2020-05-26,Wind,5603.766
2020-05-26,Wood,0.783
2020-05-27,Coal,8380.528
2020-05-27,Gas,16157.12
2020-05-27,Geothermal,21896.318
2020-05-27,Hydro,70614.676
2020-05-27,Liquid fuel,0.0
2020-05-27,Wind,5540.733
2020-05-27,Wood,0.0
2020-05-28,Coal,8626.316
2020-05-28,Gas,17167.627
2020-05-28,Geothermal,22167.104
2020-05-28,Hydro,71789.125
2020-05-28,Liquid fuel,0.0
2020-05-28,Wind,2287.278
2020-05-28,Wood,831.976
2020-05-29,Coal,8890.2
2020-05-29,Gas,18315.186
2020-05-29,Geothermal,21910.614
2020-05-29,Hydro,69802.712
2020-05-29,Liquid fuel,0.0
2020-05-29,Wind,2126.03
2020-05-29,Wood,897.979
2020-05-30,Coal,4616.334
2020-05-30,Gas,16810.008
2020-05-30,Geothermal,21983.418
2020-05-30,Hydro,61088.312
2020-05-30,Liquid fuel,0.0
2020-05-30,Wind,3992.438
2020-05-30,Wood,887.275
2020-05-31,Coal,4515.615
2020-05-31,Gas,16385.929
2020-05-31,Geothermal,21883.931
2020-05-31,Hydro,60171.261
2020-05-31,Liquid fuel,0.0
2020-05-31,Wind,5764.858
2020-05-31,Wood,867.386
2020-06-01,Coal,4386.13
2020-06-01,Gas,16612.043
2020-06-01,Geothermal,21537.371
2020-06-01,Hydro,60034.177
2020-06-01,Liquid fuel,0.0
2020-06-01,Wind,6573.775
2020-06-01,Wood,816.507
2020-06-02,Coal,6834.597
2020-06-02,Gas,18794.424
2020-06-02,Geothermal,20824.514
2020-06-02,Hydro,63383.908
2020-06-02,Liquid fuel,0.0
2020-06-02,Wind,5793.634
2020-06-02,Wood,839.345
2020-06-03,Coal,7941.328
2020-06-03,Gas,22625.322
2020-06-03,Geothermal,21040.65
2020-06-03,Hydro,61353.464
2020-06-03,Liquid fuel,0.0
2020-06-03,Wind,6596.051
2020-06-03,Wood,858.542
2020-06-04,Coal,7081.583
2020-06-04,Gas,21968.539
2020-06-04,Geothermal,20157.302
2020-06-04,Hydro,62940.554
2020-06-04,Liquid fuel,0.0
2020-06-04,Wind,6205.031
2020-06-04,Wood,810.389
2020-06-05,Coal,6528.721
2020-06-05,Gas,22883.114
2020-06-05,Geothermal,20435.709
2020-06-05,Hydro,65984.712
2020-06-05,Liquid fuel,0.0
2020-06-05,Wind,4672.177
2020-06-05,Wood,737.697
2020-06-06,Coal,4857.919
2020-06-06,Gas,22098.216
2020-06-06,Geothermal,20530.729
2020-06-06,Hydro,59316.682
2020-06-06,Liquid fuel,0.0
2020-06-06,Wind,6952.068
2020-06-06,Wood,868.872
2020-06-07,Coal,6507.147
2020-06-07,Gas,21227.531
2020-06-07,Geothermal,20613.474
2020-06-07,Hydro,58308.868
2020-06-07,Liquid fuel,0.0
2020-06-07,Wind,5766.062
2020-06-07,Wood,854.426
2020-06-08,Coal,8976.115
2020-06-08,Gas,24059.433
2020-06-08,Geothermal,20543.812
2020-06-08,Hydro,64079.504
2020-06-08,Liquid fuel,0.0
2020-06-08,Wind,6849.736
2020-06-08,Wood,809.369
2020-06-09,Coal,10016.727
2020-06-09,Gas,25215.056
2020-06-09,Geothermal,20627.685
2020-06-09,Hydro,64307.446
2020-06-09,Liquid fuel,11.218
2020-06-09,Wind,4103.864
2020-06-09,Wood,653.175
2020-06-10,Coal,9771.098
2020-06-10,Gas,24735.926
2020-06-10,Geothermal,20593.358
2020-06-10,Hydro,64256.978
2020-06-10,Liquid fuel,21.791
2020-06-10,Wind,4571.655
2020-06-10,Wood,186.132
2020-06-11,Coal,9160.161
2020-06-11,Gas,23855.038
2020-06-11,Geothermal,20657.435
2020-06-11,Hydro,59812.492
2020-06-11,Liquid fuel,1.669
2020-06-11,Wind,8031.689
2020-06-11,Wood,808.616
2020-06-12,Coal,9306.669
2020-06-12,Gas,24540.575
2020-06-12,Geothermal,20701.097
2020-06-12,Hydro,59019.752
2020-06-12,Liquid fuel,0.0
2020-06-12,Wind,6600.582
2020-06-12,Wood,828.759
2020-06-13,Coal,9626.897
2020-06-13,Gas,24319.655
2020-06-13,Geothermal,20912.759
2020-06-13,Hydro,56602.502
2020-06-13,Liquid fuel,0.0
2020-06-13,Wind,1767.111
2020-06-13,Wood,699.891
2020-06-14,Coal,9643.792
2020-06-14,Gas,24483.218
2020-06-14,Geothermal,21119.008
2020-06-14,Hydro,57131.636
2020-06-14,Liquid fuel,0.0
2020-06-14,Wind,1585.238
2020-06-14,Wood,887.611
2020-06-15,Coal,9877.617
2020-06-15,Gas,25052.76
2020-06-15,Geothermal,21128.974
2020-06-15,Hydro,62542.346
2020-06-15,Liquid fuel,354.752
2020-06-15,Wind,4692.592
2020-06-15,Wood,892.465
2020-06-16,Coal,9499.029
2020-06-16,Gas,23062.549
2020-06-16,Geothermal,21022.587
2020-06-16,Hydro,58717.634
2020-06-16,Liquid fuel,57.181
2020-06-16,Wind,7084.715
2020-06-16,Wood,840.758
2020-06-17,Coal,9476.413
2020-06-17,Gas,23459.632
2020-06-17,Geothermal,20734.292
2020-06-17,Hydro,56971.184
2020-06-17,Liquid fuel,201.697
2020-06-17,Wind,6967.099
2020-06-17,Wood,663.03
2020-06-18,Coal,10803.791
2020-06-18,Gas,25205.561
2020-06-18,Geothermal,20368.482
2020-06-18,Hydro,61109.349
2020-06-18,Liquid fuel,333.112
2020-06-18,Wind,6648.988
2020-06-18,Wood,831.804
2020-06-19,Coal,8874.869
2020-06-19,Gas,25046.304
2020-06-19,Geothermal,20524.102
2020-06-19,Hydro,61865.982
2020-06-19,Liquid fuel,31.206
2020-06-19,Wind,6634.552
2020-06-19,Wood,707.306
2020-06-20,Coal,7803.993
2020-06-20,Gas,22775.468
2020-06-20,Geothermal,20588.177
2020-06-20,Hydro,55399.585
2020-06-20,Liquid fuel,0.0
2020-06-20,Wind,6153.025
2020-06-20,Wood,599.582
2020-06-21,Coal,9567.166
2020-06-21,Gas,22426.549
2020-06-21,Geothermal,20536.777
2020-06-21,Hydro,49108.222
2020-06-21,Liquid fuel,14.631
2020-06-21,Wind,9911.273
2020-06-21,Wood,550.804
2020-06-22,Coal,10822.304
2020-06-22,Gas,23652.781
2020-06-22,Geothermal,20461.336
2020-06-22,Hydro,62775.644
2020-06-22,Liquid fuel,0.0
2020-06-22,Wind,3086.694
2020-06-22,Wood,519.068
2020-06-23,Coal,11141.786
2020-06-23,Gas,25603.317
2020-06-23,Geothermal,20171.835
2020-06-23,Hydro,63142.027
2020-06-23,Liquid fuel,0.0
2020-06-23,Wind,2553.388
2020-06-23,Wood,541.574
2020-06-24,Coal,11461.221
2020-06-24,Gas,25271.622
2020-06-24,Geothermal,20652.128
2020-06-24,Hydro,62303.411
2020-06-24,Liquid fuel,0.0
2020-06-24,Wind,5377.0
2020-06-24,Wood,492.145
2020-06-25,Coal,11026.992
2020-06-25,Gas,24751.248
2020-06-25,Geothermal,20650.178
2020-06-25,Hydro,59096.457
2020-06-25,Liquid fuel,54.608
2020-06-25,Wind,9052.115
2020-06-25,Wood,807.701
2020-06-26,Coal,10588.103
2020-06-26,Gas,24420.423
2020-06-26,Geothermal,20441.172
2020-06-26,Hydro,58243.029
2020-06-26,Liquid fuel,0.0
2020-06-26,Wind,8359.99
2020-06-26,Wood,811.054
2020-06-27,Coal,9373.834
2020-06-27,Gas,22292.451
2020-06-27,Geothermal,20556.853
2020-06-27,Hydro,52490.696
2020-06-27,Liquid fuel,0.0
2020-06-27,Wind,5061.83
2020-06-27,Wood,848.621
2020-06-28,Coal,6424.774
2020-06-28,Gas,20242.506
2020-06-28,Geothermal,20636.872
2020-06-28,Hydro,55211.581
2020-06-28,Liquid fuel,0.0
2020-06-28,Wind,5882.397
2020-06-28,Wood,846.267
2020-06-29,Coal,9888.071
2020-06-29,Gas,21612.206
2020-06-29,Geothermal,20699.628
2020-06-29,Hydro,67956.801
2020-06-29,Liquid fuel,0.0
2020-06-29,Wind,5259.156
2020-06-29,Wood,784.076
2020-06-30,Coal,10527.894
2020-06-30,Gas,23149.35
2020-06-30,Geothermal,20628.897
2020-06-30,Hydro,66921.988
2020-06-30,Liquid fuel,43.933
2020-06-30,Wind,6747.361
2020-06-30,Wood,627.817
2020-07-01,Coal,10949.649
2020-07-01,Gas,24089.871
2020-07-01,Geothermal,20791.625
2020-07-01,Hydro,72131.436
2020-07-01,Liquid fuel,48.844
2020-07-01,Wind,5276.549
2020-07-01,Wood,709.646
2020-07-02,Coal,11103.569
2020-07-02,Gas,24949.068
2020-07-02,Geothermal,20776.673
2020-07-02,Hydro,71581.481
2020-07-02,Liquid fuel,380.379
2020-07-02,Wind,5696.711
2020-07-02,Wood,827.62
2020-07-03,Coal,11163.281
2020-07-03,Gas,20387.799
2020-07-03,Geothermal,20899.949
2020-07-03,Hydro,75936.088
2020-07-03,Liquid fuel,924.999
2020-07-03,Wind,2931.618
2020-07-03,Wood,851.147
2020-07-04,Coal,14346.951
2020-07-04,Gas,18392.961
2020-07-04,Geothermal,21063.621
2020-07-04,Hydro,60221.646
2020-07-04,Liquid fuel,6.662
2020-07-04,Wind,5757.931
2020-07-04,Wood,839.983
2020-07-05,Coal,11269.127
2020-07-05,Gas,19434.368
2020-07-05,Geothermal,20843.772
2020-07-05,Hydro,55311.984
2020-07-05,Liquid fuel,0.0
2020-07-05,Wind,6122.395
2020-07-05,Wood,771.04
2020-07-06,Coal,4127.718
2020-07-06,Gas,23552.036
2020-07-06,Geothermal,20689.346
2020-07-06,Hydro,69345.894
2020-07-06,Liquid fuel,0.0
2020-07-06,Wind,6469.036
2020-07-06,Wood,772.348
2020-07-07,Coal,4478.21
2020-07-07,Gas,21814.121
2020-07-07,Geothermal,20753.001
2020-07-07,Hydro,72166.009
2020-07-07,Liquid fuel,0.0
2020-07-07,Wind,7778.732
2020-07-07,Wood,683.892
2020-07-08,Coal,6731.452
2020-07-08,Gas,21477.191
2020-07-08,Geothermal,20849.828
2020-07-08,Hydro,78255.898
2020-07-08,Liquid fuel,0.972
2020-07-08,Wind,5848.923
2020-07-08,Wood,786.912
2020-07-09,Coal,8529.601
2020-07-09,Gas,23959.519
2020-07-09,Geothermal,21053.702
2020-07-09,Hydro,75880.924
2020-07-09,Liquid fuel,0.0
2020-07-09,Wind,3252.25
2020-07-09,Wood,754.813
2020-07-10,Coal,7401.046
2020-07-10,Gas,25691.95
2020-07-10,Geothermal,21091.728
2020-07-10,Hydro,73258.435
2020-07-10,Liquid fuel,0.0
2020-07-10,Wind,1999.817
2020-07-10,Wood,834.079
2020-07-11,Coal,4785.433
2020-07-11,Gas,25156.409
2020-07-11,Geothermal,21140.416
2020-07-11,Hydro,59297.059
2020-07-11,Liquid fuel,0.0
2020-07-11,Wind,8281.179
2020-07-11,Wood,836.653
2020-07-12,Coal,4667.638
2020-07-12,Gas,23821.854
2020-07-12,Geothermal,21049.97
2020-07-12,Hydro,52337.808
2020-07-12,Liquid fuel,0.0
2020-07-12,Wind,10899.573
2020-07-12,Wood,814.497
2020-07-13,Coal,7000.174
2020-07-13,Gas,23311.555
2020-07-13,Geothermal,19926.965
2020-07-13,Hydro,66915.486
2020-07-13,Liquid fuel,19.056
2020-07-13,Wind,5474.384
2020-07-13,Wood,665.771
2020-07-14,Coal,6455.321
2020-07-14,Gas,26110.022
2020-07-14,Geothermal,18461.191
2020-07-14,Hydro,73339.84
2020-07-14,Liquid fuel,10.005
2020-07-14,Wind,1373.889
2020-07-14,Wood,316.223
2020-07-15,Coal,5467.723
2020-07-15,Gas,26260.244
2020-07-15,Geothermal,17851.129
2020-07-15,Hydro,73317.372
2020-07-15,Liquid fuel,0.0
2020-07-15,Wind,7089.558
2020-07-15,Wood,198.024
2020-07-16,Coal,5341.039
2020-07-16,Gas,27472.014
2020-07-16,Geothermal,18611.124
2020-07-16,Hydro,71673.422
2020-07-16,Liquid fuel,0.0
2020-07-16,Wind,8488.898
2020-07-16,Wood,241.034
2020-07-17,Coal,4848.323
2020-07-17,Gas,26913.89
2020-07-17,Geothermal,19568.479
2020-07-17,Hydro,67571.813
2020-07-17,Liquid fuel,0.0
2020-07-17,Wind,8482.875
2020-07-17,Wood,264.439
2020-07-18,Coal,4806.533
2020-07-18,Gas,23964.211
2020-07-18,Geothermal,21150.097
2020-07-18,Hydro,57495.299
2020-07-18,Liquid fuel,0.0
2020-07-18,Wind,7147.265
2020-07-18,Wood,283.326
2020-07-19,Coal,4465.015
2020-07-19,Gas,22417.159
2020-07-19,Geothermal,21405.884
2020-07-19,Hydro,55792.799
2020-07-19,Liquid fuel,0.0
2020-07-19,Wind,5737.178
2020-07-19,Wood,285.599
2020-07-20,Coal,5099.076
2020-07-20,Gas,24167.613
2020-07-20,Geothermal,21442.968
2020-07-20,Hydro,67036.125
2020-07-20,Liquid fuel,0.0
2020-07-20,Wind,3811.732
2020-07-20,Wood,261.35
2020-07-21,Coal,4139.218
2020-07-21,Gas,21430.323
2020-07-21,Geothermal,21521.063
2020-07-21,Hydro,67868.59
2020-07-21,Liquid fuel,0.0
2020-07-21,Wind,5759.412
2020-07-21,Wood,20.01
2020-07-22,Coal,4193.929
2020-07-22,Gas,21902.883
2020-07-22,Geothermal,22231.551
2020-07-22,Hydro,74139.455
2020-07-22,Liquid fuel,0.0
2020-07-22,Wind,5653.365
2020-07-22,Wood,100.476
2020-07-23,Coal,3442.967
2020-07-23,Gas,22347.721
2020-07-23,Geothermal,21103.258
2020-07-23,Hydro,69984.51
2020-07-23,Liquid fuel,0.0
2020-07-23,Wind,9333.552
2020-07-23,Wood,313.035
2020-07-24,Coal,3656.883
2020-07-24,Gas,22723.74
2020-07-24,Geothermal,22019.595
2020-07-24,Hydro,71956.664
2020-07-24,Liquid fuel,0.0
2020-07-24,Wind,5252.093
2020-07-24,Wood,335.49
2020-07-25,Coal,3558.436
2020-07-25,Gas,24026.281
2020-07-25,Geothermal,22147.038
2020-07-25,Hydro,62062.682
2020-07-25,Liquid fuel,0.0
2020-07-25,Wind,5926.78
2020-07-25,Wood,313.026
2020-07-26,Coal,3479.223
2020-07-26,Gas,23696.937
2020-07-26,Geothermal,21595.426
2020-07-26,Hydro,63890.148
2020-07-26,Liquid fuel,0.0
2020-07-26,Wind,2820.412
2020-07-26,Wood,524.462
2020-07-27,Coal,5415.903
2020-07-27,Gas,25044.593
2020-07-27,Geothermal,20993.711
2020-07-27,Hydro,76244.904
2020-07-27,Liquid fuel,7.031
2020-07-27,Wind,956.26
2020-07-27,Wood,624.431
2020-07-28,Coal,5616.479
2020-07-28,Gas,24974.883
2020-07-28,Geothermal,20749.362
2020-07-28,Hydro,76015.613
2020-07-28,Liquid fuel,0.0
2020-07-28,Wind,3118.814
2020-07-28,Wood,601.4
2020-07-29,Coal,5209.249
2020-07-29,Gas,24819.518
2020-07-29,Geothermal,20535.26
2020-07-29,Hydro,76821.269
2020-07-29,Liquid fuel,0.0
2020-07-29,Wind,999.417
2020-07-29,Wood,357.647
2020-07-30,Coal,4793.055
2020-07-30,Gas,23890.888
2020-07-30,Geothermal,20933.835
2020-07-30,Hydro,73730.916
2020-07-30,Liquid fuel,0.0
2020-07-30,Wind,3244.598
2020-07-30,Wood,606.985
2020-07-31,Coal,3636.377
2020-07-31,Gas,23229.915
2020-07-31,Geothermal,20967.018
2020-07-31,Hydro,72061.105
2020-07-31,Liquid fuel,0.0
2020-07-31,Wind,3952.084
2020-07-31,Wood,680.28
2020-08-01,Coal,3368.021
2020-08-01,Gas,23967.816
2020-08-01,Geothermal,21055.001
2020-08-01,Hydro,63605.827
2020-08-01,Liquid fuel,0.0
2020-08-01,Wind,3216.774
2020-08-01,Wood,788.263
2020-08-02,Coal,3426.825
2020-08-02,Gas,21954.456
2020-08-02,Geothermal,20999.371
2020-08-02,Hydro,62785.768
2020-08-02,Liquid fuel,0.0
2020-08-02,Wind,3136.318
2020-08-02,Wood,824.33
2020-08-03,Coal,5009.711
2020-08-03,Gas,20754.576
2020-08-03,Geothermal,20948.492
2020-08-03,Hydro,72002.699
2020-08-03,Liquid fuel,0.0
2020-08-03,Wind,3035.907
2020-08-03,Wood,778.178
2020-08-04,Coal,4629.791
2020-08-04,Gas,20211.442
2020-08-04,Geothermal,20947.0
2020-08-04,Hydro,69662.912
2020-08-04,Liquid fuel,0.0
2020-08-04,Wind,6165.34
2020-08-04,Wood,661.486
2020-08-05,Coal,4586.939
2020-08-05,Gas,21768.338
2020-08-05,Geothermal,20860.046
2020-08-05,Hydro,71849.529
2020-08-05,Liquid fuel,0.0
2020-08-05,Wind,4046.736
2020-08-05,Wood,856.183
2020-08-06,Coal,6380.476
2020-08-06,Gas,21127.149
2020-08-06,Geothermal,20775.222
2020-08-06,Hydro,71974.694
2020-08-06,Liquid fuel,0.0
2020-08-06,Wind,2379.099
2020-08-06,Wood,843.21
2020-08-07,Coal,4411.479
2020-08-07,Gas,20974.697
2020-08-07,Geothermal,20657.73
2020-08-07,Hydro,68701.705
2020-08-07,Liquid fuel,0.0
2020-08-07,Wind,4569.485
2020-08-07,Wood,800.289
2020-08-08,Coal,1610.812
2020-08-08,Gas,23063.411
2020-08-08,Geothermal,20830.418
2020-08-08,Hydro,63960.869
2020-08-08,Liquid fuel,0.0
2020-08-08,Wind,5127.376
2020-08-08,Wood,818.458
2020-08-09,Coal,2342.181
2020-08-09,Gas,23746.259
2020-08-09,Geothermal,20920.343
2020-08-09,Hydro,60840.716
2020-08-09,Liquid fuel,0.0
2020-08-09,Wind,6786.547
2020-08-09,Wood,800.779
2020-08-10,Coal,4607.153
2020-08-10,Gas,23123.567
2020-08-10,Geothermal,20580.423
2020-08-10,Hydro,67250.349
2020-08-10,Liquid fuel,0.0
2020-08-10,Wind,8466.127
2020-08-10,Wood,833.149
2020-08-11,Coal,4886.208
2020-08-11,Gas,23890.966
2020-08-11,Geothermal,20561.383
2020-08-11,Hydro,73704.252
2020-08-11,Liquid fuel,0.0
2020-08-11,Wind,5441.53
2020-08-11,Wood,816.439
2020-08-12,Coal,4114.707
2020-08-12,Gas,23861.296
2020-08-12,Geothermal,20600.783
2020-08-12,Hydro,69534.705
2020-08-12,Liquid fuel,0.0
2020-08-12,Wind,5059.669
2020-08-12,Wood,764.208
2020-08-13,Coal,4467.296
2020-08-13,Gas,24620.082
2020-08-13,Geothermal,20961.215
2020-08-13,Hydro,73169.591
2020-08-13,Liquid fuel,0.0
2020-08-13,Wind,1369.964
2020-08-13,Wood,769.839
2020-08-14,Coal,4683.988
2020-08-14,Gas,23855.775
2020-08-14,Geothermal,20789.349
2020-08-14,Hydro,72218.044
2020-08-14,Liquid fuel,0.0
2020-08-14,Wind,4968.896
2020-08-14,Wood,828.529
2020-08-15,Coal,4022.074
2020-08-15,Gas,25056.505
2020-08-15,Geothermal,21063.799
2020-08-15,Hydro,67760.751
2020-08-15,Liquid fuel,0.0
2020-08-15,Wind,688.597
2020-08-15,Wood,853.197
2020-08-16,Coal,4715.158
2020-08-16,Gas,23794.502
2020-08-16,Geothermal,21045.536
2020-08-16,Hydro,65922.251
2020-08-16,Liquid fuel,0.0
2020-08-16,Wind,1809.459
2020-08-16,Wood,833.424
2020-08-17,Coal,9639.984
2020-08-17,Gas,21792.732
2020-08-17,Geothermal,20880.242
2020-08-17,Hydro,75434.682
2020-08-17,Liquid fuel,0.0
2020-08-17,Wind,739.778
2020-08-17,Wood,861.495
2020-08-18,Coal,11223.201
2020-08-18,Gas,19116.459
2020-08-18,Geothermal,20800.518
2020-08-18,Hydro,75582.135
2020-08-18,Liquid fuel,0.0
2020-08-18,Wind,2638.131
2020-08-18,Wood,878.694
2020-08-19,Coal,10679.188
2020-08-19,Gas,19812.953
2020-08-19,Geothermal,20531.6
2020-08-19,Hydro,70916.128
2020-08-19,Liquid fuel,0.0
2020-08-19,Wind,4721.455
2020-08-19,Wood,515.32
2020-08-20,Coal,8244.335
2020-08-20,Gas,17808.285
2020-08-20,Geothermal,20558.58
2020-08-20,Hydro,66463.023
2020-08-20,Liquid fuel,0.0
2020-08-20,Wind,7989.628
2020-08-20,Wood,855.009
2020-08-21,Coal,7906.165
2020-08-21,Gas,16800.417
2020-08-21,Geothermal,20733.973
2020-08-21,Hydro,62601.427
2020-08-21,Liquid fuel,0.0
2020-08-21,Wind,10608.139
2020-08-21,Wood,888.51
2020-08-22,Coal,3920.989
2020-08-22,Gas,17420.89
2020-08-22,Geothermal,20968.484
2020-08-22,Hydro,59818.111
2020-08-22,Liquid fuel,0.0
2020-08-22,Wind,4647.462
2020-08-22,Wood,857.74
2020-08-23,Coal,4468.06
2020-08-23,Gas,17681.875
2020-08-23,Geothermal,20984.175
2020-08-23,Hydro,62506.756
2020-08-23,Liquid fuel,0.0
2020-08-23,Wind,1307.833
2020-08-23,Wood,895.994
2020-08-24,Coal,6747.284
2020-08-24,Gas,15884.194
2020-08-24,Geothermal,20828.912
2020-08-24,Hydro,66548.632
2020-08-24,Liquid fuel,0.0
2020-08-24,Wind,8973.343
2020-08-24,Wood,836.539
2020-08-25,Coal,4744.052
2020-08-25,Gas,19886.223
2020-08-25,Geothermal,20866.448
2020-08-25,Hydro,73818.102
2020-08-25,Liquid fuel,0.0
2020-08-25,Wind,4756.34
2020-08-25,Wood,470.916
2020-08-26,Coal,6905.767
2020-08-26,Gas,21362.437
2020-08-26,Geothermal,20952.33
