Date,Time,Spill (Mm³),QualityCode
2000-06-16,23:59:59,29.455,200
2000-07-07,23:59:59,35.052,200
2000-10-04,23:59:59,28.678,200
2001-04-02,23:59:59,23.488,200
2003-03-06,23:59:59,18.726,200
2004-02-02,23:59:59,27.241,200
2005-09-12,23:59:59,24.683,200
2006-04-07,23:59:59,15.445,200
2007-11-23,23:59:59,24.980,200
2008-08-12,23:59:59,12.027,200
2008-09-08,23:59:59,12.910,200
2008-10-05,23:59:59,56.314,200
2009-03-02,23:59:59,13.513,200
2009-03-05,23:59:59,11.779,200
2011-04-03,23:59:59,17.591,200
2011-05-23,23:59:59,13.009,200
2012-04-23,23:59:59,11.128,200
2012-12-05,23:59:59,20.067,200
2014-01-07,23:59:59,30.038,200
2014-10-11,23:59:59,19.991,200
2015-01-26,23:59:59,21.830,200
2016-01-28,23:59:59,20.951,200
2016-12-25,23:59:59,32.323,200
2017-02-03,23:59:59,54.661,200
2018-07-17,23:59:59,29.699,200
2018-12-16,23:59:59,21.395,200
2019-04-13,23:59:59,29.257,200
2019-04-28,23:59:59,26.581,200
2019-07-05,23:59:59,26.877,200
2019-09-01,23:59:59,22.570,200
2021-02-14,23:59:59,24.538,200
2021-02-17,23:59:59,21.235,200
2022-09-10,23:59:59,22.865,200
2023-10-30,23:59:59,32.848,200
2024-06-20,23:59:59,18.920,200
1980-01-08,23:59:59,17.393,200
1980-03-11,23:59:59,26.690,200
1980-04-23,23:59:59,24.687,200
1980-07-15,23:59:59,23.666,200
1980-11-13,23:59:59,24.423,200
1981-12-23,23:59:59,27.612,200
1982-02-26,23:59:59,34.177,200
1982-06-01,23:59:59,20.399,200
1982-07-10,23:59:59,9.465,200
1982-09-08,23:59:59,29.448,200
1985-04-07,23:59:59,10.044,200
1985-06-11,23:59:59,20.220,200
1986-03-03,23:59:59,16.843,200
1986-07-27,23:59:59,27.642,200
1986-10-23,23:59:59,26.037,200
1987-04-16,23:59:59,40.244,200
1988-01-12,23:59:59,18.744,200
1988-12-04,23:59:59,35.413,200
1989-01-14,23:59:59,26.029,200
1989-09-22,23:59:59,9.366,200
1990-03-31,23:59:59,15.494,200
1990-07-11,23:59:59,41.711,200
1990-12-10,23:59:59,10.416,200
1991-08-21,23:59:59,49.231,200
1992-06-01,23:59:59,10.082,200
1992-06-12,23:59:59,9.993,200
1992-08-18,23:59:59,27.741,200
1992-12-01,23:59:59,25.546,200
1993-02-17,23:59:59,29.302,200
1994-03-18,23:59:59,25.353,200
1995-01-05,23:59:59,44.189,200
1997-04-01,23:59:59,18.085,200
1999-01-06,23:59:59,14.061,200
1999-02-24,23:59:59,10.403,200
2000-10-21,23:59:59,37.272,200
2000-11-25,23:59:59,19.474,200
2001-02-24,23:59:59,17.939,200
2001-07-21,23:59:59,14.555,200
2001-07-25,23:59:59,11.819,200
2002-01-30,23:59:59,16.677,200
2003-04-07,23:59:59,9.881,200
2004-02-19,23:59:59,15.827,200
2006-02-12,23:59:59,17.929,200
2006-04-15,23:59:59,15.533,200
2006-06-28,23:59:59,15.661,200
2006-07-11,23:59:59,13.930,200
2006-08-03,23:59:59,19.396,200
2006-10-20,23:59:59,33.147,200
2007-08-13,23:59:59,31.337,200
2008-06-12,23:59:59,11.923,200
2008-10-04,23:59:59,43.779,200
2009-02-23,23:59:59,17.498,200
2009-12-15,23:59:59,27.228,200
2010-09-09,23:59:59,19.486,200
2010-09-26,23:59:59,27.669,200
2010-10-10,23:59:59,29.486,200
2010-12-02,23:59:59,23.233,200
2011-11-27,23:59:59,25.512,200
2012-05-14,23:59:59,11.634,200
2012-05-29,23:59:59,16.235,200
2012-08-21,23:59:59,11.667,200
2012-10-21,23:59:59,48.329,200
2012-10-24,23:59:59,45.849,200
2013-03-04,23:59:59,10.075,200
2013-03-05,23:59:59,10.165,200
2013-05-04,23:59:59,23.691,200
2013-07-04,23:59:59,24.284,200
2015-01-22,23:59:59,21.856,200
2015-09-01,23:59:59,21.235,200
2015-12-22,23:59:59,33.121,200
2016-04-07,23:59:59,31.118,200
2017-08-04,23:59:59,15.848,200
2018-04-26,23:59:59,31.701,200
2018-09-05,23:59:59,17.821,200
2019-02-22,23:59:59,24.643,200
2019-03-24,23:59:59,19.369,200
2019-07-20,23:59:59,26.929,200
2020-08-27,23:59:59,18.048,200
2020-09-11,23:59:59,24.344,200
2021-01-26,23:59:59,24.955,200
2021-04-26,23:59:59,17.708,200
2021-05-27,23:59:59,27.042,200
2021-05-31,23:59:59,25.417,200
2022-07-15,23:59:59,22.357,200
2024-03-03,23:59:59,28.455,200
2024-11-10,23:59:59,44.275,200
2024-12-02,23:59:59,21.564,200
1981-08-13,23:59:59,13.403,200
1982-08-19,23:59:59,9.537,200
1982-09-11,23:59:59,25.870,200
1983-04-19,23:59:59,20.880,200
1984-01-22,23:59:59,26.980,200
1984-04-03,23:59:59,12.263,200
1985-07-08,23:59:59,15.889,200
1986-09-12,23:59:59,21.338,200
1987-11-20,23:59:59,25.501,200
1988-03-07,23:59:59,20.062,200
1988-10-11,23:59:59,56.052,200
1989-01-29,23:59:59,15.503,200
1989-11-29,23:59:59,21.659,200
1990-12-16,23:59:59,58.438,200
1993-05-15,23:59:59,12.681,200
1993-08-12,23:59:59,25.118,200
1993-10-20,23:59:59,29.119,200
1994-08-24,23:59:59,29.659,200
1994-11-28,23:59:59,53.866,200
1995-03-28,23:59:59,55.925,200
1995-10-16,23:59:59,41.275,200
1996-06-20,23:59:59,39.564,200
1996-08-22,23:59:59,12.233,200
1998-04-21,23:59:59,44.865,200
2000-10-14,23:59:59,26.424,200
2002-03-15,23:59:59,20.547,200
2002-07-04,23:59:59,33.033,200
2002-08-12,23:59:59,21.293,200
2004-08-19,23:59:59,21.488,200
2006-01-22,23:59:59,35.451,200
2006-04-08,23:59:59,15.486,200
2006-11-06,23:59:59,28.945,200
2007-12-24,23:59:59,20.394,200
2008-01-23,23:59:59,21.252,200
2008-07-31,23:59:59,18.954,200
2008-12-23,23:59:59,31.380,200
2009-03-17,23:59:59,11.929,200
2009-11-02,23:59:59,22.090,200
2010-05-30,23:59:59,21.812,200
2010-08-24,23:59:59,21.432,200
2010-08-25,23:59:59,20.010,200
2011-03-21,23:59:59,21.100,200
2011-07-26,23:59:59,16.392,200
2012-07-17,23:59:59,14.459,200
2012-12-17,23:59:59,20.175,200
2013-07-01,23:59:59,24.011,200
2013-08-03,23:59:59,27.782,200
2013-08-19,23:59:59,25.614,200
2014-04-11,23:59:59,9.976,200
2014-04-26,23:59:59,11.043,200
2015-04-12,23:59:59,12.488,200
2015-04-29,23:59:59,19.698,200
2015-05-02,23:59:59,19.592,200
2015-05-23,23:59:59,44.430,200
2015-06-25,23:59:59,35.158,200
2016-09-20,23:59:59,22.443,200
2017-07-06,23:59:59,13.153,200
2017-10-13,23:59:59,31.301,200
2018-08-18,23:59:59,30.609,200
2018-10-10,23:59:59,26.658,200
2018-11-13,23:59:59,24.661,200
2019-01-14,23:59:59,17.859,200
2019-03-18,23:59:59,20.239,200
2020-03-08,23:59:59,24.872,200
2020-06-02,23:59:59,18.237,200
2021-03-19,23:59:59,16.553,200
2021-03-27,23:59:59,16.497,200
2021-06-06,23:59:59,25.458,200
2021-12-18,23:59:59,23.629,200
2022-08-08,23:59:59,54.231,200
2022-12-09,23:59:59,21.565,200
2023-06-02,23:59:59,64.988,200
2023-08-12,23:59:59,19.921,200
2023-10-23,23:59:59,36.330,200
1980-06-08,23:59:59,16.597,200
1980-06-20,23:59:59,32.075,200
1980-07-11,23:59:59,25.856,200
1983-01-05,23:59:59,35.746,200
1983-01-16,23:59:59,76.647,200
1984-02-18,23:59:59,39.376,200
1986-01-15,23:59:59,24.543,200
1986-03-16,23:59:59,9.015,200
1986-05-22,23:59:59,25.850,200
1987-08-28,23:59:59,26.201,200
1989-01-04,23:59:59,33.032,200
1989-06-11,23:59:59,19.892,200
1990-02-08,23:59:59,29.102,200
1990-10-26,23:59:59,23.514,200
1991-05-02,23:59:59,20.788,200
1991-06-26,23:59:59,17.024,200
1991-12-11,23:59:59,26.051,200
1992-06-16,23:59:59,10.159,200
1992-06-25,23:59:59,10.489,200
1992-10-08,23:59:59,14.068,200
1993-06-11,23:59:59,25.206,200
1993-07-14,23:59:59,28.099,200
1993-10-16,23:59:59,20.301,200
1993-12-01,23:59:59,21.911,200
1993-12-06,23:59:59,23.570,200
1994-05-13,23:59:59,15.202,200
1994-07-14,23:59:59,15.160,200
1994-07-23,23:59:59,24.027,200
1995-07-17,23:59:59,20.712,200
1995-08-16,23:59:59,9.443,200
1995-08-23,23:59:59,17.544,200
1995-08-26,23:59:59,26.767,200
1995-11-30,23:59:59,31.994,200
1996-04-20,23:59:59,23.418,200
1996-04-22,23:59:59,23.281,200
1998-02-19,23:59:59,38.490,200
1998-03-22,23:59:59,48.445,200
1998-06-05,23:59:59,24.508,200
1998-09-30,23:59:59,32.586,200
1999-03-14,23:59:59,9.846,200
1999-12-16,23:59:59,24.666,200
2000-04-02,23:59:59,17.385,200
2000-05-09,23:59:59,20.494,200
2001-04-16,23:59:59,24.546,200
2001-07-23,23:59:59,13.226,200
2002-04-24,23:59:59,18.059,200
2003-03-11,23:59:59,25.579,200
2003-05-09,23:59:59,8.987,200
2003-10-02,23:59:59,31.699,200
2003-10-18,23:59:59,32.045,200
2003-11-15,23:59:59,33.546,200
2003-11-17,23:59:59,42.567,200
2003-11-22,23:59:59,54.680,200
2005-11-05,23:59:59,12.362,200
2006-02-11,23:59:59,17.928,200
2006-07-03,23:59:59,15.144,200
2007-03-09,23:59:59,18.868,200
2007-08-24,23:59:59,31.397,200
2007-09-04,23:59:59,29.753,200
2007-10-01,23:59:59,25.254,200
2007-10-17,23:59:59,24.618,200
2008-01-28,23:59:59,21.765,200
2008-04-30,23:59:59,12.292,200
2008-06-06,23:59:59,11.980,200
2010-06-10,23:59:59,20.594,200
2010-06-30,23:59:59,14.118,200
2010-08-06,23:59:59,17.903,200
2010-09-01,23:59:59,17.531,200
2011-01-03,23:59:59,29.185,200
2011-12-23,23:59:59,18.380,200
2012-07-19,23:59:59,17.821,200
2013-04-03,23:59:59,10.830,200
2013-05-09,23:59:59,23.557,200
2014-03-31,23:59:59,11.474,200
2014-08-23,23:59:59,32.115,200
2014-09-23,23:59:59,18.324,200
2015-02-12,23:59:59,28.400,200
2015-02-24,23:59:59,23.375,200
2015-07-03,23:59:59,35.339,200
2015-07-05,23:59:59,35.425,200
2016-06-19,23:59:59,30.627,200
2016-11-17,23:59:59,30.974,200
2017-03-09,23:59:59,18.506,200
2017-04-28,23:59:59,8.078,200
2017-11-23,23:59:59,17.261,200
2019-03-25,23:59:59,19.540,200
2019-08-15,23:59:59,22.469,200
2019-11-30,23:59:59,57.207,200
2019-12-14,23:59:59,69.075,200
2020-04-22,23:59:59,15.892,200
2020-12-13,23:59:59,21.790,200
2021-04-29,23:59:59,18.707,200
2021-08-07,23:59:59,24.355,200
2021-09-10,23:59:59,37.389,200
2021-10-11,23:59:59,37.191,200
2022-05-07,23:59:59,19.393,200
2022-11-22,23:59:59,23.165,200
2023-09-27,23:59:59,59.755,200
2024-06-19,23:59:59,18.950,200
1980-05-28,23:59:59,26.894,200
1981-11-01,23:59:59,16.233,200
1982-08-23,23:59:59,9.536,200
1982-09-10,23:59:59,27.653,200
1982-09-16,23:59:59,25.224,200
1983-01-06,23:59:59,44.192,200
1984-11-13,23:59:59,28.325,200
1984-11-18,23:59:59,17.137,200
1986-06-03,23:59:59,31.367,200
1987-06-19,23:59:59,25.274,200
1987-12-10,23:59:59,25.652,200
1988-03-12,23:59:59,23.724,200
1988-10-10,23:59:59,54.828,200
1989-06-10,23:59:59,15.144,200
1990-02-10,23:59:59,28.453,200
1990-06-25,23:59:59,25.382,200
1990-08-06,23:59:59,24.018,200
1990-12-23,23:59:59,39.212,200
1991-07-02,23:59:59,11.762,200
1992-06-02,23:59:59,10.068,200
1993-07-01,23:59:59,42.977,200
1993-07-11,23:59:59,29.680,200
1994-04-22,23:59:59,30.145,200
1994-06-19,23:59:59,29.004,200
1994-06-27,23:59:59,28.727,200
1994-07-05,23:59:59,27.877,200
1995-09-18,23:59:59,38.164,200
1995-12-25,23:59:59,52.644,200
1996-01-08,23:59:59,48.275,200
1996-03-07,23:59:59,14.641,200
1996-06-18,23:59:59,43.476,200
1997-09-19,23:59:59,26.197,200
1998-05-03,23:59:59,28.407,200
1998-05-13,23:59:59,26.249,200
1998-07-03,23:59:59,32.241,200
1998-09-21,23:59:59,28.344,200
1998-10-17,23:59:59,35.956,200
1998-11-18,23:59:59,23.114,200
1999-07-31,23:59:59,20.117,200
2000-04-04,23:59:59,17.628,200
2000-12-02,23:59:59,11.679,200
2001-01-24,23:59:59,25.759,200
2001-06-07,23:59:59,12.194,200
2002-03-05,23:59:59,18.911,200
2002-05-02,23:59:59,16.724,200
2002-11-16,23:59:59,38.238,200
2002-11-28,23:59:59,30.583,200
2003-11-01,23:59:59,32.049,200
2004-11-06,23:59:59,21.503,200
2006-01-27,23:59:59,24.110,200
2006-05-26,23:59:59,16.313,200
2007-01-05,23:59:59,26.492,200
2007-04-23,23:59:59,12.647,200
2007-10-09,23:59:59,24.360,200
2008-08-03,23:59:59,15.984,200
2008-12-24,23:59:59,26.739,200
2009-03-25,23:59:59,12.056,200
2009-09-07,23:59:59,33.101,200
2010-12-26,23:59:59,26.171,200
2013-03-09,23:59:59,9.756,200
2013-05-23,23:59:59,16.864,200
2013-10-16,23:59:59,33.334,200
2014-02-28,23:59:59,15.884,200
2014-04-29,23:59:59,11.350,200
2014-11-15,23:59:59,24.244,200
2015-07-20,23:59:59,30.975,200
2015-08-06,23:59:59,26.655,200
2015-10-01,23:59:59,18.418,200
2015-11-25,23:59:59,23.952,200
2016-05-18,23:59:59,67.489,200
2016-07-15,23:59:59,31.022,200
2017-06-13,23:59:59,11.964,200
2017-06-25,23:59:59,12.534,200
2018-01-18,23:59:59,13.440,200
2020-03-26,23:59:59,18.062,200
2020-07-01,23:59:59,18.368,200
2022-09-15,23:59:59,19.848,200
2023-10-06,23:59:59,45.578,200
2024-06-21,23:59:59,18.472,200
2024-07-17,23:59:59,15.774,200
1980-02-11,23:59:59,47.611,200
1980-08-22,23:59:59,13.907,200
1982-01-03,23:59:59,32.110,200
1982-02-02,23:59:59,62.426,200
1982-10-11,23:59:59,9.484,200
1983-02-07,23:59:59,44.052,200
1983-03-11,23:59:59,32.470,200
1983-09-05,23:59:59,34.877,200
1983-11-17,23:59:59,35.014,200
1984-08-20,23:59:59,9.300,200
1984-08-27,23:59:59,30.423,200
1984-11-28,23:59:59,22.064,200
1985-01-08,23:59:59,61.583,200
1985-07-12,23:59:59,10.777,200
1986-01-30,23:59:59,24.518,200
1986-07-11,23:59:59,31.828,200
1987-04-01,23:59:59,56.387,200
1987-05-04,23:59:59,28.529,200
1988-05-07,23:59:59,21.604,200
1988-09-26,23:59:59,52.824,200
1989-04-14,23:59:59,24.131,200
1989-10-17,23:59:59,12.685,200
1990-12-19,23:59:59,55.883,200
1990-12-22,23:59:59,51.082,200
1992-04-06,23:59:59,27.263,200
1992-05-03,23:59:59,14.225,200
1992-05-18,23:59:59,10.496,200
1993-02-03,23:59:59,26.763,200
1993-07-29,23:59:59,25.507,200
1993-10-17,23:59:59,21.434,200
1993-11-06,23:59:59,33.692,200
1993-11-16,23:59:59,26.691,200
1995-06-18,23:59:59,32.234,200
1996-04-14,23:59:59,15.705,200
1997-01-23,23:59:59,15.965,200
1999-04-13,23:59:59,22.874,200
1999-05-01,23:59:59,28.918,200
1999-07-27,23:59:59,21.063,200
2000-08-16,23:59:59,27.517,200
2000-09-25,23:59:59,27.523,200
2001-05-03,23:59:59,16.342,200
2001-05-17,23:59:59,11.163,200
2002-01-13,23:59:59,25.260,200
2002-06-16,23:59:59,39.855,200
2004-03-27,23:59:59,38.299,200
2004-08-18,23:59:59,21.456,200
2005-01-13,23:59:59,17.846,200
2006-01-10,23:59:59,15.272,200
2006-02-26,23:59:59,18.747,200
2006-05-17,23:59:59,18.583,200
2006-12-08,23:59:59,44.835,200
2006-12-09,23:59:59,42.235,200
2007-01-09,23:59:59,26.389,200
2007-05-02,23:59:59,12.670,200
2007-06-13,23:59:59,31.221,200
2007-08-26,23:59:59,31.675,200
2007-12-14,23:59:59,20.319,200
2009-09-15,23:59:59,36.552,200
2010-07-17,23:59:59,10.735,200
2011-01-26,23:59:59,23.043,200
2012-02-25,23:59:59,12.812,200
2012-03-17,23:59:59,12.913,200
2012-07-18,23:59:59,15.531,200
2013-05-01,23:59:59,23.664,200
2013-06-19,23:59:59,25.531,200
2014-05-18,23:59:59,22.632,200
2014-06-13,23:59:59,29.332,200
2014-11-23,23:59:59,61.172,200
2015-01-01,23:59:59,21.776,200
2015-06-08,23:59:59,26.864,200
2016-03-26,23:59:59,31.034,200
2016-11-25,23:59:59,29.428,200
2017-07-17,23:59:59,12.963,200
2017-09-26,23:59:59,27.039,200
2017-10-27,23:59:59,26.296,200
2020-02-20,23:59:59,36.793,200
2020-07-16,23:59:59,22.455,200
2021-04-14,23:59:59,13.754,200
2021-06-21,23:59:59,26.155,200
2022-01-16,23:59:59,18.009,200
2022-02-18,23:59:59,12.062,200
2022-12-28,23:59:59,18.008,200
2024-01-25,23:59:59,25.211,200
2024-02-10,23:59:59,38.021,200
2024-03-07,23:59:59,28.492,200
1980-01-14,23:59:59,35.545,200
1980-12-02,23:59:59,37.830,200
1980-12-22,23:59:59,16.546,200
1981-05-14,23:59:59,18.624,200
1981-06-17,23:59:59,26.837,200
1981-11-12,23:59:59,23.721,200
1982-05-12,23:59:59,26.492,200
1982-08-03,23:59:59,18.975,200
1982-09-30,23:59:59,14.886,200
1983-06-30,23:59:59,16.389,200
1983-10-08,23:59:59,42.176,200
1983-11-06,23:59:59,22.779,200
1984-02-14,23:59:59,42.834,200
1984-05-25,23:59:59,37.234,200
1984-09-20,23:59:59,26.554,200
1985-09-25,23:59:59,26.184,200
1986-10-17,23:59:59,25.920,200
1987-05-31,23:59:59,33.190,200
1987-07-05,23:59:59,14.618,200
1988-06-21,23:59:59,22.131,200
1989-03-31,23:59:59,18.565,200
1989-07-15,23:59:59,26.783,200
1990-01-31,23:59:59,26.234,200
1992-12-15,23:59:59,25.778,200
1992-12-29,23:59:59,12.806,200
1993-09-06,23:59:59,25.006,200
1993-10-13,23:59:59,20.507,200
1993-11-25,23:59:59,21.666,200
1994-01-18,23:59:59,19.429,200
1994-02-16,23:59:59,24.637,200
1994-10-12,23:59:59,29.058,200
1994-12-10,23:59:59,28.946,200
1995-04-05,23:59:59,26.267,200
1995-10-19,23:59:59,43.047,200
1996-07-15,23:59:59,17.455,200
1997-08-16,23:59:59,32.293,200
1997-10-07,23:59:59,24.899,200
1998-06-23,23:59:59,30.325,200
1999-03-23,23:59:59,10.593,200
1999-08-16,23:59:59,16.721,200
1999-09-04,23:59:59,17.888,200
2000-09-03,23:59:59,21.035,200
2001-09-01,23:59:59,18.268,200
2002-04-11,23:59:59,22.810,200
2002-11-20,23:59:59,38.429,200
2002-12-09,23:59:59,30.149,200
2003-01-18,23:59:59,15.404,200
2003-02-02,23:59:59,15.668,200
2003-09-15,23:59:59,23.069,200
2004-02-10,23:59:59,20.920,200
2004-03-24,23:59:59,33.643,200
2004-06-25,23:59:59,42.125,200
2004-11-28,23:59:59,25.599,200
2005-10-18,23:59:59,16.574,200
2007-05-10,23:59:59,16.460,200
2008-03-03,23:59:59,19.029,200
2009-04-01,23:59:59,21.383,200
2009-08-17,23:59:59,27.277,200
2009-11-10,23:59:59,22.066,200
2010-03-31,23:59:59,25.285,200
2010-07-27,23:59:59,10.776,200
2011-04-09,23:59:59,21.199,200
2011-07-12,23:59:59,16.305,200
2011-08-21,23:59:59,21.107,200
2012-08-07,23:59:59,18.906,200
2012-10-27,23:59:59,46.153,200
2013-02-02,23:59:59,29.225,200
2013-02-26,23:59:59,12.478,200
2014-06-08,23:59:59,40.102,200
2014-07-22,23:59:59,20.776,200
2014-07-24,23:59:59,20.003,200
2015-02-03,23:59:59,21.949,200
2016-02-24,23:59:59,22.005,200
2016-03-22,23:59:59,31.101,200
2016-10-09,23:59:59,20.277,200
2017-02-11,23:59:59,40.920,200
2018-06-12,23:59:59,27.706,200
2018-09-27,23:59:59,17.240,200
2018-09-30,23:59:59,20.195,200
2019-01-07,23:59:59,17.979,200
2019-12-11,23:59:59,77.074,200
2019-12-16,23:59:59,68.040,200
2020-08-25,23:59:59,18.345,200
2020-10-27,23:59:59,35.757,200
2021-10-01,23:59:59,46.715,200
2021-10-29,23:59:59,25.671,200
2022-07-28,23:59:59,30.454,200
2022-07-31,23:59:59,30.347,200
2022-09-20,23:59:59,18.479,200
2022-10-07,23:59:59,18.382,200
2023-02-02,23:59:59,10.089,200
2023-09-13,23:59:59,20.201,200
2024-01-24,23:59:59,25.331,200
2024-10-14,23:59:59,41.375,200
2024-12-17,23:59:59,26.260,200
1981-02-10,23:59:59,10.527,200
1982-07-02,23:59:59,23.834,200
1982-07-14,23:59:59,18.705,200
1982-09-23,23:59:59,19.543,200
1983-07-23,23:59:59,17.422,200
1983-11-11,23:59:59,33.857,200
1983-11-19,23:59:59,37.539,200
1983-12-29,23:59:59,23.583,200
1984-07-13,23:59:59,23.635,200
1985-01-01,23:59:59,10.266,200
1985-01-12,23:59:59,65.947,200
1985-03-07,23:59:59,25.668,200
1985-12-27,23:59:59,9.175,200
1987-07-07,23:59:59,14.565,200
1988-02-02,23:59:59,17.985,200
1988-05-16,23:59:59,10.442,200
1988-12-02,23:59:59,37.670,200
1989-02-23,23:59:59,9.559,200
1989-02-25,23:59:59,9.261,200
1989-09-15,23:59:59,9.387,200
1990-01-17,23:59:59,24.629,200
1991-08-09,23:59:59,24.287,200
1992-04-07,23:59:59,27.457,200
1993-08-05,23:59:59,24.318,200
1994-01-15,23:59:59,28.022,200
1994-02-26,23:59:59,25.089,200
1996-06-29,23:59:59,17.550,200
1996-07-09,23:59:59,17.803,200
1997-08-04,23:59:59,18.626,200
1998-03-21,23:59:59,45.741,200
1998-04-20,23:59:59,46.268,200
1998-10-27,23:59:59,53.119,200
1998-11-05,23:59:59,45.760,200
2000-04-08,23:59:59,17.945,200
2000-09-17,23:59:59,20.849,200
2001-09-02,23:59:59,17.295,200
2001-11-17,23:59:59,17.299,200
2002-05-13,23:59:59,15.820,200
2002-08-02,23:59:59,21.212,200
2002-10-03,23:59:59,54.775,200
2003-07-26,23:59:59,33.769,200
2003-09-16,23:59:59,23.082,200
2004-09-21,23:59:59,30.462,200
2005-01-02,23:59:59,20.800,200
2005-01-07,23:59:59,20.283,200
2006-10-03,23:59:59,37.304,200
2008-06-08,23:59:59,11.868,200
2008-08-30,23:59:59,11.248,200
2009-08-07,23:59:59,25.403,200
2010-12-28,23:59:59,29.198,200
2011-08-13,23:59:59,24.453,200
2011-08-17,23:59:59,23.225,200
2011-09-28,23:59:59,24.981,200
2012-05-11,23:59:59,12.317,200
2013-01-04,23:59:59,24.028,200
2015-01-27,23:59:59,21.814,200
2015-11-29,23:59:59,23.768,200
2016-02-08,23:59:59,23.561,200
2016-03-19,23:59:59,30.821,200
2016-05-26,23:59:59,54.968,200
2016-08-03,23:59:59,31.002,200
2017-07-13,23:59:59,12.765,200
2017-09-15,23:59:59,26.883,200
2017-11-15,23:59:59,23.728,200
2019-10-28,23:59:59,28.695,200
2020-02-24,23:59:59,33.081,200
2020-06-11,23:59:59,16.844,200
2020-07-03,23:59:59,18.338,200
2020-10-11,23:59:59,51.910,200
2021-01-30,23:59:59,24.874,200
2021-03-22,23:59:59,16.507,200
2021-05-09,23:59:59,25.850,200
2021-08-16,23:59:59,31.199,200
2022-08-28,23:59:59,31.292,200
2023-08-03,23:59:59,19.997,200
2024-10-10,23:59:59,48.641,200
1980-02-14,23:59:59,43.562,200
1980-08-31,23:59:59,54.283,200
1980-10-01,23:59:59,49.857,200
1980-12-09,23:59:59,10.415,200
1981-02-28,23:59:59,26.760,200
1982-03-18,23:59:59,47.541,200
1982-07-03,23:59:59,23.001,200
1983-01-02,23:59:59,22.104,200
1983-01-03,23:59:59,22.031,200
1983-04-24,23:59:59,21.075,200
1984-07-25,23:59:59,20.214,200
1984-12-06,23:59:59,27.039,200
1985-04-28,23:59:59,23.519,200
1986-07-30,23:59:59,26.094,200
1987-09-20,23:59:59,37.795,200
1988-06-14,23:59:59,25.163,200
1988-09-29,23:59:59,39.005,200
1989-04-07,23:59:59,19.003,200
1989-05-22,23:59:59,26.580,200
1990-06-14,23:59:59,24.987,200
1991-12-22,23:59:59,19.124,200
1992-07-05,23:59:59,10.355,200
1992-09-18,23:59:59,15.380,200
1993-07-10,23:59:59,29.338,200
1993-10-19,23:59:59,26.534,200
1994-02-11,23:59:59,23.874,200
1994-05-15,23:59:59,14.137,200
1994-06-08,23:59:59,33.359,200
1994-11-02,23:59:59,20.203,200
1994-12-17,23:59:59,29.096,200
1995-05-12,23:59:59,22.672,200
1996-01-14,23:59:59,33.942,200
1996-04-28,23:59:59,23.853,200
1997-05-21,23:59:59,28.849,200
1998-01-26,23:59:59,25.730,200
1998-05-27,23:59:59,18.451,200
1998-09-23,23:59:59,27.746,200
1998-12-28,23:59:59,17.047,200
1999-11-18,23:59:59,73.365,200
2000-01-15,23:59:59,11.800,200
2000-04-12,23:59:59,17.340,200
2000-06-11,23:59:59,30.049,200
2001-03-30,23:59:59,21.933,200
2002-09-07,23:59:59,29.173,200
2003-05-18,23:59:59,11.203,200
2004-08-26,23:59:59,21.513,200
2004-12-01,23:59:59,25.655,200
2005-03-25,23:59:59,29.832,200
2005-08-27,23:59:59,24.506,200
2005-11-10,23:59:59,12.375,200
2008-03-09,23:59:59,25.182,200
2008-03-18,23:59:59,24.906,200
2009-10-20,23:59:59,22.216,200
2010-03-26,23:59:59,21.272,200
2010-04-23,23:59:59,39.015,200
2011-03-02,23:59:59,28.137,200
2012-01-21,23:59:59,8.867,200
2013-01-18,23:59:59,57.979,200
2013-05-20,23:59:59,18.031,200
2013-07-12,23:59:59,51.299,200
2014-07-14,23:59:59,20.728,200
2014-07-20,23:59:59,20.704,200
2014-11-02,23:59:59,24.382,200
2015-06-04,23:59:59,29.127,200
2016-08-26,23:59:59,22.472,200
2017-05-08,23:59:59,12.097,200
2017-09-21,23:59:59,26.647,200
2017-11-24,23:59:59,16.262,200
2018-01-30,23:59:59,13.335,200
2018-04-20,23:59:59,31.827,200
2018-05-05,23:59:59,31.960,200
2018-08-21,23:59:59,28.862,200
2018-09-23,23:59:59,17.395,200
2018-11-17,23:59:59,24.634,200
2019-08-14,23:59:59,22.493,200
2019-11-27,23:59:59,54.117,200
2020-03-01,23:59:59,28.982,200
2021-10-16,23:59:59,35.220,200
2023-02-11,23:59:59,13.889,200
2023-02-21,23:59:59,13.182,200
2023-11-05,23:59:59,25.719,200
2024-08-04,23:59:59,14.829,200
2024-11-14,23:59:59,39.993,200
1981-06-11,23:59:59,20.393,200
1981-11-29,23:59:59,30.175,200
1982-05-31,23:59:59,21.942,200
1982-09-03,23:59:59,32.156,200
1983-05-04,23:59:59,26.540,200
1983-08-07,23:59:59,30.355,200
1984-11-02,23:59:59,26.611,200
1985-01-17,23:59:59,58.837,200
1986-09-10,23:59:59,20.991,200
1986-11-18,23:59:59,22.575,200
1987-05-29,23:59:59,29.254,200
1992-08-30,23:59:59,30.679,200
1993-06-04,23:59:59,18.067,200
1994-02-27,23:59:59,25.094,200
1994-09-24,23:59:59,30.404,200
1995-03-03,23:59:59,10.762,200
1995-08-03,23:59:59,14.303,200
1996-03-08,23:59:59,14.664,200
1997-01-30,23:59:59,11.275,200
1997-10-10,23:59:59,24.290,200
1998-08-06,23:59:59,34.375,200
