scenario_incremental_solar_gwh,date,dispatchable_requirement_mwh,incremental_solar_mwh,incremental_solar_used_mwh,modeled_waitaki_hydro_mwh,modeled_thermal_backstop_mwh,observed_waitaki_hydro_mwh,observed_thermal_mwh,common_route_unused_capacity_mm3,TKA_natural_inflow_mm3,TKA_release_mm3,TKA_route_generation_mwh,TKA_forced_spill_mm3,TKA_storage_mm3,TKA_observed_storage_mm3,TKA_q25_target_mm3,TKA_median_target_mm3,PKI_natural_inflow_mm3,PKI_release_mm3,PKI_route_generation_mwh,PKI_forced_spill_mm3,PKI_storage_mm3,PKI_observed_storage_mm3,PKI_q25_target_mm3,PKI_median_target_mm3,OHA_natural_inflow_mm3,OHA_release_mm3,OHA_route_generation_mwh,OHA_forced_spill_mm3,OHA_storage_mm3,OHA_observed_storage_mm3,OHA_q25_target_mm3,OHA_median_target_mm3
2500.0,2024-02-29,45003.553,8570.78035,8570.78035,36272.115166,160.657484,24602.308,20401.245,0.0,4.677437,10.045037,11553.741057,0.0,365.907645,237.658,290.7215,432.957,11.99759,33.915283,24718.374109,0.0,1923.596307,1853.886,1796.65125,2152.2605,3.888,0.0,0.0,0.0,25.591,29.912,22.05775,23.599
2500.0,2024-03-01,42497.578,8089.690462,8089.690462,5438.069778,28969.81776,21442.062,21055.516,36.49892,4.049914,0.0,0.0,0.0,369.957558,234.807,373.525,480.534,9.778838,0.0,0.0,0.0,1933.375146,1844.9,1936.724,2108.615,3.1104,7.4614,5438.069778,0.0,21.24,30.843,21.24,22.303
2500.0,2024-03-02,30784.283,8089.690462,8089.690462,20489.326845,2205.265693,14284.344,16499.939,17.67489,5.088096,3.160654,3635.365727,0.0,371.885,232.612,371.885,482.551,11.39063,18.877776,13758.632849,0.0,1925.888,1844.348,1925.888,2102.106,4.32,4.247,3095.328269,0.0,21.313,31.473,21.313,22.922
2500.0,2024-03-03,29269.786,8089.690462,8089.690462,20418.695955,761.399582,13775.125,15494.661,15.944486,3.945024,0.0,0.0,0.0,375.830024,228.857,376.468,476.253,12.985834,25.089834,18286.148153,0.0,1913.784,1852.611,1913.784,2080.61,3.024,2.926,2132.547802,0.0,21.411,31.217,21.411,22.582
2500.0,2024-03-04,34129.634,8089.690462,8089.690462,15904.920452,10135.023086,17303.75,16825.884,27.668842,5.540054,9.567078,11003.996173,0.0,371.803,227.428,371.803,483.766,11.646979,0.0,0.0,0.0,1925.430979,1860.123,1927.308,2060.752,6.1344,6.7244,4900.924279,0.0,20.821,31.703,20.821,23.099
2500.0,2024-03-05,31949.42,8089.690462,8089.690462,3183.953632,20675.775905,19635.717,12313.703,39.59172,6.303312,0.0,0.0,0.0,378.106312,226.397,380.847,480.404,11.245133,0.0,0.0,0.0,1936.676112,1858.793,1936.812,2071.771,4.2336,4.3686,3183.953632,0.0,20.686,32.65,20.686,22.507
2500.0,2024-03-06,41884.246,8089.690462,8089.690462,23465.750302,10328.805236,22461.918,19422.328,12.620195,5.579107,1.481419,1703.919475,0.0,382.204,226.188,382.204,476.09,10.601194,25.720306,18745.65317,0.0,1921.557,1854.968,1921.557,2079.953,3.5424,4.1384,3016.177657,0.0,20.09,30.305,20.09,22.313
2500.0,2024-03-07,38267.048,8089.690462,8089.690462,14773.115999,15404.241538,20049.357,18217.691,25.406282,3.92256,2.96756,3413.269707,0.0,383.159,224.897,383.159,470.301,8.469878,12.415878,9049.027407,0.0,1917.611,1850.585,1917.611,2076.582,3.8016,3.1706,2310.818886,0.0,20.721,29.199,20.721,22.897
2500.0,2024-03-08,38489.612,8089.690462,8089.690462,13036.614034,17363.307503,20975.367,17514.245,27.70571,3.778704,2.823704,3247.807399,0.0,384.114,223.743,384.114,464.876,8.242906,10.509906,7659.902969,0.0,1915.344,1840.322,1915.344,2075.813,3.456,2.921,2128.903667,0.0,21.256,28.107,21.256,23.085
2500.0,2024-03-09,30254.101,8089.690462,8089.690462,13430.486867,8733.92367,16183.332,14070.769,26.705718,3.919795,2.028795,2333.508066,0.0,386.005,219.165,386.005,458.937,6.732806,13.007806,9480.440515,0.0,1909.069,1842.076,1909.069,2074.646,2.592,2.218,1616.538286,0.0,21.63,26.322,21.63,23.008
2500.0,2024-03-10,32349.074,8089.690462,8089.690462,13653.927955,10605.455583,16373.378,15975.696,25.420189,3.853526,0.335526,385.920452,0.0,389.523,212.992,389.523,453.282,7.441805,14.464805,10542.340288,0.0,1902.046,1847.475,1902.046,2066.229,4.0608,3.7398,2725.667215,0.0,21.951,25.413,21.951,23.37
2500.0,2024-03-11,37331.243,8089.690462,8089.690462,20420.527361,8821.025177,19440.532,17890.711,20.392454,3.569875,7.697875,8854.049868,0.0,385.395,208.157,385.395,457.303,5.98199,13.97199,10183.163847,0.0,1894.056,1847.388,1894.056,2057.305,1.728,1.898,1383.313646,0.0,21.781,24.569,21.781,23.724
2500.0,2024-03-12,43972.839,8089.690462,8089.690462,24898.723695,10984.424842,21703.863,22268.976,14.799645,3.291926,8.651926,9951.393834,0.0,380.035,203.854,380.035,454.983,7.492349,17.263349,12581.994716,0.0,1884.285,1835.681,1884.285,2074.022,3.1104,3.2454,2365.335146,0.0,21.646,24.991,21.646,23.557
2500.0,2024-03-13,39835.966,8089.690462,8089.690462,17164.149034,14582.126503,19716.32,20119.646,25.112645,3.800131,8.134131,9355.828901,0.0,375.701,199.812,375.701,452.357,5.882544,8.171544,5955.641899,0.0,1881.996,1825.933,1881.996,2096.17,3.024,2.542,1852.678234,0.0,22.128,25.33,22.128,23.427
2500.0,2024-03-14,42268.529,8089.690462,8089.690462,13083.407181,21095.431356,19605.502,22663.027,31.320083,3.759437,9.186437,10566.184489,0.0,370.274,196.265,370.274,450.234,8.056541,0.0,0.0,0.0,1890.052541,1818.504,1897.19,2107.449,3.1968,3.4538,2517.222693,0.0,21.871,25.406,21.871,23.768
2500.0,2024-03-15,37756.176,8089.690462,8089.690462,18319.728384,11346.757154,17814.073,19942.103,22.119534,3.448483,5.699483,6555.51138,0.0,368.023,193.606,368.023,446.564,8.224762,12.872302,9381.681541,0.0,1885.405,1814.87,1885.405,2117.842,3.024,3.269,2382.535463,0.0,21.626,24.677,21.626,23.488
2500.0,2024-03-16,34862.528,8089.690462,8089.690462,25830.657708,942.17983,15464.92,19397.608,12.532819,3.352752,6.942752,7985.511694,0.0,364.433,192.902,364.433,442.491,7.297949,20.981949,15292.210798,0.0,1871.721,1811.086,1871.721,2111.114,3.1968,3.5028,2552.935216,0.0,21.32,25.185,21.32,23.517
2500.0,2024-03-17,32072.605,8089.690462,8089.690462,22871.042773,1111.871764,15263.853,16808.752,15.131803,2.403302,4.414302,5077.304135,0.0,362.422,191.087,362.422,444.614,6.298214,21.720214,15830.278701,0.0,1856.299,1809.804,1856.299,2096.998,2.592,2.694,1963.459938,0.0,21.218,23.629,21.218,23.609
2500.0,2024-03-18,40141.94,8089.690462,8089.690462,25343.378172,6708.871366,19324.823,20817.117,13.225018,3.193603,6.983603,8032.498499,0.0,358.632,190.015,358.632,456.939,4.814899,20.525899,14959.829536,0.0,1840.588,1799.785,1840.588,2092.87,2.3328,3.2258,2351.050137,0.0,20.325,22.333,20.325,22.652
2500.0,2024-03-19,43740.724,8089.690462,8089.690462,23352.723953,12298.309585,21598.029,22142.695,15.465822,3.292186,6.135186,7056.653666,0.0,355.789,187.231,355.789,454.688,4.521312,20.442312,14898.908928,0.0,1824.667,1786.529,1824.667,2090.41,2.592,1.917,1397.161359,0.0,21.0,21.875,21.0,22.707
2500.0,2024-03-20,45548.682,8089.690462,8089.690462,19804.588234,17654.403304,21907.633,23641.049,19.798374,3.222547,5.208547,5990.839738,0.0,353.803,184.378,353.803,454.941,4.866998,15.920998,11603.653501,0.0,1813.613,1772.261,1813.613,2080.207,2.6784,3.0324,2210.094995,0.0,20.646,21.693,20.646,23.237
2500.0,2024-03-21,45424.373,8089.690462,8089.690462,22260.318051,15074.364487,22854.3,22570.073,17.785208,3.064435,7.554435,8689.06604,0.0,349.313,180.546,349.313,456.281,4.329677,16.306677,11884.746332,0.0,1801.636,1759.307,1801.636,2068.811,2.592,2.314,1686.505678,0.0,20.924,21.641,20.924,22.552
2500.0,2024-03-22,46559.59,8089.690462,8089.690462,21452.250045,17017.649493,23302.079,23257.511,19.039498,2.781216,7.806216,8978.662806,0.0,344.288,175.084,344.288,456.592,4.097606,14.610606,10648.604431,0.0,1791.123,1747.772,1791.123,2058.604,2.16,2.504,1824.982808,0.0,20.58,21.677,20.58,22.566
2500.0,2024-03-23,41635.995,8089.690462,8089.690462,16568.613529,16977.691008,19555.872,22080.123,25.303581,2.929046,7.051046,8110.071263,0.0,340.166,172.531,340.166,450.683,4.454093,9.256093,6746.090347,0.0,1786.321,1731.417,1786.321,2044.67,2.5056,2.3496,1712.451919,0.0,20.736,21.736,20.736,21.943
2500.0,2024-03-24,39674.859,8089.690462,8089.690462,13543.044214,18042.124323,16990.032,22684.827,29.882091,2.679005,7.790005,8960.016781,0.0,335.055,168.536,335.055,448.363,5.025024,3.193024,2327.162103,0.0,1788.153,1722.957,1788.153,2046.061,2.8512,3.0952,2255.86533,0.0,20.492,21.758,20.492,22.431
2500.0,2024-03-25,39816.366,8089.690462,8089.690462,12682.277145,19044.398392,18163.446,21652.92,31.02795,2.98417,7.72917,8890.044499,0.0,330.31,167.232,330.31,450.443,8.404819,0.0,0.0,0.0,1796.557819,1716.231,1798.798,2046.16,5.4432,5.2032,3792.232646,0.0,20.732,21.138,20.732,22.844
2500.0,2024-03-26,41893.707,8089.690462,8089.690462,6951.082395,26852.934143,19522.865,22370.842,34.682979,3.131741,0.449741,517.28917,0.0,332.992,164.929,332.992,448.393,6.732547,0.0,0.0,0.0,1803.290366,1712.976,1804.504,2039.224,9.4176,8.8276,6433.793225,0.0,21.322,23.279,21.322,22.947
2500.0,2024-03-27,44536.204,8089.690462,8089.690462,31301.35345,5145.160088,21297.118,23239.086,5.345398,6.907075,7.494075,8619.640331,0.0,332.405,166.584,332.405,444.949,11.14128,23.302646,16983.597868,0.0,1791.129,1713.024,1791.129,2039.7,7.6032,7.8182,5698.115251,0.0,21.107,21.231,21.107,22.719
2500.0,2024-03-28,40275.993,8089.690462,8089.690462,24052.351067,8133.951471,18019.462,22256.531,15.088414,4.740768,7.142768,8215.568897,0.0,330.003,167.794,330.003,440.773,8.070538,16.161538,11778.964964,0.0,1783.038,1707.061,1783.038,2049.261,5.0976,5.5676,4057.817205,0.0,20.637,20.637,20.637,22.719
2500.0,2024-03-29,37821.151,8089.690462,8089.690462,25344.298487,4387.162051,16625.588,21195.563,13.77461,3.805402,7.936402,9128.401502,0.0,325.872,168.615,325.872,436.084,9.028109,18.191109,13258.171253,0.0,1773.875,1701.802,1773.875,2067.875,4.5792,4.0582,2957.725731,0.0,21.158,20.029,21.158,22.782
2500.0,2024-03-30,33530.72,8089.690462,8089.690462,23723.038582,1717.990956,14586.364,18944.356,16.189258,2.972333,8.265333,9506.736195,0.0,320.579,170.296,320.579,433.143,7.96513,15.10713,11010.483945,0.0,1766.733,1695.668,1766.733,2082.764,4.2336,4.3986,3205.818442,0.0,20.993,20.122,20.993,23.838
2500.0,2024-03-31,35805.241,8089.690462,8089.690462,11097.473237,16618.0773,16405.894,19399.347,28.733835,3.60288,0.0,0.0,0.0,324.18188,362.911,506.985,623.819,6.735485,11.369485,8286.387498,0.0,1762.099,1686.216,1762.099,2091.578,3.888,3.857,2811.085739,0.0,21.024,20.812,21.024,23.355
2500.0,2024-04-01,41660.746,5242.786385,5242.786385,2197.996467,34219.963148,22056.537,19604.209,40.94452,2.985898,0.0,0.0,0.0,327.167778,361.675,514.538,623.848,5.608483,0.0,0.0,0.0,1767.707483,1675.609,1769.043,2072.706,3.6288,3.0158,2197.996467,0.0,21.637,21.637,21.637,23.478
2500.0,2024-04-02,48607.856,5242.786385,5242.786385,3383.054009,39982.015606,26431.912,22175.944,39.318541,3.123101,0.0,0.0,0.0,330.290878,358.903,517.442,628.541,5.649696,0.734179,535.089624,0.0,1772.623,1663.348,1772.623,2053.326,3.3696,3.9076,2847.964385,0.0,21.099,22.125,21.099,22.701
2500.0,2024-04-03,44118.753,5242.786385,5242.786385,6437.361562,32438.605053,22450.892,21667.861,35.127824,3.233952,0.0,0.0,0.0,333.52483,356.496,512.783,629.939,4.418496,5.342496,3893.755332,0.0,1771.699,1644.112,1771.699,2038.09,3.456,3.49,2543.60623,0.0,21.065,22.01,21.065,23.121
2500.0,2024-04-04,42649.008,5242.786385,5242.786385,7640.476522,29765.745093,21124.112,21524.896,33.477069,2.438813,0.0,0.0,0.0,335.963643,354.286,507.834,636.02,6.245251,5.510251,4016.019851,0.0,1772.434,1632.172,1772.434,2074.455,5.616,4.973,3624.456671,0.0,21.708,22.595,21.708,23.236
2500.0,2024-04-05,45053.114,5242.786385,5242.786385,15044.951865,24765.375749,22341.716,22711.398,23.317627,4.004381,0.0,0.0,0.0,339.968024,352.43,502.874,631.668,5.145293,16.742293,12202.235035,0.0,1760.837,1620.334,1760.837,2055.248,3.9744,3.9004,2842.716831,0.0,21.782,22.938,21.782,23.42
2500.0,2024-04-06,39804.571,5242.786385,5242.786385,18735.706139,15826.078476,16612.751,23191.82,18.253662,3.665952,0.0,0.0,0.0,343.633976,352.088,498.474,630.68,6.433258,21.773258,15868.938017,0.0,1745.497,1610.682,1745.497,2036.774,3.5424,3.9334,2866.768122,0.0,21.391,21.712,21.391,23.344
2500.0,2024-04-07,41788.987,5242.786385,5242.786385,14500.58923,22045.611385,17019.206,24769.781,24.06453,3.11688,0.0,0.0,0.0,346.750856,352.998,494.98,629.964,6.72719,17.83419,12998.039487,0.0,1734.39,1610.073,1734.39,2019.855,2.0736,2.0616,1502.549743,0.0,21.403,17.754,21.403,23.893
2500.0,2024-04-08,47450.921,5242.786385,5242.786385,19877.68709,22330.447525,24273.839,23177.082,16.686787,3.635021,0.0,0.0,0.0,350.385877,352.042,493.498,629.402,7.184333,24.756333,18043.083766,0.0,1716.818,1605.332,1716.818,2002.22,2.4192,2.5172,1834.603324,0.0,21.305,10.041,21.305,23.541
2500.0,2024-04-09,43301.155,5242.786385,5242.786385,20855.552527,17202.816088,20191.874,23109.281,15.34509,3.345408,0.0,0.0,0.0,353.731285,352.055,493.262,642.913,9.17663,23.53963,17156.318206,0.0,1702.455,1595.192,1702.455,1990.534,4.2336,5.0756,3699.234321,0.0,20.463,5.901,20.463,23.099
2500.0,2024-04-10,43647.934,5242.786385,5242.786385,32039.468145,6365.67947,21767.415,21880.519,0.0,21.276518,0.0,0.0,0.0,375.007803,359.236,493.722,646.413,24.276672,11.26032,8206.825245,0.0,1715.471352,1599.434,1687.325,1973.908,32.832,32.7,23832.6429,0.0,20.595,13.754,20.595,22.216
2500.0,2024-04-11,38811.456,5242.786385,5242.786385,32039.468145,1529.20147,22654.417,16157.039,0.0,48.776774,0.0,0.0,0.0,423.784578,389.619,495.79,645.012,75.430224,3.03092,2209.016331,0.0,1787.870656,1642.164,1688.341,1974.961,41.5584,40.9294,29830.451814,0.0,21.224,31.301,21.224,22.931
2500.0,2024-04-12,38803.656,5242.786385,5242.786385,32039.468145,1521.40147,23587.928,15215.728,0.0,55.567469,0.0,0.0,0.0,479.352046,443.974,499.651,640.896,98.533498,6.62232,4826.525619,0.0,1879.781834,1738.992,1738.992,1971.576,37.152,37.338,27212.942526,0.0,21.038,61.202,21.038,22.899
2500.0,2024-04-13,28710.994,5242.786385,5242.786385,23468.207615,0.0,17856.453,10854.541,11.76035,23.678006,0.0,0.0,0.0,503.030053,471.643,501.644,636.62,50.577178,32.19997,23468.207615,0.0,1898.159041,1815.892,1735.87,1965.29,20.8224,0.0,0.0,0.0,41.8604,67.916,21.028,22.688
2500.0,2024-04-14,29484.32,5242.786385,5242.786385,24241.533615,0.0,19822.747,9661.573,10.699294,15.003446,0.0,0.0,0.0,518.033499,483.078,501.551,632.0,29.822774,33.261026,24241.533615,0.0,1894.72079,1860.736,1722.733,1955.753,13.4784,0.0,0.0,0.0,55.3388,66.262,20.771,22.607
2500.0,2024-04-15,38522.297,5242.786385,5242.786385,32039.468145,1240.04247,24655.459,13866.838,0.0,11.104042,0.0,0.0,0.0,529.137541,488.502,498.615,627.211,21.212237,0.0,0.0,0.0,1915.933027,1889.739,1724.608,1942.925,9.936,43.96032,32039.468145,0.0,21.31448,59.237,20.99,23.237
2500.0,2024-04-16,36734.194,5242.786385,5242.786385,31491.407615,0.0,23599.09,13135.104,0.751976,9.388224,0.0,0.0,0.0,538.525765,491.311,499.373,622.285,16.285536,43.208344,31491.407615,0.0,1889.010219,1906.169,1729.718,1973.561,7.344,0.0,0.0,0.0,28.65848,49.996,21.011,22.934
2500.0,2024-04-17,35614.384,5242.786385,5242.786385,30371.597615,0.0,23084.371,12530.013,2.288431,7.733664,0.0,0.0,0.0,546.259429,492.536,502.804,619.791,12.084163,41.671889,30371.597615,0.0,1859.422493,1917.654,1730.3,2007.868,6.8256,0.0,0.0,0.0,35.48408,40.686,21.182,22.601
2500.0,2024-04-18,32820.104,5242.786385,5242.786385,27577.317615,0.0,21190.731,11629.373,11.929851,6.80711,10.045037,11553.741057,0.0,543.021502,492.891,499.561,617.86,11.478758,21.985432,16023.576558,0.0,1848.915819,1928.512,1722.759,2032.149,5.0112,0.0,0.0,0.0,40.49528,32.892,21.278,22.462
2500.0,2024-04-19,34568.994,5242.786385,5242.786385,29326.207615,0.0,20655.509,13913.485,9.530256,6.249571,10.045037,11553.741057,0.0,539.226037,491.895,499.028,614.606,10.19615,24.385028,17772.466558,0.0,1834.726942,1937.571,1711.679,2041.798,4.4928,0.0,0.0,0.0,44.98808,27.131,21.282,22.419
2500.0,2024-04-20,33772.365,5242.786385,5242.786385,28529.578615,0.0,18528.69,15243.675,8.601327,5.532624,6.547713,7531.139846,0.0,538.210948,489.679,501.802,612.736,8.274701,0.0,0.0,0.0,1843.001643,1940.705,1700.319,2031.996,5.0112,28.81128,20998.438769,0.0,21.188,22.837,21.188,22.37
2500.0,2024-04-21,28513.384,5242.786385,5242.786385,23270.597615,0.0,14000.994,14512.39,12.031484,5.110819,0.0,0.0,0.0,543.321767,489.237,504.986,632.02,8.468323,31.928836,23270.597615,0.0,1819.54113,1942.075,1685.754,2014.101,5.0976,0.0,0.0,0.0,26.2856,21.603,21.149,22.756
2500.0,2024-04-22,33540.462,5242.786385,5242.786385,28297.675615,0.0,18754.785,14785.677,10.941471,4.820602,10.045037,11553.741057,0.0,538.097332,486.283,499.675,630.66,6.533654,22.973812,16743.934558,0.0,1803.100973,1945.541,1671.337,2012.734,4.752,0.0,0.0,0.0,31.0376,22.27,21.688,22.877
2500.0,2024-04-23,36302.58,5242.786385,5242.786385,31059.793615,0.0,21422.314,14880.266,7.151658,4.303152,10.045037,11553.741057,0.0,532.355447,482.437,494.325,627.943,6.408461,26.763625,19506.052558,0.0,1782.745808,1939.866,1654.328,2029.007,4.6656,0.0,0.0,0.0,35.7032,22.201,21.247,22.949
2500.0,2024-04-24,33010.816,5242.786385,5242.786385,27768.029615,0.0,18062.597,14948.219,11.668181,4.295808,10.045037,11553.741057,0.0,526.606219,479.91,489.016,634.633,6.485357,22.247102,16214.288558,0.0,1766.984063,1934.872,1636.551,2015.743,3.6288,0.0,0.0,0.0,39.332,21.199,21.199,22.671
2500.0,2024-04-25,24295.22,5242.786385,5242.786385,19052.433615,0.0,10869.136,13426.084,23.626569,5.321808,10.045037,11553.741057,0.0,521.88299,478.081,483.389,643.548,11.309414,10.288714,7498.692558,0.0,1768.004764,1942.257,1621.0,1997.762,6.2208,0.0,0.0,0.0,45.5528,20.495,20.856,22.36
2500.0,2024-04-26,29111.728,5242.786385,5242.786385,23868.941615,0.0,15618.86,13492.868,11.210516,6.306422,0.0,0.0,0.0,528.189412,477.525,497.75,641.133,6.300547,0.0,0.0,0.0,1774.305311,1949.616,1606.472,1980.633,7.6896,32.749804,23868.941615,0.0,20.492596,22.666,20.454,22.519
2500.0,2024-04-27,31739.519,5242.786385,5242.786385,26496.732615,0.0,16262.734,15476.785,7.605008,6.155654,0.0,0.0,0.0,534.345067,476.951,504.819,636.541,7.890826,36.355312,26496.732615,0.0,1745.840825,1953.632,1589.628,1966.539,4.9248,0.0,0.0,0.0,25.417396,22.282,20.946,22.555
2500.0,2024-04-28,33421.424,5242.786385,5242.786385,28178.637615,0.0,17685.498,15735.926,11.104799,4.836413,10.045037,11553.741057,0.0,529.136443,475.641,501.929,631.463,7.487597,22.810484,16624.896558,0.0,1730.517938,1955.492,1627.968,1976.696,4.8384,0.0,0.0,0.0,30.255796,21.363,20.817,22.909
2500.0,2024-04-29,42568.78,5242.786385,5242.786385,36272.115166,1053.878449,22004.556,20564.224,0.0,4.659293,10.045037,11553.741057,0.0,523.750699,473.487,499.989,627.472,7.143466,20.068887,14626.747066,0.0,1717.592516,1952.582,1669.421,1980.207,4.6656,13.846396,10091.627043,0.0,21.075,21.197,21.075,22.941
2500.0,2024-04-30,42035.095,5242.786385,5242.786385,36272.115166,520.193449,22170.055,19865.04,0.0,4.046544,10.045037,11553.741057,0.0,517.752206,471.039,500.382,624.238,5.67527,33.915283,24718.374109,0.0,1689.352503,1944.465,1678.596,1967.11,3.888,0.0,0.0,0.0,24.963,20.972,21.094,23.175
2500.0,2024-05-01,43217.699,4794.498081,4794.498081,33364.258107,5058.942812,22299.627,20918.072,3.989777,5.624467,10.045037,11553.741057,0.0,513.331636,469.263,498.941,619.545,8.885203,20.519706,14955.316054,0.0,1677.718,1938.283,1677.718,1955.532,5.3568,9.4058,6855.200997,0.0,20.914,21.361,20.914,22.291
2500.0,2024-05-02,45061.408,4794.498081,4794.498081,26234.583781,14032.326138,23918.949,21142.459,13.772173,5.047574,10.045037,11553.741057,0.0,508.334174,467.783,494.561,616.752,6.12671,14.76671,10762.377241,0.0,1669.078,1931.757,1669.078,1943.048,4.8384,5.3764,3918.465483,0.0,20.376,21.746,20.376,22.29
2500.0,2024-05-03,46748.947,4794.498081,4794.498081,33140.548452,8813.900467,25047.874,21701.073,4.296722,4.645123,10.045037,11553.741057,0.0,502.93426,465.917,491.746,614.084,5.081962,26.001962,18950.931667,0.0,1648.158,1919.938,1648.158,1934.825,4.2336,3.6166,2635.875728,0.0,20.993,21.629,20.993,23.019
2500.0,2024-05-04,40679.337,4794.498081,4794.498081,31406.16642,4478.672499,20848.967,19830.37,6.676411,4.177699,10.045037,11553.741057,0.0,497.066923,463.755,491.433,609.248,4.815072,22.363072,16298.810677,0.0,1630.61,1907.237,1630.61,1932.826,4.0608,4.8758,3553.614687,0.0,20.178,21.492,20.178,22.14
2500.0,2024-05-05,36376.239,4794.498081,4794.498081,31581.740919,0.0,18311.027,18065.212,6.435511,3.995654,10.045037,11553.741057,0.0,491.01754,461.142,489.68,604.994,5.025802,24.690802,17995.322858,0.0,1610.945,1896.982,1610.945,1935.739,3.7152,2.788971,2032.677004,0.0,21.104229,21.616,20.878,23.622
2500.0,2024-05-06,41601.054,4794.498081,4794.498081,28393.460701,8413.095218,20633.868,20967.186,9.822469,3.725309,8.336849,9588.993599,0.0,486.406,458.491,486.406,600.724,4.536173,22.807173,16622.48333,0.0,1592.674,1889.602,1592.674,1928.999,3.3696,2.993829,2181.983772,0.0,21.48,21.982,21.48,23.799
2500.0,2024-05-07,45834.623,4794.498081,4794.498081,25275.893582,15764.231337,23599.965,22234.658,13.516216,3.666125,7.327125,8427.614982,0.0,482.745,455.264,482.745,595.096,4.572979,19.691979,14352.046124,0.0,1577.555,1882.563,1577.555,1907.475,3.456,3.425,2496.232475,0.0,21.511,21.965,21.511,23.66
2500.0,2024-05-08,53174.602,4794.498081,4794.498081,10962.245941,37417.857978,28242.69,24931.912,33.121984,3.455136,7.269136,8360.916612,0.0,478.931,451.66,478.931,590.473,3.90623,0.0,0.0,0.0,1581.46123,1868.584,1584.66,1906.618,3.2832,3.5692,2601.329328,0.0,21.225,21.469,21.225,23.296
2500.0,2024-05-09,47351.635,4794.498081,4794.498081,9648.60858,32908.528338,24855.329,22496.306,34.450627,3.611693,6.449693,7418.39796,0.0,476.093,448.173,476.093,590.525,3.645475,0.0,0.0,0.0,1585.106706,1855.665,1603.559,1931.54,3.024,3.06,2230.21062,0.0,21.189,21.747,21.189,23.519
2500.0,2024-05-10,54138.795,4794.498081,4794.498081,3689.592376,45654.704543,29267.254,24871.541,39.483357,3.422563,1.012563,1164.644117,0.0,478.503,444.052,478.503,599.117,3.180038,0.0,0.0,0.0,1588.286744,1837.824,1612.828,1916.601,3.1104,3.4644,2524.948259,0.0,20.835,22.193,20.835,23.523
2500.0,2024-05-11,46061.152,4794.498081,4794.498081,2144.084247,39122.569672,24533.258,21527.894,41.258384,3.141936,0.414936,477.256898,0.0,481.23,439.365,481.23,597.519,3.444854,0.0,0.0,0.0,1591.731598,1823.004,1606.247,1900.49,3.024,2.287,1666.827349,0.0,21.572,22.466,21.572,23.51
2500.0,2024-05-12,49562.008,4794.498081,4794.498081,2931.694423,41835.815496,27050.306,22511.702,40.217901,3.296419,0.484419,557.176057,0.0,484.042,435.431,484.042,595.704,2.680733,0.0,0.0,0.0,1594.412331,1807.499,1601.383,1883.628,3.024,3.258,2374.518366,0.0,21.338,22.07,21.338,24.435
2500.0,2024-05-13,55194.33,4794.498081,4794.498081,9799.10524,40600.726679,27566.014,27628.316,34.415782,3.216586,6.746586,7759.882278,0.0,480.512,431.282,480.512,595.445,2.349821,0.028152,20.517938,0.0,1596.734,1789.241,1596.734,1871.524,2.7648,2.7698,2018.705025,0.0,21.333,21.79,21.333,23.278
2500.0,2024-05-14,56913.562,4794.498081,4794.498081,14109.200817,38009.863102,28606.144,28307.418,26.19237,2.935613,2.751613,3164.888533,0.0,480.696,426.841,480.696,592.117,2.422138,12.132138,8842.229451,0.0,1587.024,1769.636,1587.024,1865.206,2.8512,2.8842,2102.082833,0.0,21.3,21.698,21.3,23.883
2500.0,2024-05-15,53290.387,4794.498081,4794.498081,13685.360664,34810.528255,26146.553,27143.834,25.183078,3.136666,0.0,0.0,0.0,483.832666,422.767,484.238,586.546,2.658442,16.341442,11910.083857,0.0,1573.341,1750.655,1573.341,1873.307,2.7648,2.4358,1775.276807,0.0,21.629,21.435,21.629,23.881
2500.0,2024-05-16,49595.773,4794.498081,4794.498081,15732.31884,29068.956079,23288.292,26307.481,23.273539,2.874355,1.555021,1788.575594,0.0,485.152,418.776,485.152,581.431,1.75176,16.76676,12220.067391,0.0,1558.326,1731.195,1558.326,1898.161,2.592,2.365,1723.675855,0.0,21.856,21.448,21.856,24.195
2500.0,2024-05-17,49833.072,4794.498081,4794.498081,22945.803042,22092.770877,22997.499,26835.573,17.091256,3.242938,7.980938,9179.626542,0.0,480.414,414.937,480.414,594.173,3.011126,15.841126,11545.440631,0.0,1545.496,1712.765,1545.496,1928.877,3.024,3.047,2220.735869,0.0,21.833,21.833,21.833,23.527
2500.0,2024-05-18,40110.554,4794.498081,4794.498081,20420.950336,14895.105583,16751.921,23358.633,20.54129,2.887315,7.956315,9151.306005,0.0,475.345,410.006,475.345,590.84,4.874515,11.133515,8114.406483,0.0,1539.237,1699.783,1539.237,1920.106,3.7152,4.3292,3155.237848,0.0,21.219,21.874,21.219,23.075
2500.0,2024-05-19,48130.853,4794.498081,4794.498081,22469.846137,20866.508782,21291.651,26839.202,18.200706,3.790368,8.770368,10087.624651,0.0,470.365,407.572,470.365,587.476,4.754246,12.081246,8805.13857,0.0,1531.91,1689.396,1531.91,1924.695,3.888,4.908,3577.082916,0.0,20.199,22.203,20.199,23.173
