date,site_code,reservoir,storage_mm3,storage_change_mm3_day,headwater_inflow_mm3_day,implied_total_outflow_mm3_day,hmd_spill_release_mm3_day,residual_controlled_release_mm3_day
1980-02-06,HWE,Lake Hawea,2298.434,-1.75,6.54048,8.29048,5.56,2.73048
1980-02-06,MAN,Lake Manapouri,526.532,-5.154,5.038502,10.192502,44.664,-34.471498
1980-02-06,OHA,Lake Ohau,0.0,-5.032,10.2816,15.3136,0.0,15.3136
1980-02-06,PKI,Lake Pukaki,2437.601,-5.652,22.928314,28.580314,27.379,1.201314
1980-02-06,TAU,Lake Te Anau,806.416,-25.657,23.392282,49.049282,48.706,0.343282
1980-02-06,TKA,Lake Tekapo,600.426,-3.191,11.461738,14.652738,18.059,-3.406262
1980-02-06,TPO,Lake Taupo,724.06,-6.016,7.922102,13.938102,15.756,-1.817898
1980-02-06,WKA,Lake Waikaremoana,146.526,-1.362,0.056592,1.418592,0.0,1.418592
1980-02-07,HWE,Lake Hawea,2296.102,-2.332,8.202125,10.534125,5.56,4.974125
1980-02-07,MAN,Lake Manapouri,523.337,-3.195,17.598384,20.793384,44.72,-23.926616
1980-02-07,OHA,Lake Ohau,0.0,0.0,9.8496,9.8496,0.0,9.8496
1980-02-07,PKI,Lake Pukaki,2436.795,-0.806,21.116074,21.922074,20.922,1.000074
1980-02-07,TAU,Lake Te Anau,787.778,-18.638,42.447715,61.085715,47.693,13.392715
1980-02-07,TKA,Lake Tekapo,596.911,-3.515,11.138515,14.653515,14.788,-0.134485
1980-02-07,TPO,Lake Taupo,717.012,-7.048,7.616074,14.664074,18.421,-3.756926
1980-02-07,WKA,Lake Waikaremoana,145.95,-0.576,0.017366,0.593366,0.0,0.593366
1980-02-08,HWE,Lake Hawea,2296.25,0.148,9.53113,9.38313,5.56,3.82313
1980-02-08,MAN,Lake Manapouri,521.609,-1.728,7.319376,9.047376,45.023,-35.975624
1980-02-08,OHA,Lake Ohau,0.0,0.0,8.64,8.64,0.0,8.64
1980-02-08,PKI,Lake Pukaki,2437.092,0.297,19.28569,18.98869,25.447,-6.45831
1980-02-08,TAU,Lake Te Anau,780.425,-7.353,28.881187,36.234187,47.404,-11.169813
1980-02-08,TKA,Lake Tekapo,594.558,-2.353,12.156739,14.509739,13.849,0.660739
1980-02-08,TPO,Lake Taupo,706.591,-10.421,13.469069,23.890069,21.579,2.311069
1980-02-08,WKA,Lake Waikaremoana,144.536,-1.414,0.005616,1.419616,0.0,1.419616
1980-02-09,HWE,Lake Hawea,2296.763,0.513,9.494237,8.981237,5.56,3.421237
1980-02-09,MAN,Lake Manapouri,515.062,-6.547,23.805965,30.352965,43.361,-13.008035
1980-02-09,OHA,Lake Ohau,0.0,0.0,10.7136,10.7136,0.0,10.7136
1980-02-09,PKI,Lake Pukaki,2432.127,-4.965,19.504454,24.469454,21.806,2.663454
1980-02-09,TAU,Lake Te Anau,768.071,-12.354,59.865264,72.219264,46.834,25.385264
1980-02-09,TKA,Lake Tekapo,592.757,-1.801,10.495872,12.296872,13.789,-1.492128
1980-02-09,TPO,Lake Taupo,698.133,-8.458,9.613555,18.071555,19.32,-1.248445
1980-02-09,WKA,Lake Waikaremoana,144.219,-0.317,0.179712,0.496712,0.0,0.496712
1980-02-10,HWE,Lake Hawea,2297.249,0.486,9.494237,9.008237,5.56,3.448237
1980-02-10,MAN,Lake Manapouri,523.468,8.406,22.56336,14.15736,45.647,-31.48964
1980-02-10,OHA,Lake Ohau,0.0,0.0,15.2064,15.2064,0.0,15.2064
1980-02-10,PKI,Lake Pukaki,2430.69,-1.437,19.10088,20.53788,21.258,-0.72012
1980-02-10,TAU,Lake Te Anau,790.625,22.554,58.902336,36.348336,47.849,-11.500664
1980-02-10,TKA,Lake Tekapo,587.627,-5.13,10.240128,15.370128,13.562,1.808128
1980-02-10,TPO,Lake Taupo,692.116,-6.017,7.655645,13.672645,20.691,-7.018355
1980-02-10,WKA,Lake Waikaremoana,143.906,-0.313,0.293933,0.606933,0.0,0.606933
1980-02-11,HWE,Lake Hawea,2297.768,0.519,9.53113,9.01213,5.56,3.45213
1980-02-11,MAN,Lake Manapouri,520.416,-3.052,7.201786,10.253786,45.637,-35.383214
1980-02-11,OHA,Lake Ohau,0.0,0.0,10.1952,10.1952,0.0,10.1952
1980-02-11,PKI,Lake Pukaki,2428.954,-1.736,16.003094,17.739094,24.645,-6.905906
1980-02-11,TAU,Lake Te Anau,787.241,-3.384,29.440541,32.824541,47.611,-14.786459
1980-02-11,TKA,Lake Tekapo,584.112,-3.515,10.810627,14.325627,13.306,1.019627
1980-02-11,TPO,Lake Taupo,672.11,-20.006,5.569344,25.575344,22.735,2.840344
1980-02-11,WKA,Lake Waikaremoana,143.013,-0.893,0.150163,1.043163,0.0,1.043163
1980-02-12,HWE,Lake Hawea,2298.138,0.37,8.497354,8.127354,5.56,2.567354
1980-02-12,MAN,Lake Manapouri,508.106,-12.31,3.72168,16.03168,43.092,-27.06032
1980-02-12,OHA,Lake Ohau,0.0,0.0,8.1216,8.1216,0.0,8.1216
1980-02-12,PKI,Lake Pukaki,2419.149,-9.805,12.137472,21.942472,27.772,-5.829528
1980-02-12,TAU,Lake Te Anau,764.07,-23.171,23.643446,46.814446,46.491,0.323446
1980-02-12,TKA,Lake Tekapo,579.749,-4.363,8.742125,13.105125,13.331,-0.225875
1980-02-12,TPO,Lake Taupo,656.548,-15.562,3.947962,19.509962,21.89,-2.380038
1980-02-12,WKA,Lake Waikaremoana,142.175,-0.838,0.045014,0.883014,0.0,0.883014
1980-02-13,HWE,Lake Hawea,2296.301,-1.837,6.208704,8.045704,5.56,2.485704
1980-02-13,MAN,Lake Manapouri,492.769,-15.337,2.798496,18.135496,40.613,-22.477504
1980-02-13,OHA,Lake Ohau,0.0,0.0,7.6032,7.6032,0.0,7.6032
1980-02-13,PKI,Lake Pukaki,2410.972,-8.177,10.72129,18.89829,22.064,-3.16571
1980-02-13,TAU,Lake Te Anau,736.94,-27.13,13.278557,40.408557,45.144,-4.735443
1980-02-13,TKA,Lake Tekapo,573.5,-6.249,7.86361,14.11261,12.81,1.30261
1980-02-13,TPO,Lake Taupo,644.362,-12.186,2.656022,14.842022,18.097,-3.254978
1980-02-13,WKA,Lake Waikaremoana,141.286,-0.889,0.397354,1.286354,0.0,1.286354
1980-02-14,HWE,Lake Hawea,2293.182,-3.119,5.692637,8.811637,5.56,3.251637
1980-02-14,MAN,Lake Manapouri,475.222,-17.547,2.081722,19.628722,37.685,-18.056278
1980-02-14,OHA,Lake Ohau,0.0,0.0,7.1712,7.1712,0.0,7.1712
1980-02-14,PKI,Lake Pukaki,2403.906,-7.066,10.156925,17.222925,22.219,-4.996075
1980-02-14,TAU,Lake Te Anau,706.062,-30.878,15.097882,45.975882,43.562,2.413882
1980-02-14,TKA,Lake Tekapo,568.127,-5.373,7.15945,12.53245,10.967,1.56545
1980-02-14,TPO,Lake Taupo,633.419,-10.943,8.102506,19.045506,16.952,2.093506
1980-02-14,WKA,Lake Waikaremoana,141.075,-0.211,0.644112,0.855112,0.0,0.855112
1980-02-15,HWE,Lake Hawea,2289.847,-3.335,5.398445,8.733445,5.56,3.173445
1980-02-15,MAN,Lake Manapouri,457.166,-18.056,2.556576,20.612576,34.745,-14.132424
1980-02-15,OHA,Lake Ohau,0.0,0.0,6.912,6.912,0.0,6.912
1980-02-15,PKI,Lake Pukaki,2398.091,-5.815,9.460368,15.275368,18.21,-2.934632
1980-02-15,TAU,Lake Te Anau,678.379,-27.683,14.427418,42.110418,42.167,-0.056582
1980-02-15,TKA,Lake Tekapo,563.226,-4.901,6.659366,11.560366,10.78,0.780366
1980-02-15,TPO,Lake Taupo,629.011,-4.408,11.228717,15.636717,12.514,3.122717
1980-02-15,WKA,Lake Waikaremoana,139.661,-1.414,0.398909,1.812909,0.0,1.812909
1980-02-16,HWE,Lake Hawea,2286.179,-3.668,5.362589,9.030589,5.56,3.470589
1980-02-16,MAN,Lake Manapouri,440.859,-16.307,1.837469,18.144469,30.937,-12.792531
1980-02-16,OHA,Lake Ohau,0.0,0.0,6.9984,6.9984,0.0,6.9984
1980-02-16,PKI,Lake Pukaki,2399.541,1.45,10.101715,8.651715,15.983,-7.331285
1980-02-16,TAU,Lake Te Anau,648.709,-29.67,8.822477,38.492477,40.604,-2.111523
1980-02-16,TKA,Lake Tekapo,558.041,-5.185,6.795014,11.980014,11.143,0.837014
1980-02-16,TPO,Lake Taupo,621.813,-7.198,7.919165,15.117165,15.49,-0.372835
1980-02-16,WKA,Lake Waikaremoana,138.299,-1.362,0.184205,1.546205,0.0,1.546205
1980-02-17,HWE,Lake Hawea,2282.374,-3.805,5.068829,8.873829,5.56,3.313829
1980-02-17,MAN,Lake Manapouri,427.169,-13.69,3.260736,16.950736,24.042,-7.091264
1980-02-17,OHA,Lake Ohau,0.0,0.0,6.2208,6.2208,0.0,6.2208
1980-02-17,PKI,Lake Pukaki,2399.518,-0.023,10.89193,10.91493,16.013,-5.09807
1980-02-17,TAU,Lake Te Anau,619.996,-28.713,11.353738,40.066738,34.766,5.300738
1980-02-17,TKA,Lake Tekapo,553.022,-5.019,6.75743,11.77643,10.891,0.88543
1980-02-17,TPO,Lake Taupo,609.021,-12.792,5.429549,18.221549,14.77,3.451549
1980-02-17,WKA,Lake Waikaremoana,136.255,-2.044,0.142906,2.186906,0.0,2.186906
1980-02-18,HWE,Lake Hawea,2278.201,-4.173,4.66465,8.83765,5.56,3.27765
1980-02-18,MAN,Lake Manapouri,408.11,-19.059,4.536605,23.595605,16.072,7.523605
1980-02-18,OHA,Lake Ohau,0.0,0.0,5.616,5.616,0.0,5.616
1980-02-18,PKI,Lake Pukaki,2398.075,-1.443,11.142144,12.585144,13.549,-0.963856
1980-02-18,TAU,Lake Te Anau,604.597,-15.399,13.477363,28.876363,19.168,9.708363
1980-02-18,TKA,Lake Tekapo,548.084,-4.938,6.662477,11.600477,10.854,0.746477
1980-02-18,TPO,Lake Taupo,604.953,-4.068,12.603082,16.671082,16.621,0.050082
1980-02-18,WKA,Lake Waikaremoana,134.681,-1.574,0.492739,2.066739,0.0,2.066739
1980-02-19,HWE,Lake Hawea,2273.886,-4.315,4.555699,8.870699,5.56,3.310699
1980-02-19,MAN,Lake Manapouri,389.659,-18.451,2.814394,21.265394,11.554,9.711394
1980-02-19,OHA,Lake Ohau,0.0,0.0,5.9616,5.9616,0.0,5.9616
1980-02-19,PKI,Lake Pukaki,2399.462,1.387,13.449629,12.062629,9.852,2.210629
1980-02-19,TAU,Lake Te Anau,596.798,-7.799,2.466288,10.265288,13.898,-3.632712
1980-02-19,TKA,Lake Tekapo,543.23,-4.854,7.202822,12.056822,8.629,3.427822
1980-02-19,TPO,Lake Taupo,608.561,3.608,14.051664,10.443664,16.66,-6.216336
1980-02-19,WKA,Lake Waikaremoana,133.737,-0.944,0.698285,1.642285,0.0,1.642285
1980-02-20,HWE,Lake Hawea,2270.556,-3.33,6.290784,9.620784,5.56,4.060784
1980-02-20,MAN,Lake Manapouri,379.349,-10.31,6.305213,16.615213,3.092,13.523213
1980-02-20,OHA,Lake Ohau,0.0,0.0,6.048,6.048,0.0,6.048
1980-02-20,PKI,Lake Pukaki,2403.607,4.145,12.761107,8.616107,16.355,-7.738893
1980-02-20,TAU,Lake Te Anau,593.355,-3.443,17.016221,20.459221,13.863,6.596221
1980-02-20,TKA,Lake Tekapo,539.431,-3.799,6.493133,10.292133,6.415,3.877133
1980-02-20,TPO,Lake Taupo,604.685,-3.876,10.167552,14.043552,16.226,-2.182448
1980-02-20,WKA,Lake Waikaremoana,132.429,-1.308,0.397786,1.705786,0.0,1.705786
1980-02-21,HWE,Lake Hawea,2264.503,-6.053,0.591062,6.644062,5.56,1.084062
1980-02-21,MAN,Lake Manapouri,380.943,1.594,9.497434,7.903434,0.937,6.966434
1980-02-21,OHA,Lake Ohau,0.0,0.0,5.7024,5.7024,0.0,5.7024
1980-02-21,PKI,Lake Pukaki,2404.299,0.692,12.169613,11.477613,16.955,-5.477387
1980-02-21,TAU,Lake Te Anau,596.889,3.534,15.87073,12.33673,13.876,-1.53927
1980-02-21,TKA,Lake Tekapo,535.982,-3.449,6.770822,10.219822,9.285,0.934822
1980-02-21,TPO,Lake Taupo,593.745,-10.94,7.275312,18.215312,14.109,4.106312
1980-02-21,WKA,Lake Waikaremoana,131.38,-1.049,0.119318,1.168318,0.0,1.168318
1980-02-22,HWE,Lake Hawea,2261.651,-2.852,3.712867,6.564867,5.56,1.004867
1980-02-22,MAN,Lake Manapouri,366.18,-14.763,7.372944,22.135944,1.326,20.809944
1980-02-22,OHA,Lake Ohau,0.0,0.0,5.7024,5.7024,0.0,5.7024
1980-02-22,PKI,Lake Pukaki,2406.583,2.284,13.646794,11.362794,21.939,-10.576206
1980-02-22,TAU,Lake Te Anau,594.118,-2.771,9.721814,12.492814,13.858,-1.365186
1980-02-22,TKA,Lake Tekapo,532.983,-2.999,7.615642,10.614642,9.248,1.366642
1980-02-22,TPO,Lake Taupo,588.532,-5.213,11.46623,16.67923,10.617,6.06223
1980-02-22,WKA,Lake Waikaremoana,129.704,-1.676,0.03577,1.71177,0.0,1.71177
1980-02-23,HWE,Lake Hawea,2258.684,-2.967,2.169763,5.136763,5.56,-0.423237
1980-02-23,MAN,Lake Manapouri,350.172,-16.008,4.456685,20.464685,0.033,20.431685
1980-02-23,OHA,Lake Ohau,0.0,0.0,4.752,4.752,0.0,4.752
1980-02-23,PKI,Lake Pukaki,2405.685,-0.898,12.233981,13.131981,23.39,-10.258019
1980-02-23,TAU,Lake Te Anau,590.487,-3.631,8.785411,12.416411,13.821,-1.404589
1980-02-23,TKA,Lake Tekapo,530.718,-2.265,7.553088,9.818088,9.282,0.536088
1980-02-23,TPO,Lake Taupo,590.405,1.873,8.930218,7.057218,13.537,-6.479782
1980-02-23,WKA,Lake Waikaremoana,127.973,-1.731,0.256608,1.987608,0.0,1.987608
1980-02-24,HWE,Lake Hawea,2256.747,-1.937,4.997117,6.934117,5.56,1.374117
1980-02-24,MAN,Lake Manapouri,335.031,-15.141,2.326838,17.467838,0.028,17.439838
1980-02-24,OHA,Lake Ohau,0.0,0.0,4.4064,4.4064,0.0,4.4064
1980-02-24,PKI,Lake Pukaki,2402.834,-2.851,11.162534,14.013534,23.373,-9.359466
1980-02-24,TAU,Lake Te Anau,586.389,-4.098,11.651472,15.749472,13.788,1.961472
1980-02-24,TKA,Lake Tekapo,528.028,-2.69,7.108128,9.798128,9.23,0.568128
1980-02-24,TPO,Lake Taupo,583.259,-7.146,11.873952,19.019952,12.793,6.226952
1980-02-24,WKA,Lake Waikaremoana,126.348,-1.625,0.32279,1.94779,0.0,1.94779
1980-02-25,HWE,Lake Hawea,2256.991,0.244,6.824477,6.580477,5.56,1.020477
1980-02-25,MAN,Lake Manapouri,318.845,-16.186,15.922224,32.108224,0.028,32.080224
1980-02-25,OHA,Lake Ohau,0.0,0.0,7.5168,7.5168,0.0,7.5168
1980-02-25,PKI,Lake Pukaki,2401.366,-1.468,16.783891,18.251891,22.998,-4.746109
1980-02-25,TAU,Lake Te Anau,589.987,3.598,35.470397,31.872397,13.089,18.783397
1980-02-25,TKA,Lake Tekapo,526.002,-2.026,8.518349,10.544349,9.217,1.327349
1980-02-25,TPO,Lake Taupo,577.132,-6.127,12.069475,18.196475,17.792,0.404475
1980-02-25,WKA,Lake Waikaremoana,125.091,-1.257,0.096768,1.353768,0.0,1.353768
1980-02-26,HWE,Lake Hawea,2257.162,0.171,4.503082,4.332082,5.56,-1.227918
1980-02-26,MAN,Lake Manapouri,326.697,7.852,38.395814,30.543814,0.034,30.509814
1980-02-26,OHA,Lake Ohau,0.0,0.0,9.7632,9.7632,0.0,9.7632
1980-02-26,PKI,Lake Pukaki,2402.953,1.587,12.148272,10.561272,21.949,-11.387728
1980-02-26,TAU,Lake Te Anau,638.676,48.689,62.789818,14.100818,11.178,2.922818
1980-02-26,TKA,Lake Tekapo,525.709,-0.293,10.242893,10.535893,9.122,1.413893
1980-02-26,TPO,Lake Taupo,576.408,-0.724,15.42577,16.14977,14.794,1.35577
1980-02-26,WKA,Lake Waikaremoana,123.678,-1.413,0.031018,1.444018,0.0,1.444018
1980-02-27,HWE,Lake Hawea,2256.512,-0.65,5.269968,5.919968,5.56,0.359968
1980-02-27,MAN,Lake Manapouri,331.567,4.87,9.739699,4.869699,0.035,4.834699
1980-02-27,OHA,Lake Ohau,0.0,0.0,7.5168,7.5168,0.0,7.5168
1980-02-27,PKI,Lake Pukaki,2400.329,-2.624,13.417229,16.041229,17.803,-1.761771
1980-02-27,TAU,Lake Te Anau,664.323,25.647,21.580733,-4.066267,16.428,-20.494267
1980-02-27,TKA,Lake Tekapo,527.241,1.532,7.495546,5.963546,4.875,1.088546
1980-02-27,TPO,Lake Taupo,570.488,-5.92,10.981786,16.901786,13.36,3.541786
1980-02-27,WKA,Lake Waikaremoana,121.579,-2.099,0.375408,2.474408,0.0,2.474408
1980-02-28,HWE,Lake Hawea,2255.718,-0.794,3.860006,4.654006,5.56,-0.905994
1980-02-28,MAN,Lake Manapouri,328.756,-2.811,6.645888,9.456888,0.047,9.409888
1980-02-28,OHA,Lake Ohau,2.226,2.226,6.8256,4.5996,0.0,4.5996
1980-02-28,PKI,Lake Pukaki,2394.436,-5.893,10.28281,16.17581,22.597,-6.42119
1980-02-28,TAU,Lake Te Anau,664.56,0.237,16.180906,15.943906,18.855,-2.911094
1980-02-28,TKA,Lake Tekapo,529.361,2.12,6.712502,4.592502,5.649,-1.056498
1980-02-28,TPO,Lake Taupo,570.07,-0.418,7.99727,8.41527,9.825,-1.40973
1980-02-28,WKA,Lake Waikaremoana,119.433,-2.146,0.516758,2.662758,0.0,2.662758
1980-02-29,HWE,Lake Hawea,2253.915,-1.803,3.45479,5.25779,4.655,0.60279
1980-02-29,MAN,Lake Manapouri,319.831,-8.925,5.806166,14.731166,0.048,14.683166
1980-02-29,OHA,Lake Ohau,5.165,2.939,5.9616,3.0226,0.0,3.0226
1980-02-29,PKI,Lake Pukaki,2388.794,-5.642,11.026454,16.668454,22.56,-5.891546
1980-02-29,TAU,Lake Te Anau,658.399,-6.161,10.370678,16.531678,18.775,-2.243322
1980-02-29,TKA,Lake Tekapo,529.151,-0.21,6.287414,6.497414,6.519,-0.021586
1980-02-29,TPO,Lake Taupo,569.977,-0.093,10.02577,10.11877,9.078,1.04077
1980-02-29,WKA,Lake Waikaremoana,117.546,-1.887,0.195005,2.082005,0.0,2.082005
1980-03-01,HWE,Lake Hawea,2253.265,-0.65,3.103574,3.753574,3.855,-0.101426
1980-03-01,MAN,Lake Manapouri,310.106,-9.725,5.368982,15.093982,0.047,15.046982
1980-03-01,OHA,Lake Ohau,7.234,2.069,5.184,3.115,0.0,3.115
1980-03-01,PKI,Lake Pukaki,2382.165,-6.629,8.952768,15.581768,22.55,-6.968232
1980-03-01,TAU,Lake Te Anau,649.886,-8.513,9.679133,18.192133,18.675,-0.482867
1980-03-01,TKA,Lake Tekapo,528.109,-1.042,6.276874,7.318874,6.546,0.772874
1980-03-01,TPO,Lake Taupo,580.264,10.287,28.814054,18.527054,13.517,5.010054
1980-03-01,WKA,Lake Waikaremoana,116.077,-1.469,0.058493,1.527493,0.0,1.527493
1980-03-02,HWE,Lake Hawea,2252.043,-1.222,2.408746,3.630746,3.855,-0.224254
1980-03-02,MAN,Lake Manapouri,304.978,-5.128,3.933792,9.061792,0.042,9.019792
1980-03-02,OHA,Lake Ohau,3.069,-4.165,3.3696,7.5346,0.0,7.5346
1980-03-02,PKI,Lake Pukaki,2376.256,-5.909,9.740477,15.649477,19.38,-3.730523
1980-03-02,TAU,Lake Te Anau,639.353,-10.533,7.057238,17.590238,18.524,-0.933762
1980-03-02,TKA,Lake Tekapo,527.829,-0.28,6.62351,6.90351,6.524,0.37951
1980-03-02,TPO,Lake Taupo,589.376,9.112,20.680186,11.568186,14.463,-2.894814
1980-03-02,WKA,Lake Waikaremoana,115.658,-0.419,0.376704,0.795704,0.0,0.795704
1980-03-03,HWE,Lake Hawea,2250.913,-1.13,3.833654,4.963654,3.855,1.108654
1980-03-03,MAN,Lake Manapouri,296.749,-8.229,4.644,12.873,0.042,12.831
1980-03-03,OHA,Lake Ohau,3.094,0.025,6.9984,6.9734,0.0,6.9734
1980-03-03,PKI,Lake Pukaki,2375.638,-0.618,10.693469,11.311469,16.52,-5.208531
1980-03-03,TAU,Lake Te Anau,629.459,-9.894,10.27607,20.17007,18.42,1.75007
1980-03-03,TKA,Lake Tekapo,527.622,-0.207,6.639754,6.846754,5.436,1.410754
1980-03-03,TPO,Lake Taupo,588.951,-0.425,16.218662,16.643662,14.899,1.744662
1980-03-03,WKA,Lake Waikaremoana,116.97,1.312,2.152138,0.840138,0.0,0.840138
1980-03-04,HWE,Lake Hawea,2250.798,-0.115,2.997216,3.112216,3.855,-0.742784
1980-03-04,MAN,Lake Manapouri,283.891,-12.858,5.514048,18.372048,0.039,18.333048
1980-03-04,OHA,Lake Ohau,6.154,3.06,6.3072,3.2472,0.0,3.2472
1980-03-04,PKI,Lake Pukaki,2374.357,-1.281,10.240042,11.521042,16.528,-5.006958
1980-03-04,TAU,Lake Te Anau,620.216,-9.243,9.003485,18.246485,18.296,-0.049515
1980-03-04,TKA,Lake Tekapo,528.507,0.885,5.684602,4.799602,4.954,-0.154398
1980-03-04,TPO,Lake Taupo,595.622,6.671,15.041808,8.370808,13.62,-5.249192
1980-03-04,WKA,Lake Waikaremoana,121.528,4.558,4.830365,0.272365,0.0,0.272365
1980-03-05,HWE,Lake Hawea,2249.853,-0.945,2.941488,3.886488,3.855,0.031488
1980-03-05,MAN,Lake Manapouri,274.482,-9.409,2.431987,11.840987,0.028,11.812987
1980-03-05,OHA,Lake Ohau,3.338,-2.816,3.8016,6.6176,0.0,6.6176
1980-03-05,PKI,Lake Pukaki,2372.999,-1.358,10.430467,11.788467,14.199,-2.410533
1980-03-05,TAU,Lake Te Anau,608.958,-11.258,4.830538,16.088538,18.143,-2.054462
1980-03-05,TKA,Lake Tekapo,528.936,0.429,5.51759,5.08859,4.92,0.16859
1980-03-05,TPO,Lake Taupo,592.694,-2.928,10.753344,13.681344,13.644,0.037344
1980-03-05,WKA,Lake Waikaremoana,126.403,4.875,5.3676,0.4926,0.0,0.4926
1980-03-06,HWE,Lake Hawea,2248.926,-0.927,2.939587,3.866587,3.855,0.011587
1980-03-06,MAN,Lake Manapouri,267.625,-6.857,3.49056,10.34756,0.028,10.31956
1980-03-06,OHA,Lake Ohau,0.0,-3.338,5.2704,8.6084,0.0,8.6084
1980-03-06,PKI,Lake Pukaki,2376.245,3.246,10.135152,6.889152,10.643,-3.753848
1980-03-06,TAU,Lake Te Anau,597.072,-11.886,6.430406,18.316406,17.981,0.335406
1980-03-06,TKA,Lake Tekapo,529.157,0.221,5.254762,5.033762,4.941,0.092762
1980-03-06,TPO,Lake Taupo,590.822,-1.872,10.059725,11.931725,14.405,-2.473275
1980-03-06,WKA,Lake Waikaremoana,127.973,1.57,3.662669,2.092669,0.0,2.092669
1980-03-07,HWE,Lake Hawea,2248.004,-0.922,2.937686,3.859686,3.855,0.004686
1980-03-07,MAN,Lake Manapouri,258.641,-8.984,3.754166,12.738166,0.028,12.710166
1980-03-07,OHA,Lake Ohau,0.0,0.0,5.184,5.184,0.0,5.184
1980-03-07,PKI,Lake Pukaki,2380.542,4.297,9.852538,5.555538,10.663,-5.107462
1980-03-07,TAU,Lake Te Anau,584.579,-12.493,5.430154,17.923154,17.81,0.113154
1980-03-07,TKA,Lake Tekapo,529.26,0.103,5.212944,5.109944,4.946,0.163944
1980-03-07,TPO,Lake Taupo,587.692,-3.13,7.871645,11.001645,14.432,-3.430355
1980-03-07,WKA,Lake Waikaremoana,128.968,0.995,3.362602,2.367602,0.0,2.367602
1980-03-08,HWE,Lake Hawea,2247.05,-0.954,2.851805,3.805805,3.855,-0.049195
1980-03-08,MAN,Lake Manapouri,250.498,-8.143,2.130538,10.273538,0.028,10.245538
1980-03-08,OHA,Lake Ohau,0.0,0.0,4.8384,4.8384,0.0,4.8384
1980-03-08,PKI,Lake Pukaki,2381.529,0.987,10.03752,9.05052,13.234,-4.18348
1980-03-08,TAU,Lake Te Anau,572.832,-11.747,6.194102,17.941102,17.659,0.282102
1980-03-08,TKA,Lake Tekapo,529.122,-0.138,5.001523,5.139523,4.927,0.212523
1980-03-08,TPO,Lake Taupo,582.177,-5.515,5.993222,11.508222,14.25,-2.741778
1980-03-08,WKA,Lake Waikaremoana,132.218,3.25,4.049568,0.799568,0.0,0.799568
1980-03-09,HWE,Lake Hawea,2246.17,-0.88,3.417984,4.297984,3.855,0.442984
1980-03-09,MAN,Lake Manapouri,248.512,-1.986,4.300646,6.286646,0.026,6.260646
1980-03-09,OHA,Lake Ohau,0.0,0.0,4.4928,4.4928,0.0,4.4928
1980-03-09,PKI,Lake Pukaki,2374.089,-7.44,8.999942,16.439942,15.786,0.653942
1980-03-09,TAU,Lake Te Anau,562.358,-10.474,8.669549,19.143549,17.543,1.600549
1980-03-09,TKA,Lake Tekapo,528.848,-0.274,4.69463,4.96863,4.896,0.07263
1980-03-09,TPO,Lake Taupo,577.138,-5.039,8.516189,13.555189,13.309,0.246189
1980-03-09,WKA,Lake Waikaremoana,133.737,1.519,3.552077,2.033077,0.0,2.033077
1980-03-10,HWE,Lake Hawea,2244.331,-1.839,0.560477,2.399477,3.855,-1.455523
1980-03-10,MAN,Lake Manapouri,252.489,3.977,11.37145,7.39445,0.026,7.36845
1980-03-10,OHA,Lake Ohau,0.0,0.0,4.2336,4.2336,0.0,4.2336
1980-03-10,PKI,Lake Pukaki,2365.225,-8.864,9.984211,18.848211,9.943,8.905211
1980-03-10,TAU,Lake Te Anau,560.747,-1.611,28.16735,29.77835,21.237,8.54135
1980-03-10,TKA,Lake Tekapo,528.421,-0.427,4.87512,5.30212,4.938,0.36412
1980-03-10,TPO,Lake Taupo,572.666,-4.472,9.945936,14.417936,16.307,-1.889064
1980-03-10,WKA,Lake Waikaremoana,134.054,0.317,2.678573,2.361573,0.0,2.361573
1980-03-11,HWE,Lake Hawea,2243.133,-1.198,5.134234,6.332234,3.855,2.477234
1980-03-11,MAN,Lake Manapouri,258.854,6.365,7.163942,0.798942,0.025,0.773942
1980-03-11,OHA,Lake Ohau,0.0,0.0,5.7024,5.7024,0.0,5.7024
1980-03-11,PKI,Lake Pukaki,2352.361,-12.864,11.079245,23.943245,3.747,20.196245
1980-03-11,TAU,Lake Te Anau,562.229,1.482,19.229357,17.747357,26.69,-8.942643
1980-03-11,TKA,Lake Tekapo,528.045,-0.376,4.690915,5.066915,4.968,0.098915
1980-03-11,TPO,Lake Taupo,566.036,-6.63,10.247731,16.877731,15.561,1.316731
1980-03-11,WKA,Lake Waikaremoana,133.424,-0.63,2.125181,2.755181,0.0,2.755181
1980-03-12,HWE,Lake Hawea,2243.253,0.12,3.021062,2.901062,3.855,-0.953938
1980-03-12,MAN,Lake Manapouri,255.458,-3.396,1.948752,5.344752,0.028,5.316752
1980-03-12,OHA,Lake Ohau,0.0,0.0,6.7392,6.7392,0.0,6.7392
1980-03-12,PKI,Lake Pukaki,2347.229,-5.132,14.217466,19.349466,0.0,19.349466
1980-03-12,TAU,Lake Te Anau,548.189,-14.04,8.55049,22.59049,27.527,-4.93651
1980-03-12,TKA,Lake Tekapo,529.047,1.002,6.990019,5.988019,5.182,0.806019
1980-03-12,TPO,Lake Taupo,563.579,-2.457,10.618301,13.075301,15.766,-2.690699
1980-03-12,WKA,Lake Waikaremoana,132.535,-0.889,1.55641,2.44541,0.0,2.44541
1980-03-13,HWE,Lake Hawea,2243.433,0.18,3.833222,3.653222,3.85,-0.196778
